,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,spectralFlux_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc1_sma3,mfcc2_sma3,mfcc2_sma3,mfcc3_sma3,mfcc3_sma3,mfcc4_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
175,0.21823235,0.2228096,-22.153448,-19.984251,34.40883,33.301243,-0.044285942,-0.03337907,-0.008030585,-0.0076250345,0.2067102,0.16607255,26.510567,23.595427,19.34809,17.829805,13.015092,15.421353,17.726753,16.899569,12.906461,13.287547,0.010664815,0.0,1.5400906,1.6676989,-1.5820996,-0.24168839,15.090578,80.06422,38.717205,37.40587,286.18298,339.82028,1490.8351,1296.4674,-65.50963,-8.732526,1348.1234,1325.4747,1085.9248,880.16626,-79.12975,-19.418009,2485.2703,2400.3408,1110.0814,883.89166,-85.54812,-26.957357
176,0.21101362,0.21441822,-21.749872,-18.323362,33.85704,32.43909,-0.054119248,-0.031924177,-0.006530917,-0.0066540577,0.23325868,0.15079685,25.529686,22.680243,18.276945,16.162174,10.659336,11.694156,17.610762,14.39607,13.241099,13.493828,0.0,0.004464256,1.2902489,1.0851183,-1.9982634,-1.8153453,0.0,108.00381,0.0,38.07094,585.66064,579.11273,1230.2222,1136.6722,-135.84114,-73.187836,1575.2836,1568.4393,1003.9549,891.98517,-139.92747,-80.32943,2749.5916,2669.7463,905.75415,685.7456,-143.7791,-85.40038
177,0.20688993,0.20102538,-25.452372,-21.407648,38.07681,34.133427,-0.0661479,-0.04093114,-0.008463827,-0.007451965,0.22195001,0.13755874,26.91584,25.183008,20.329414,17.156828,12.423177,14.924029,16.178417,14.906316,13.37349,13.587361,0.032039568,0.0,0.9806223,0.76336604,-2.4802434,-5.2297873,,,,,780.1382,761.9632,1374.9681,1192.8683,-143.1599,-77.72137,1844.3876,1799.5088,1255.5863,945.5013,-144.87614,-84.18635,2793.1543,2961.8281,1136.4048,735.34937,-145.73152,-87.891685
178,0.20489822,0.19726719,-29.3043,-23.54687,42.41194,36.184834,-0.08570748,-0.054733258,-0.011137955,-0.009380193,0.32757923,0.1841412,27.855453,25.82753,20.36424,17.837097,10.762776,13.459126,14.884979,13.753185,13.314702,13.37161,0.0,0.048499595,0.816582,1.5807587,-4.243669,-8.55606,201.0,105.13051,40.151825,37.837112,1048.6031,745.3427,1500.4064,1407.1597,-143.1599,-79.58104,2173.9963,1843.2301,1473.2057,1230.9473,-144.87614,-87.44373,3154.5906,2929.7266,1299.4983,1003.8547,-145.73152,-89.57288
179,0.20784408,0.20039122,-31.835123,-26.17283,45.365723,37.567223,-0.095175125,-0.07292989,-0.013851225,-0.014147669,0.36490002,0.22399695,28.152016,27.0569,22.235659,19.225023,11.711365,15.601723,13.203837,13.07208,13.060474,13.080781,0.11437176,0.048499595,1.938898,2.3981514,-7.6753983,-12.598125,0.0,105.13051,0.0,37.837112,1042.4336,703.16473,1608.9312,1506.5342,-143.1599,-79.58104,2162.2354,1778.3451,1525.1608,1196.2308,-144.87614,-87.44373,3129.9695,2859.4558,1337.7761,1049.0859,-145.73152,-89.5729
180,0.2099594,0.20098591,-31.504862,-26.741753,45.52595,39.376553,-0.098644435,-0.077134706,-0.012170232,-0.013971578,0.36405405,0.25682044,27.239702,26.877808,21.116438,18.2509,11.749621,14.882133,16.404638,14.139725,13.182229,13.175331,0.11437176,0.0,3.0612137,2.4714603,-13.641269,-13.578735,,,,,1067.4674,479.786,1610.8688,1707.7377,-140.54756,-75.6827,2051.3186,1578.2808,1473.0834,1347.2316,-141.85327,-83.90993,3179.582,2631.4763,1107.1752,1163.0005,-143.95857,-88.07691
181,0.22158508,0.20078337,-33.299717,-29.448832,47.79964,43.016926,-0.118558146,-0.09421071,-0.012673355,-0.010311876,0.9305117,0.53850704,26.756134,27.22609,19.247623,16.396387,13.010095,15.4862175,16.383066,16.220612,13.350583,13.317474,0.0,0.102719545,4.0379434,1.9882053,-17.292404,-11.420818,11.866875,10.82558,39.61279,36.138824,1035.5829,755.3504,1538.5023,1549.2401,-77.39273,-77.04467,1992.2875,1847.0361,1429.0287,1317.0385,-81.83832,-83.41174,3073.5833,2921.1028,1115.6595,1249.0258,-85.36048,-87.15441
182,0.23311336,0.20534283,-37.12612,-32.95152,50.729153,46.47859,-0.12488506,-0.10032471,-0.01289326,-0.008602063,1.0255736,0.5220921,26.65503,26.951658,18.149076,15.005577,14.413928,14.276851,17.58223,17.026983,13.425315,13.356601,,,4.0379434,1.5049502,-18.493254,-6.1472516,11.866875,12.200516,39.61279,36.736797,1055.87,797.8,1490.7958,1564.1061,-77.39273,-15.757462,2042.3252,1914.2344,1400.3721,1392.9681,-81.838326,-25.479767,3129.1482,2992.7747,1205.483,1410.7806,-85.36047,-29.65136
183,0.23769276,0.20280488,-40.482346,-35.000916,53.449467,48.122074,-0.13844086,-0.11136062,-0.014461664,-0.009646031,1.5364338,0.75971746,27.386736,27.845835,19.178137,16.501268,14.719166,15.20958,17.067772,16.58928,0.0,13.362866,,,0.0,1.404297,0.0,-4.778183,0.0,14.710345,0.0,38.518764,1043.08,1037.5067,1378.1227,1391.274,-137.84517,-17.362574,2098.6953,2120.8025,1310.2644,1356.1085,-140.98505,-27.618113,3149.677,3167.252,1201.3188,1306.0347,-142.40192,-29.02919
184,0.22380178,0.19634092,-35.66824,-33.06348,47.763615,46.088245,-0.11329345,-0.09970402,-0.018199364,-0.0121160885,1.2490758,0.44130817,26.422821,27.585081,19.814981,15.986855,11.642863,13.932164,12.99439,12.177913,0.0,13.406346,0.0,0.16021948,0.0,1.3036437,0.0,-4.405194,0.0,15.571406,0.0,38.090538,960.065,993.316,1433.7428,1375.0703,-201.0,-21.977976,2062.6777,2068.528,1263.8776,1254.7218,-201.0,-31.726196,3107.5703,3146.7644,1201.837,1114.5813,-201.0,-32.18883
185,0.20846486,0.18436712,-30.466385,-31.316683,43.223694,44.793396,-0.093170546,-0.102606334,-0.021389948,-0.01363195,1.078111,0.41542038,25.8984,27.263334,20.437132,16.693674,11.107121,14.96374,11.103021,9.91502,0.0,13.538861,,,0.0,1.2029904,0.0,-7.9278774,0.0,13.390277,0.0,37.667515,957.5246,998.31665,1494.8949,1333.0186,-141.05664,-21.914103,2093.9128,2133.8176,1240.1119,1203.4166,-142.80717,-29.377909,3164.7764,3210.8691,1144.6583,1117.1787,-142.7719,-30.943535
186,0.2067755,0.18876778,-28.785963,-28.262842,41.075703,41.065037,-0.086169146,-0.0873693,-0.023738122,-0.01675467,0.73466116,0.2451752,25.402716,26.623247,19.220049,15.1546335,14.422707,16.333868,8.560191,7.5933356,13.7222,13.561771,,,0.0,1.2029904,-9.672803,-11.298797,9.911813,10.072841,36.044697,34.086086,937.082,955.84235,1610.8164,1325.3163,-141.05664,-21.645487,2016.9279,2084.9172,1275.3234,1099.5734,-142.80717,-24.960152,3070.5286,3123.793,995.7548,945.7996,-142.77191,-27.826555
187,0.21396048,0.1963368,-30.672203,-29.363947,42.397694,41.45545,-0.098222435,-0.10104832,-0.02332628,-0.018919041,0.36531734,0.48761785,26.03525,26.506002,20.088,16.87695,18.148626,18.145561,10.745065,9.907151,13.712513,13.561711,,,0.0,1.2029904,-16.00891,-18.28325,0.0,8.17551,0.0,32.638023,997.9748,970.408,1612.5518,1349.5127,-80.43843,-77.56265,1993.6139,2063.6316,1272.6725,1101.5973,-78.80119,-78.37151,3085.8125,3113.6152,883.4251,916.3669,-82.09325,-81.24876
188,0.23091012,0.20861526,-34.447666,-32.0818,46.128475,43.37266,-0.113897555,-0.10129475,-0.016276518,-0.015149956,0.9006376,0.82035905,26.48449,26.184149,19.63425,17.853586,20.738203,19.837025,14.466109,13.719174,13.6925535,13.588643,,,0.15549444,1.2029904,-20.808386,-15.669707,12.566785,0.0,33.296314,0.0,1002.69354,979.38007,1527.4435,1361.8257,-140.38179,-138.91374,1959.6412,2016.8822,1278.9663,1148.2626,-136.99402,-138.65178,3021.9219,3058.7607,921.2824,927.1743,-140.32133,-139.9971
189,0.25560868,0.26266885,-35.110004,-33.65772,46.01717,44.431885,-0.11710262,-0.117593795,-0.013422106,-0.011702121,0.7888224,0.7275276,26.631119,26.046621,16.944239,12.866253,22.03872,23.796541,23.114122,20.306326,17.647966,13.668969,,,0.83284074,1.2029904,-15.170825,-11.97435,,,,,1033.5106,1056.6031,1388.3248,1333.465,-81.73405,-138.652,2004.5846,1994.2216,1190.9521,1166.6992,-76.484245,-134.6905,3132.0964,3140.1582,1021.8232,1033.0236,-85.53071,-139.5803
190,0.28075084,0.3138616,-33.56737,-29.022507,43.653564,38.217457,-0.11880996,-0.11068014,-0.010203511,-0.012212156,1.215887,0.8271313,25.875643,25.533503,10.766355,5.0170636,24.315042,25.99949,28.263975,22.120108,21.607025,13.78922,0.50700366,0.0,2.0024712,1.6589705,-4.9139514,-5.5431275,4.2647185,20.478765,20.953382,27.422815,1100.769,1118.6686,1307.0239,1277.0619,-84.14213,-74.39106,1979.7993,1970.5956,1324.6359,1316.5137,-79.50467,-69.8702,3131.5383,3159.674,1117.4178,1113.3876,-91.00039,-78.85401
191,0.3318117,0.42614093,-23.449257,-17.142904,32.2525,25.489386,-0.09689337,-0.079597466,-0.0073243133,-0.013966396,1.0162477,0.7228244,26.674889,26.488443,1.1208277,-7.178531,22.981829,24.81553,31.544817,19.52549,25.718245,13.822395,0.34267154,0.10716558,3.1721017,2.1149504,1.5225643,-5.882851,3.2086499,16.394032,19.908152,22.670034,1107.82,904.84247,1151.494,1233.3931,-24.624136,-9.244515,1970.1146,1698.5319,1233.3169,1207.2882,-18.64924,-3.7491093,3128.694,2824.222,995.6849,992.7388,-34.6424,-14.069217
192,0.31712627,0.39282992,-17.010359,-14.020527,25.485138,21.962593,-0.08072553,-0.07542499,-0.006508608,-0.011440323,0.9336416,0.79840565,27.289375,27.53819,-0.7111637,-7.590648,17.985704,19.289946,27.786848,17.579288,25.170694,13.86469,0.0140072815,0.10716558,3.664386,2.5709307,-1.2433772,-4.991085,3.666566,13.20598,16.121424,20.335945,848.0415,915.71533,1215.49,1151.0785,-20.332834,-71.59252,1727.2657,1806.0371,1167.7644,1247.7504,-17.918268,-70.0586,2804.7634,2903.5833,943.5036,1049.3363,-27.64314,-75.4889
193,0.36020923,0.4832802,-11.1287565,-10.239076,19.779236,18.287401,-0.067589454,-0.058539648,-0.0038268678,-0.011034994,0.4894514,0.510823,29.75663,31.09567,-6.7849064,-13.013794,11.963351,13.803676,24.899813,12.353684,24.57991,0.0,0.04714133,0.0,3.621055,0.0,-2.6717806,0.0,7.3184114,0.0,14.069435,0.0,600.5701,662.09845,1228.1339,1128.6508,-13.3219385,-70.03151,1533.6569,1610.2941,1028.7709,1062.3036,-14.721171,-71.27299,2486.443,2562.8906,852.1174,935.61945,-21.338488,-74.935425
194,0.3899866,0.53053707,-12.002914,-12.038898,18.448637,17.825607,-0.063781045,-0.055054814,-0.012474312,-0.015696041,0.17838748,0.3725094,31.993881,33.979248,-6.34149,-11.619472,7.0491776,10.193009,18.8374,8.083535,23.840317,35.727837,0.047438662,0.0,2.865762,0.0,-2.4998934,6.16343,12.497745,-0.3338927,12.861195,14.434272,387.45676,666.6744,1349.2437,1119.2305,-5.8603134,-69.18494,1285.0555,1627.8138,1092.8949,1141.7161,-11.045139,-75.0713,2130.7454,2530.61,873.19293,948.601,-15.011945,-78.807785
195,0.481745,0.70303744,-9.359567,-9.194427,15.974392,14.218034,-0.04909834,-0.030646937,-0.009165729,-0.01701146,0.22413981,0.43928817,33.97168,36.577663,-11.737564,-15.990418,6.4270153,8.862792,15.489212,0.93565506,27.871756,35.81648,0.047736,0.0,2.110469,5.549439,1.3412329,7.0009503,10.644985,0.14504552,13.922679,14.47385,398.9475,441.6859,1392.4674,1324.126,-2.699029,-2.868761,1271.8534,1371.2949,1163.7733,1370.7113,-8.974231,-13.836014,2093.744,2044.5576,933.7373,1076.1749,-13.384959,-17.342611
196,0.5207334,0.7575178,-9.731236,-12.732121,15.962875,19.923454,-0.039730392,-0.032645497,-0.011514087,-0.018272752,0.21513884,0.8415862,35.851818,38.650402,-10.338643,-12.730636,7.3899894,10.836049,11.71302,-0.4134873,31.934265,35.937763,0.20007062,0.0,1.5632386,4.1082544,4.074213,8.255903,5.6932435,0.8811458,13.353374,17.070292,370.86856,471.6002,1599.5039,1388.6752,0.0,-2.1580036,1236.0673,1460.466,1370.7999,1277.9489,-9.23891,-15.690862,2009.4541,2322.906,1015.1994,927.10864,-10.953362,-19.228296
197,0.5414925,0.7829793,-13.5607195,-17.009352,22.871962,27.048431,-0.046518285,-0.05268317,-0.0123382015,-0.018215068,0.6524099,1.0060906,36.704178,40.223846,-10.939076,-11.429416,8.930231,14.438481,8.939013,1.5770903,35.964054,35.984493,0.20393832,0.027545176,1.8825693,2.8502853,5.9147243,8.055777,0.068025984,0.9449629,16.474674,20.093733,392.3513,503.0045,1575.2069,1411.7057,3.7600732,-1.7551541,1338.7816,1569.6226,1255.6926,1141.004,-10.3750515,-16.762188,2290.5012,2616.0789,929.774,808.0666,-13.349251,-21.848886
198,0.54373264,0.77115196,-18.712122,-19.546282,28.551641,30.39408,-0.06406828,-0.05988273,-0.01677238,-0.02236943,0.63307136,1.3018128,37.932384,41.629635,-9.60175,-9.483422,7.5502725,15.121797,7.1208615,2.3834982,35.930077,35.943394,0.21657187,0.02040244,2.197595,1.589446,6.268173,7.8597507,-0.15302856,0.4998239,20.424187,23.113195,476.85583,550.969,1433.646,1294.6586,3.1895037,-1.9595369,1497.9193,1679.2775,1129.7662,776.7361,-11.231221,-16.850945,2592.5984,2993.761,755.5931,472.33182,-17.317299,-25.150229
199,0.5351918,0.7469199,-22.050653,-18.208662,33.834183,27.307785,-0.07345115,-0.046906825,-0.021738237,-0.025201922,0.8837898,1.0389982,38.20814,41.609207,-7.4074836,-8.357638,5.8437724,13.695985,6.2438216,1.6913427,35.876537,35.875137,0.028235363,0.013009642,2.189373,1.3679633,7.4158425,8.300544,-0.070691906,-0.07548372,23.836365,23.315706,532.21564,561.5704,1211.4309,1346.5884,2.7355747,-2.4728782,1651.0201,1703.6465,806.0433,790.7729,-13.013911,-17.544365,2948.995,3007.9465,540.17523,457.589,-21.69407,-26.057821
200,0.5218615,0.7380348,-23.552895,-16.440638,36.84953,25.828264,-0.07210464,-0.03275581,-0.022709459,-0.026106551,0.8158906,0.8522014,38.609394,41.61311,-4.073896,-7.5962505,5.2856364,11.669785,6.676028,-1.9278011,35.82501,35.80582,0.02109313,0.004357923,1.4664861,0.9418513,8.90245,9.144519,0.2920425,-0.42418513,23.6202,22.583765,528.6999,614.3809,1235.1443,1362.0997,0.0,-3.050022,1650.2067,1730.0463,861.8725,789.59125,-14.270137,-17.572596,2951.5254,3026.7239,599.47125,433.54642,-22.315767,-26.057974
201,0.50855744,0.73222464,-24.442545,-16.171812,39.416492,25.772324,-0.068070106,-0.028235191,-0.025579574,-0.028370706,0.8759432,0.41713953,38.820614,41.673473,-1.382053,-6.8527675,6.567597,10.948559,5.543213,-5.148255,35.779247,35.74296,0.0041686064,0.0031440814,0.68913156,0.5337243,8.913125,9.591571,1.0374042,-0.13976884,23.554586,22.428032,517.8968,663.4436,1203.7234,1309.6647,0.96132815,-3.8372173,1667.2314,1757.8942,869.4863,760.2114,-14.486534,-17.448862,2953.1125,3034.4355,616.11633,406.0344,-22.512506,-26.40502
202,0.4973979,0.72407454,-23.390886,-15.938431,39.265533,25.960554,-0.05347998,-0.03043004,-0.021464774,-0.023691798,0.9144392,0.24623466,38.284878,41.562668,-1.3334169,-6.6014385,6.2130046,10.0182295,1.803342,-7.671286,35.73402,35.693417,0.004186148,0.003285195,0.29905185,0.38483444,7.947035,9.299104,2.0472987,1.0153981,24.654676,23.579666,555.40546,721.66473,1222.1783,1286.685,0.009149313,-5.3371406,1694.4645,1789.2529,888.50226,744.70703,-14.228581,-17.344635,2981.4324,3057.7454,591.4595,371.5265,-23.543327,-27.901407
203,0.49349347,0.69707805,-20.006926,-15.545711,34.465313,24.401266,-0.045641858,-0.028180843,-0.019228391,-0.020980446,0.55119383,0.22685695,37.69006,40.704967,-1.9084482,-5.3249516,5.2321115,9.1785555,2.2606375,-5.286324,35.699047,35.666775,0.0069338544,0.0033623285,0.51479954,0.4521352,6.451919,8.358304,3.1621742,2.9111774,26.914192,20.705166,585.6931,682.4384,1300.1339,1388.7887,-0.9577032,-7.400007,1729.8265,1501.183,855.6176,1447.5908,-13.827431,-18.302683,3036.5398,2665.5361,510.32117,516.2726,-25.372467,-25.193995
204,0.48580244,0.65784377,-19.937243,-17.263046,33.35617,26.745834,-0.038817197,-0.032806467,-0.014313896,-0.015336639,0.80924875,0.46891284,37.28521,39.59963,-1.2322061,-2.9909933,5.119472,10.205115,6.236649,0.9535634,35.68133,35.671234,0.007396744,0.0043518855,0.9902611,0.36901692,5.6916866,7.5250726,3.9671576,4.752497,29.461487,22.4207,567.8635,620.93414,1330.2728,1479.0322,-0.3104941,-9.24363,1701.1029,1481.8314,890.61523,1476.1532,-13.489998,-18.921867,3081.5652,2709.863,681.5854,613.72516,-27.272552,-26.911835
205,0.4818543,0.6289512,-22.99224,-20.4205,33.074406,28.324692,-0.049246576,-0.04393017,-0.017259242,-0.017878667,0.5419696,0.49916577,36.395252,37.55168,2.599477,1.888048,7.6357136,13.008877,11.022334,6.94035,31.710962,35.72433,0.17025588,0.012889129,1.7336125,0.56474364,6.110728,7.922108,12.435089,5.640227,30.239782,24.117828,509.93848,536.2273,1290.8383,1446.7988,0.6172939,-8.316264,1702.3085,1460.7211,858.38324,1428.8871,-14.574651,-20.253387,3135.5315,2738.091,848.8869,697.68,-29.304754,-28.645025
206,0.46091238,0.5971456,-25.526892,-20.917976,33.752575,27.287607,-0.06192636,-0.04016349,-0.017401285,-0.017249873,0.6138117,0.93831795,35.8077,36.581295,5.9399943,4.988001,9.355199,15.395709,13.913049,9.827219,27.791702,35.82728,0.17065586,0.017908484,2.666809,0.78032225,5.8617682,9.261418,16.353643,5.264681,30.063162,24.08251,480.8945,480.82935,1260.6312,1324.7852,1.6064425,-6.608331,1710.7202,1607.8477,857.9406,874.9567,-14.457214,-21.877737,3206.9783,2805.5566,1020.19525,668.5523,-30.65264,-28.642603
207,0.44650218,0.5879378,-27.026651,-22.091118,34.760067,27.807648,-0.074376576,-0.04668094,-0.018593652,-0.018272987,0.69573,1.2560563,34.61241,35.82375,6.948301,6.7529144,11.29774,17.788713,14.406354,10.720496,23.91245,35.93921,0.17131273,0.018936845,2.2453477,1.3720187,5.9441967,10.566681,18.767952,4.2286763,26.656149,23.481745,483.6499,450.98013,1295.4218,1259.186,0.8409913,-4.5337734,1733.6456,1602.227,868.7654,854.532,-13.187188,-20.30346,3209.743,2803.597,1024.2257,747.2822,-29.049356,-28.01552
208,0.430333,0.5853251,-27.482208,-24.060669,36.31159,30.994034,-0.0760161,-0.053844973,-0.021839522,-0.021074653,0.9211929,1.5593767,35.492382,37.6281,6.202965,6.5512357,11.370004,18.761513,14.778987,11.493819,28.000536,36.01801,0.17761473,0.010577299,1.8779424,1.2545918,4.763428,10.566522,9.613761,3.1031368,22.56073,20.219122,474.5897,431.7441,1265.6752,1230.7614,1.5309676,-4.189236,1692.433,1560.6924,886.1067,918.5122,-9.175551,-17.343246,3124.4265,2744.1008,1125.0898,907.113,-23.18447,-24.408358
209,0.44099948,0.6350383,-25.57767,-26.292578,36.044273,36.400566,-0.06859511,-0.077892385,-0.021996828,-0.023858398,1.0424689,1.1264158,34.834103,37.4967,2.4124167,4.972344,11.861234,19.912006,13.471287,12.901223,32.041286,36.038956,0.17701007,0.0074969097,0.6932332,0.86297673,3.6450598,9.66666,4.665776,2.3082774,17.242067,21.005194,463.92838,448.13736,1174.3235,1210.1017,2.0523884,-3.4054089,1634.6888,1645.7091,847.3106,767.1546,-6.3953233,-12.87782,2926.4153,3058.0754,1331.0127,1071.7667,-16.22796,-24.410604
210,0.45685384,0.68351555,-19.849312,-24.242449,30.307121,35.4539,-0.05609271,-0.081326395,-0.022977045,-0.02749198,0.7271002,0.941263,33.508698,37.136585,-2.5245898,0.7161279,11.160202,20.601992,12.587752,13.017372,36.02457,36.024868,0.1794498,0.023222232,0.6622413,0.5226386,2.4712565,9.158618,1.5502548,1.9171656,10.979332,17.1933,454.82504,439.34073,1056.2252,1144.804,2.2518656,-2.458682,1576.8534,1593.0737,797.3579,770.3777,-5.1641536,-11.702603,2674.193,2830.838,1354.9259,1200.389,-8.727467,-19.651983
211,0.50541425,0.78667563,-11.944812,-17.177687,20.587605,26.806381,-0.023260387,-0.060330924,-0.019463947,-0.02738197,0.5711748,1.0271341,30.426184,34.63599,-9.364571,-6.1494813,14.546599,23.177185,12.653007,10.886856,36.003742,35.999508,0.012610448,0.03355133,0.6199537,0.7884241,1.7749199,9.368238,2.196627,1.9445297,7.3580036,13.061717,445.75436,431.96204,1027.9165,1098.5464,1.4745659,-1.9053539,1526.7891,1554.4209,765.50446,741.1963,-5.938832,-11.326425,2468.871,2625.8142,1304.4253,1293.2916,-5.883438,-14.967072
212,0.5733746,0.88299185,-6.8398266,-11.988975,12.322678,19.160795,-0.0071915872,-0.044604216,-0.01835641,-0.027744636,0.4043062,1.0848545,27.395273,33.159367,-13.203689,-10.8073015,16.278847,24.352201,13.595206,10.165071,35.986362,35.987873,0.032688018,0.033219364,1.0578943,1.1366354,2.5217073,10.098099,3.0981846,2.3654687,6.3074765,12.675918,436.70914,430.1354,1055.9883,1057.5586,0.6554763,-2.1337183,1499.4633,1545.6718,789.41016,729.3011,-7.992521,-12.118552,2366.5007,2510.6284,1266.3043,1368.8456,-5.6520004,-14.809636
213,0.6427177,0.9694805,-4.3359084,-10.391162,7.5468216,16.484236,0.013695069,-0.03351304,-0.022073248,-0.031249529,0.32429516,0.9491052,25.714159,32.631443,-13.089958,-11.548194,14.91882,22.794205,14.0967865,10.40693,35.9968,36.00934,0.03038977,0.016439794,1.5309483,1.0683107,3.5986164,10.31207,3.5092297,2.830465,9.293764,11.553722,423.89096,432.22147,1084.894,1032.2496,-0.015493234,-2.946244,1471.945,1536.2148,810.7868,714.5031,-10.578786,-13.75619,2349.9324,2523.5574,1297.7401,1225.4331,-9.3092575,-14.499967
214,0.66895586,0.9549491,-6.923388,-14.019698,10.518695,21.140984,-0.0063489918,-0.04459129,-0.022435367,-0.029419413,0.29545045,0.64492357,26.212975,33.102997,-8.146438,-7.5433655,11.223904,20.47022,15.835023,13.911395,36.027832,36.047974,0.027314113,0.005574592,1.2535017,0.9200082,4.708317,9.775349,3.2553158,2.9060497,9.9992895,11.789416,423.1439,429.33566,1124.2197,1011.38605,-0.67323166,-3.8684528,1475.5477,1519.413,843.39655,694.26044,-12.68689,-15.540666,2393.4902,2519.6438,1184.2198,1008.0112,-10.672521,-15.657867
215,0.6560905,0.9125101,-12.005933,-17.908882,17.190859,25.822298,-0.02252161,-0.052773904,-0.020573383,-0.027528828,0.5144281,0.5861333,28.317423,34.478733,-4.01867,-4.2194805,10.53799,19.929262,14.474647,13.912059,36.05723,36.081554,0.0040665627,0.006621145,1.077524,0.6397919,5.0761795,8.471965,2.4176657,2.2659678,8.542365,9.568105,425.4175,423.5452,1130.1289,1037.9066,-1.2566984,-4.9010205,1452.7904,1493.9874,885.8613,741.59717,-13.156967,-17.252157,2403.962,2457.5479,887.07794,737.25726,-9.799064,-14.469125
216,0.6331165,0.8737936,-14.363309,-17.554838,19.86022,23.523895,-0.037188437,-0.051111672,-0.018647289,-0.025546677,0.64173996,0.7057219,29.47393,34.71801,-3.0374858,-3.6453133,12.303479,21.27362,15.046684,14.299286,36.055374,36.05131,0.009201485,0.008616892,0.9732527,0.567144,5.5599036,7.6288037,1.7311577,1.0180917,6.4175315,8.621566,433.05835,417.75888,1118.6871,1069.9056,-1.724296,-6.3985977,1460.9879,1484.1426,874.8857,783.64154,-12.424882,-19.051237,2431.508,2421.8828,707.1284,700.57245,-8.141828,-15.0201645
217,0.63082486,0.8950419,-13.661569,-14.225299,18.502985,18.56225,-0.05033426,-0.043691386,-0.013899564,-0.023780597,0.6530783,0.79506487,29.337837,34.299603,-7.049999,-7.215593,14.212906,23.128296,14.790665,12.588177,36.046577,35.972157,0.012204815,0.010867856,1.0266626,0.72938746,5.588417,7.548634,1.3841406,-0.108905636,5.5764523,8.934379,460.78683,426.85205,1154.5546,1187.211,-68.27528,-8.439564,1502.1127,1527.0654,952.36163,871.56104,-74.86231,-20.832516,2448.0364,2481.177,778.1607,765.08734,-71.99292,-17.373941
218,0.63370425,0.91544914,-12.465492,-11.706838,17.668879,15.57488,-0.05384621,-0.03519936,-0.01829387,-0.028947426,0.6196731,1.0751268,28.394348,33.15963,-10.846855,-10.1312,16.479448,26.047455,14.511403,9.920434,0.0,35.871235,0.0,0.009968434,0.0,0.7152154,0.0,7.665857,0.0,-0.68572587,0.0,8.990392,472.27963,439.10596,1118.8583,1173.5616,-134.7195,-10.4991865,1548.0371,1574.0853,856.3736,790.722,-137.77647,-21.5604,2491.0464,2540.8733,851.15967,787.0542,-136.54424,-19.489578
219,0.6002286,0.8565144,-16.03364,-14.025289,22.939573,20.400948,-0.0726027,-0.05072094,-0.015788916,-0.025337003,0.63085943,0.9196455,28.195646,30.56488,-10.243244,-8.625928,21.49159,31.577524,13.292058,7.935965,0.0,35.825615,0.0,0.0092758,0.0,0.7606521,0.0,7.7820535,0.0,-0.7859502,0.0,9.062279,469.07846,428.17752,1233.6217,1239.8663,-201.0,-74.69134,1573.0596,1592.6986,883.72125,730.5523,-201.0,-81.524254,2580.1345,2640.4583,984.70703,803.7015,-201.0,-80.73286
220,0.5672657,0.7942424,-17.58939,-15.514161,26.369593,24.175798,-0.08312598,-0.07414906,-0.02051187,-0.024542615,0.8524063,0.87669533,23.997713,22.396774,-6.193541,-3.770644,27.191298,36.920456,8.405321,4.137463,,,,,,,,,,,,,437.9847,389.3092,1215.4695,1290.6432,-201.0,-138.07283,1523.1556,1540.537,728.2431,545.783,-201.0,-141.12526,2568.8135,2616.7415,897.187,748.16254,-201.0,-140.77017
221,0.561133,0.7628278,-16.944914,-12.386279,25.315262,21.014734,-0.08525395,-0.08291545,-0.017884957,-0.020696536,0.6383516,0.8213938,17.977566,11.999293,2.6664276,4.53342,29.717072,36.79369,1.6943245,-3.2133172,,,,,,,,,,,,,453.5314,387.83887,1358.8613,1206.4564,,,1464.8851,1550.1558,2093.4873,412.2509,,,2370.3542,2590.2039,718.3918,763.5733,,
