file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.320000,0 days 00:00:00.340000,0.23448874,-26.461405,39.57175,-0.08569438,-0.015481745,15.191228,0.0,3.277488,-7.762434,5.54055,26.662802,297.61166,1570.8019,-18.973898,1457.0298,-30.99074,2571.9412,-32.743355
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.330000,0 days 00:00:00.350000,0.25138494,-24.556208,35.712475,-0.07333097,-0.017089715,14.965825,0.027942536,3.6106136,-8.359496,2.0700128,29.00013,521.6944,1465.9489,-21.43547,1612.7982,-29.169779,2697.3425,-33.672577
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.340000,0 days 00:00:00.360000,0.26143056,-23.759367,34.722668,-0.06585109,-0.014852959,14.444833,0.027942536,3.943739,-7.743885,5.078703,35.26393,657.8388,1621.6285,-20.252897,1670.6295,-27.381117,2832.999,-32.573334
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.350000,0 days 00:00:00.370000,0.2370857,-22.560616,33.736557,-0.05436674,-0.014496735,14.682393,0.027942536,3.943739,-5.686537,9.196412,39.21594,663.49963,1643.059,-17.462358,1662.1344,-26.088524,2859.9473,-30.571747
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.360000,0 days 00:00:00.380000,0.22358032,-23.60346,33.979748,-0.056635946,-0.012142238,14.459783,0.024228295,2.6981525,-2.958554,12.031824,40.024826,690.5639,1544.6866,-76.56585,1689.7334,-83.64495,2809.305,-85.65793
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.370000,0 days 00:00:00.390000,0.21325946,-25.787374,35.991222,-0.07475984,-0.013818991,14.083022,0.019890517,1.678012,-2.3546426,0.0,0.0,720.7773,1358.1143,-71.900185,1711.503,-79.886505,2763.586,-83.376305
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.380000,0 days 00:00:00.400000,0.21828027,-28.112732,38.246456,-0.081703536,-0.015781881,13.638942,0.015864508,0.6578715,-2.1917245,109.351776,39.7809,890.1931,1429.9219,-73.43881,1873.9371,-78.18002,3027.3125,-83.8219
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.390000,0 days 00:00:00.410000,0.2217769,-25.936234,34.850113,-0.07103961,-0.019626262,13.538342,0.0,2.3468199,-1.6632968,139.90118,38.17473,857.8582,1779.2096,-13.264328,1818.5743,-19.61318,3134.2346,-26.648306
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.400000,0 days 00:00:00.420000,0.22116564,-21.671618,31.169836,-0.03738772,-0.01750395,13.574157,0.08357383,3.8103225,-1.5966653,139.90118,36.049633,703.396,1730.1696,-15.402229,1673.8121,-24.823706,3021.0461,-29.376755
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.410000,0 days 00:00:00.430000,0.21965696,-19.999746,29.614344,-0.0403749,-0.014939013,13.714783,0.0,4.504107,-3.6992319,139.48405,35.42848,537.32684,1722.9941,-14.901071,1521.271,-28.11405,2755.7087,-31.801247
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.420000,0 days 00:00:00.440000,0.22142412,-19.590288,31.627375,-0.041128237,-0.013368231,13.936473,0.09182598,3.602542,-12.345975,75.6323,34.994175,570.6439,1361.5636,-16.258455,1578.1937,-28.384224,2748.0066,-33.169346
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.430000,0 days 00:00:00.450000,0.22837037,-24.004328,33.96217,-0.06480505,-0.015024789,14.267044,0.09182598,2.7009773,-13.47437,9.892253,34.01448,837.72186,1452.6523,-18.13196,1919.0684,-25.77656,3174.777,-31.92878
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.440000,0 days 00:00:00.460000,0.23351496,-22.06832,31.499533,-0.05561453,-0.01665836,14.453171,0.0,2.5691307,-13.258369,6.612286,33.41684,847.3242,1449.3612,-81.02053,1961.4362,-83.14382,3096.2258,-87.81726
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.450000,0 days 00:00:00.470000,0.25305548,-19.973679,27.32789,-0.036507614,-0.01775617,14.422947,0.0,2.5691307,-6.4000688,0.0,0.0,778.29956,1879.0162,-139.83763,1888.454,-141.44049,3035.1702,-143.62276
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.460000,0 days 00:00:00.480000,0.25911283,-18.172012,26.896774,-0.03948668,-0.020160353,14.293247,0.0,2.5691307,-5.4136043,0.0,0.0,684.6277,1775.1283,-139.045,1728.1815,-140.93707,2775.0725,-141.37428
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.470000,0 days 00:00:00.490000,0.26541314,-20.753523,29.175919,-0.05783364,-0.017256422,14.003833,0.0,2.3327758,-4.075781,20.463898,32.303513,658.44916,1857.3336,-77.01127,1717.201,-81.65449,2884.7961,-83.57368
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.480000,0 days 00:00:00.500000,0.26446745,-22.182526,31.824118,-0.07232879,-0.011059639,13.576225,0.02484569,2.0964205,-3.6862543,19.577019,31.937279,729.61053,1382.8159,-18.503103,1799.5996,-24.39242,2880.7644,-26.647726
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.490000,0 days 00:00:00.510000,0.27371958,-20.6119,31.096283,-0.053091615,-0.0067611835,13.047441,0.0,1.7487718,-4.1544642,17.64189,30.959421,487.11206,1504.8514,-16.813353,1590.6661,-25.202868,2654.3037,-28.766031
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.500000,0 days 00:00:00.520000,0.2790921,-20.783937,33.233097,-0.059890125,-0.0061367997,12.724673,0.044915356,2.0321262,-4.938164,12.806374,30.296118,483.68445,1538.6597,-15.958183,1544.0612,-24.589502,2715.468,-28.272722
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.510000,0 days 00:00:00.530000,0.29322293,-20.463531,31.770006,-0.06624253,-0.007616447,12.558155,0.044915356,2.3154802,-8.500257,9.504282,28.581955,251.57231,1728.5521,-11.199525,1319.1517,-20.972042,2463.765,-25.476923
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.520000,0 days 00:00:00.540000,0.2993264,-19.317747,29.725134,-0.06614606,-0.007190174,13.150727,0.0,2.5653853,-12.284764,10.705951,26.759272,305.2575,1619.3158,0.0,1342.5278,-18.09205,2461.5217,-22.730185
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.530000,0 days 00:00:00.550000,0.30634576,-17.726507,26.705368,-0.060361642,-0.0067503885,13.18143,0.009640712,2.4206421,-12.766507,11.615471,25.367638,304.4036,1559.5463,-105.06608,1357.5405,-77.988,2414.1956,-81.02411
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.540000,0 days 00:00:00.560000,0.30617994,-15.746124,25.061523,-0.046216298,-0.007683385,13.575309,0.009847305,2.275899,-8.495685,0.0,0.0,358.0066,1362.0631,-72.99255,1366.9247,-74.31406,2457.5847,-77.503975
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.550000,0 days 00:00:00.570000,0.3196621,-15.188873,24.101004,-0.04778604,-0.008097749,13.33545,0.008287276,1.8125685,-4.505462,14.559709,26.389301,589.36115,1308.4468,-74.86034,1587.9951,-74.09209,2727.9888,-78.81007
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.560000,0 days 00:00:00.580000,0.33539128,-12.176864,20.622322,-0.04141463,-0.0048226523,13.8053055,0.0073006693,1.3492383,-4.2578597,14.289914,28.00139,818.06744,1105.111,-13.056621,1756.6014,-12.828606,2873.7715,-20.786428
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.570000,0 days 00:00:00.590000,0.33808935,-12.462285,21.619385,-0.055626903,0.0022063262,13.776814,0.0,0.6946805,-6.3080044,13.943314,30.713984,1052.0743,1012.4121,-14.153956,2014.6569,-14.726855,3153.9404,-24.642641
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.580000,0 days 00:00:00.600000,0.3355317,-12.943726,22.443823,-0.06739224,0.004048676,14.02364,0.0905427,0.5034532,-7.5763135,12.7211685,29.089472,1083.1566,1061.6505,-12.605058,2007.1881,-12.85519,3106.4807,-22.78269
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.590000,0 days 00:00:00.610000,0.3369658,-12.239559,22.106888,-0.059392,0.0021039254,14.43986,0.0,0.3122259,-7.04933,12.030427,25.391998,906.69257,1222.778,-9.177428,1790.979,-10.308398,2805.364,-17.58585
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.600000,0 days 00:00:00.620000,0.32994246,-11.47321,18.390762,-0.058918715,-0.0028391506,14.724835,0.0,0.3122259,-5.5058784,12.463788,26.119104,878.4536,1382.2213,-10.481112,1699.7081,-10.701077,2732.336,-17.656597
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.610000,0 days 00:00:00.630000,0.3389735,-12.044263,18.33325,-0.053500563,-0.0023257772,14.481377,0.0,0.3122259,-4.903723,12.74466,27.227518,855.55884,1325.8457,-12.647239,1660.2682,-11.9147415,2680.671,-18.871492
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.620000,0 days 00:00:00.640000,0.3318483,-14.674523,22.283892,-0.066151984,0.00010634059,14.096964,0.0,0.3122259,-5.123163,13.277939,30.774704,1049.4142,1175.8536,-77.878586,1857.233,-75.72501,3030.9836,-82.091965
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.630000,0 days 00:00:00.650000,0.34519854,-15.466123,25.119003,-0.06372965,-0.003528274,0.0,0.0,0.0,0.0,0.0,0.0,1113.9933,1125.1779,-139.52907,1910.4757,-137.98755,3080.1514,-141.40689
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.640000,0 days 00:00:00.660000,0.3412733,-14.451248,22.932898,-0.054690618,-0.0041472954,0.0,0.0,0.0,0.0,0.0,0.0,817.313,1317.3197,-201.0,1739.5933,-201.0,2832.1038,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.650000,0 days 00:00:00.670000,0.33549085,-14.2811,23.166428,-0.057002027,-0.0020097345,0.0,0.0,0.0,0.0,0.0,0.0,826.64484,1319.6683,-201.0,1822.9188,-201.0,2815.6787,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.660000,0 days 00:00:00.680000,0.3226383,-16.075006,26.191221,-0.061682925,0.0020087538,0.0,0.0,0.0,0.0,0.0,0.0,747.4998,1555.2577,-201.0,1661.0839,-201.0,2707.3115,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.670000,0 days 00:00:00.690000,0.30247208,-17.745628,30.203669,-0.07334501,0.004502785,0.0,0.0,0.0,0.0,0.0,0.0,757.3875,1620.7948,-201.0,1627.9774,-201.0,2849.0125,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.680000,0 days 00:00:00.700000,0.29519165,-16.034973,26.004942,-0.05366589,-0.0011615291,0.0,0.0,0.0,0.0,0.0,0.0,519.5923,1811.069,-138.39737,1403.5258,-141.30736,2579.9756,-140.32195
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.690000,0 days 00:00:00.710000,0.29836968,-15.345765,24.7211,-0.039048355,-0.00046346904,25.546701,0.0,2.2788672,-0.056072354,17.99144,19.801294,316.3624,1611.7489,-77.28962,1338.0702,-82.64774,2394.113,-78.496185
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.700000,0 days 00:00:00.720000,0.35274252,-14.424182,21.227774,-0.029377013,-0.007537166,29.378733,0.0,2.2788672,1.6081209,15.563416,17.968718,389.80582,1494.5184,-13.025437,1358.3612,-28.08168,2276.1814,-18.999865
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.710000,0 days 00:00:00.730000,0.43003884,-15.79855,22.35054,-0.031037614,-0.012211482,33.07172,0.0,2.2788672,5.196163,14.921268,17.72185,557.96625,1494.0323,-20.432758,1538.0225,-31.763372,2469.263,-21.07414
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.720000,0 days 00:00:00.740000,0.5121075,-15.614568,19.180176,-0.038024914,-0.01937118,36.96869,0.0,2.0592308,7.930597,11.476334,18.367226,562.6742,1453.456,-16.32981,1660.3192,-34.532314,2566.424,-25.141745
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.730000,0 days 00:00:00.750000,0.5602663,-17.587862,20.854393,-0.027515726,-0.027548937,36.90534,0.22179928,2.5693974,9.582962,12.298721,22.211157,640.11957,1354.5294,-19.435673,1855.4896,-31.52012,2727.3801,-27.700027
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.740000,0 days 00:00:00.760000,0.58446485,-20.397703,23.26497,-0.025752148,-0.032062456,36.85913,0.15265635,2.2771924,9.876335,12.6579485,24.756872,567.5776,1241.4062,-13.126808,1837.1182,-29.779816,2683.778,-29.305975
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.750000,0 days 00:00:00.770000,0.6009697,-22.956156,26.105715,-0.006924441,-0.036254056,36.83356,0.009904656,2.1993494,9.189396,11.560582,27.64548,665.5156,1231.078,-15.551408,1891.5065,-28.27817,2746.0583,-31.636307
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.760000,0 days 00:00:00.780000,0.6040895,-23.533068,26.34088,-0.008866606,-0.03469177,36.803654,0.011170537,1.4317712,7.3263335,8.259372,26.823883,684.438,1201.0304,-11.942664,1877.9388,-25.117554,2755.86,-30.507177
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.770000,0 days 00:00:00.790000,0.5920779,-24.27384,27.111376,-0.00314005,-0.033061583,36.70519,0.0094435,1.5055407,5.314096,3.4069788,28.174154,655.5523,1239.8888,-6.999376,1825.4642,-21.265966,2748.2542,-31.76655
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.780000,0 days 00:00:00.800000,0.7143863,-21.481367,24.461237,-0.012468164,-0.037299458,36.34883,0.00833735,1.3908963,4.393501,-2.3691144,16.952642,575.757,1262.2548,-5.1416144,1781.9009,-13.134068,2488.2246,-21.67015
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.790000,0 days 00:00:00.810000,0.99251455,-16.857834,19.636,-0.01045438,-0.040005457,35.997486,0.013687109,1.5327501,5.3379517,-5.9215035,7.4567294,494.64822,1226.9072,-4.4097896,1732.5958,-6.66834,2253.3928,-12.532714
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.800000,0 days 00:00:00.820000,1.3226371,-10.967995,13.664912,-0.016160825,-0.044221833,35.71176,0.026134156,1.4709848,6.742952,-7.2109914,-1.4218475,464.76987,1093.5812,-4.484499,1676.7697,0.27442947,2312.039,-3.0626514
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.810000,0 days 00:00:00.830000,1.5663033,-7.471929,12.517503,-0.006690489,-0.034703616,35.658867,0.029424379,1.4737024,7.595886,-5.606777,2.020436,472.83926,1024.5299,-1.705823,1643.025,4.380548,2482.7305,-3.7262592
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.820000,0 days 00:00:00.840000,1.6494786,-5.393451,13.539764,0.011121419,-0.029100642,35.611034,0.02141606,1.2423385,8.005539,-3.2343204,2.409848,467.23828,1029.9303,2.1203108,1613.2646,9.356643,2554.3506,-0.28953743
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.830000,0 days 00:00:00.850000,1.6246643,-3.720214,15.372803,0.0017163021,-0.01999621,35.576374,0.0070541264,1.0749907,8.280692,-0.21983989,4.7574506,466.85373,994.2564,3.4367325,1576.0946,10.92216,2417.0146,-1.3207183
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.840000,0 days 00:00:00.860000,1.5282288,-1.7628012,15.91425,-0.009319288,-0.014019401,35.56309,0.002582384,1.0755847,8.387809,1.7813078,5.994568,470.33276,944.9339,2.537563,1524.6237,9.109083,2432.5708,-3.4570045
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.850000,0 days 00:00:00.870000,1.376047,-0.47139,16.077787,-0.030296361,-0.0019021708,35.58375,0.002511596,0.75217366,8.007604,1.9073852,11.9815035,493.39865,872.437,-1.015803,1480.0297,2.8227608,2544.2654,-12.997307
