start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:04.870000,0 days 00:00:04.890000,0.46431985,-6.4265404,8.250556,0.018385062,-0.012774647,0.0,0.0,0.0,0.0,0.0,0.0,333.6622,1307.2329,-201.0,1435.1517,-144.49811,2320.332,-137.01225
0 days 00:00:04.880000,0 days 00:00:04.900000,0.3838559,-9.341335,12.63168,0.020509819,-0.012551363,0.0,0.0,0.0,0.0,0.0,0.0,359.90488,1303.2445,-201.0,1456.0446,-201.0,2288.4983,-201.0
0 days 00:00:04.890000,0 days 00:00:04.910000,0.29257905,-12.908053,16.965063,0.021546759,-0.011489318,0.0,0.0,0.0,0.0,0.0,0.0,376.1877,1271.1667,-201.0,1471.5922,-201.0,2269.2937,-201.0
0 days 00:00:04.900000,0 days 00:00:04.920000,0.22247535,-14.483691,17.061853,0.019647034,-0.010210597,0.0,0.0,0.0,0.0,0.0,0.0,401.57138,1229.58,-201.0,1545.1328,-201.0,2423.8306,-201.0
0 days 00:00:04.910000,0 days 00:00:04.930000,0.18222894,-15.489601,17.157974,0.004309935,-0.0056152293,0.0,0.0,0.0,0.0,0.0,0.0,396.85757,1239.7882,-201.0,1568.5475,-201.0,2548.0408,-201.0
0 days 00:00:04.920000,0 days 00:00:04.940000,0.16367279,-15.261098,17.72557,-0.0025085795,-0.0023471387,0.0,0.0,0.0,0.0,0.0,0.0,820.18475,1302.7035,-201.0,1753.9814,-201.0,2892.4055,-201.0
0 days 00:00:04.930000,0 days 00:00:04.950000,0.16153987,-15.877361,19.243174,-0.01173718,0.00052359694,0.0,0.0,0.0,0.0,0.0,0.0,814.8383,1438.6044,-201.0,1676.4708,-201.0,2577.6086,-201.0
0 days 00:00:04.940000,0 days 00:00:04.960000,0.18744765,-14.872246,20.443659,-0.0019159386,-0.0010712157,0.0,0.0,0.0,0.0,0.0,0.0,815.4687,1430.5615,-201.0,1593.5912,-201.0,2423.5432,-201.0
0 days 00:00:04.950000,0 days 00:00:04.970000,0.22341871,-12.8641405,23.559862,-0.009995194,0.0015651225,0.0,0.0,0.0,0.0,0.0,0.0,378.6063,1545.8809,-201.0,1369.9603,-201.0,2292.1033,-201.0
0 days 00:00:04.960000,0 days 00:00:04.980000,0.24695341,-10.581966,24.732727,0.0038144214,-0.0007143508,0.0,0.0,0.0,0.0,0.0,0.0,379.3617,1381.5259,-201.0,1376.166,-201.0,2471.6023,-201.0
0 days 00:00:04.970000,0 days 00:00:04.990000,0.24923207,-8.840287,25.087748,-0.007602705,-0.000690081,0.0,0.0,0.0,0.0,0.0,0.0,381.62012,1409.7979,-201.0,1375.5117,-201.0,2462.9678,-201.0
0 days 00:00:04.980000,0 days 00:00:05,0.23839171,-5.905279,20.481236,0.0063061477,-0.0037829066,0.0,0.0,0.0,0.0,0.0,0.0,385.4126,1312.6302,-201.0,1353.395,-201.0,2230.698,-201.0
0 days 00:00:04.990000,0 days 00:00:05.010000,0.23039119,-4.995208,18.34995,-0.009067131,-0.003063416,0.0,0.0,0.0,0.0,0.0,0.0,384.71753,1378.3536,-201.0,1319.0605,-201.0,2136.3916,-201.0
0 days 00:00:05,0 days 00:00:05.020000,0.20967112,-7.155438,17.180302,-0.017070426,-0.004066989,0.0,0.0,0.0,0.0,0.0,0.0,690.2951,1762.319,-138.03127,1440.5288,-133.94447,2507.4014,-146.07109
0 days 00:00:05.010000,0 days 00:00:05.030000,0.25309098,-10.182236,20.160778,-0.027494468,-0.006161013,36.243454,0.0,0.0,4.696265,4.920593,22.429125,705.9158,1743.9945,-68.48737,1461.1553,-65.36086,2482.606,-78.40498
0 days 00:00:05.020000,0 days 00:00:05.040000,0.33871627,-9.223886,22.58993,-0.012920323,-0.0067969705,36.182102,0.0,4.387674,5.0358357,4.0063195,18.31728,694.2507,1755.4928,2.3155007,1489.6688,3.6414769,2565.0916,-10.966641
0 days 00:00:05.030000,0 days 00:00:05.050000,0.4500542,-4.556901,21.098751,0.014006827,-0.0062521338,36.08396,0.030160747,3.2575758,6.005442,1.9730705,4.7801976,360.2704,1421.6442,9.520154,1355.3795,4.0671096,2176.4893,5.0969944
0 days 00:00:05.040000,0 days 00:00:05.060000,0.49494705,-2.1538756,16.572165,0.023151226,-0.0050823935,36.037186,0.021573784,1.5827562,6.542382,-0.32969728,1.6317682,335.73596,1475.8844,0.0,1331.7965,3.2640412,2180.6335,7.9734745
0 days 00:00:05.050000,0 days 00:00:05.070000,0.5061882,-1.2704829,12.157337,0.020485751,-0.0043757567,36.036053,0.01303132,1.0836369,6.9215217,-2.234515,-3.3731115,354.0216,1451.6826,0.0,1324.8246,0.8155826,2115.6472,10.126037
0 days 00:00:05.060000,0 days 00:00:05.080000,0.5044333,-0.90316963,9.092712,0.008706179,-0.0068197944,36.067585,0.0069867126,0.92971087,6.819052,-3.1664267,-4.497728,397.8015,1339.8823,1.4147906,1359.2622,-1.0756668,2160.8965,7.7128663
0 days 00:00:05.070000,0 days 00:00:05.090000,0.50842303,-0.020875772,6.4310613,0.005066258,-0.0066929213,36.097622,0.005849041,1.2337564,5.692282,-3.2993069,-4.2158127,412.6725,1243.2196,0.6048347,1381.5082,-3.4609776,2169.4336,4.8206477
0 days 00:00:05.080000,0 days 00:00:05.100000,0.5029821,0.5357756,3.5419922,0.006465524,-0.0063302913,36.078045,0.0025342198,1.0389723,4.0185685,-3.0803173,-2.758158,438.517,1370.3656,-0.2533855,1410.838,-2.68721,2212.0076,2.5047724
0 days 00:00:05.090000,0 days 00:00:05.110000,0.4940889,-0.19701116,1.9783125,0.00427801,-0.005616579,35.97043,0.0017409855,1.0405225,2.428501,-2.6786091,-0.4116896,439.04477,1395.9523,0.54216117,1419.6451,-2.9032433,2212.041,0.9538508
0 days 00:00:05.100000,0 days 00:00:05.120000,0.47710475,-0.99402857,1.3973697,0.0022152157,-0.004168827,35.897095,0.0021180548,0.6950011,1.7528774,-2.514884,0.8655379,493.57846,1527.9169,-66.119484,1479.4551,-68.29848,2296.3523,-66.6965
0 days 00:00:05.110000,0 days 00:00:05.130000,0.46666002,-1.134822,3.833932,-0.005347563,-0.003417136,0.0,0.0,0.0,0.0,0.0,0.0,466.74936,1319.2305,-133.2118,1439.917,-135.62611,2252.6675,-133.97154
0 days 00:00:05.120000,0 days 00:00:05.140000,0.44102994,-1.2306417,6.312634,-0.00060080533,0.00064238446,0.0,0.0,0.0,0.0,0.0,0.0,453.0477,1258.988,-201.0,1424.7207,-201.0,2248.4912,-201.0
0 days 00:00:05.130000,0 days 00:00:05.150000,0.41044268,-3.198267,9.817145,0.0018780119,-0.0034109757,0.0,0.0,0.0,0.0,0.0,0.0,397.4651,1151.7324,-201.0,1357.5455,-201.0,2158.0823,-201.0
0 days 00:00:05.140000,0 days 00:00:05.160000,0.3565773,-7.20777,15.62804,0.00849205,-0.008015839,0.0,0.0,0.0,0.0,0.0,0.0,401.354,1197.4625,-201.0,1394.0797,-201.0,2156.095,-201.0
0 days 00:00:05.150000,0 days 00:00:05.170000,0.30620375,-10.442572,18.928705,0.010019601,-0.013510123,0.0,0.0,0.0,0.0,0.0,0.0,405.73453,1271.0166,-201.0,1370.7474,-201.0,2119.8662,-201.0
0 days 00:00:05.160000,0 days 00:00:05.180000,0.25939915,-13.300117,22.160965,0.010032329,-0.015465128,0.0,0.0,0.0,0.0,0.0,0.0,428.20615,1290.3934,-201.0,1400.7162,-201.0,2152.3713,-201.0
0 days 00:00:05.170000,0 days 00:00:05.190000,0.21344705,-16.003769,22.50852,-0.006117294,-0.011386786,0.0,0.0,0.0,0.0,0.0,0.0,422.93253,1281.6423,-201.0,1355.7257,-201.0,2148.6794,-201.0
0 days 00:00:05.180000,0 days 00:00:05.200000,0.17805822,-18.178728,25.328596,-0.019735485,-0.005412534,0.0,0.0,0.0,0.0,0.0,0.0,407.07095,1457.8688,-201.0,1409.707,-201.0,2159.0862,-201.0
0 days 00:00:05.190000,0 days 00:00:05.210000,0.16435914,-17.751007,25.848948,-0.024863826,0.0037448474,0.0,0.0,0.0,0.0,0.0,0.0,642.5842,1428.526,-201.0,1608.1143,-201.0,2506.4602,-201.0
0 days 00:00:05.200000,0 days 00:00:05.220000,0.17160876,-15.530457,24.353544,-0.01399503,0.0076227766,0.0,0.0,0.0,0.0,0.0,0.0,873.8093,1444.3422,-139.63486,1876.6293,-145.05775,2843.448,-148.90857
0 days 00:00:05.210000,0 days 00:00:05.230000,0.18816389,-14.990375,25.243752,-0.017099826,0.008950491,33.49044,0.0,0.0,4.400975,15.048817,35.199856,870.36334,1264.5153,-74.021996,1811.484,-84.08079,2885.4138,-93.14197
0 days 00:00:05.220000,0 days 00:00:05.240000,0.19402176,-16.252768,27.670275,-0.010496289,0.009401684,33.414967,0.0,0.0,5.057896,16.3654,33.642963,607.80536,1244.4722,-8.510422,1564.3633,-23.504053,2559.5593,-37.806778
0 days 00:00:05.230000,0 days 00:00:05.250000,0.19896954,-18.100334,30.44343,-0.011808616,0.0073145083,33.293713,0.0,1.8772819,5.9594026,17.778704,30.79561,320.13284,1347.9519,-4.313344,1277.5342,-19.984535,2312.2957,-35.1821
0 days 00:00:05.240000,0 days 00:00:05.260000,0.20317619,-18.522287,31.676775,-0.001488355,0.009794089,33.226368,0.016366117,1.9410719,6.339659,17.106138,31.25147,323.81454,1326.2378,0.0,1275.0211,-23.599558,2292.6125,-35.675484
0 days 00:00:05.250000,0 days 00:00:05.270000,0.20155819,-19.085617,32.77123,-0.01053547,0.013670164,33.212925,0.023395265,2.3698654,5.831024,13.746957,33.52518,554.21216,1342.434,-21.65316,1546.3989,-27.963037,2629.7927,-37.52599
0 days 00:00:05.260000,0 days 00:00:05.280000,0.19581811,-21.690317,34.624607,-0.004183522,0.012740642,33.138348,0.027020106,1.876861,4.5387664,9.554519,34.132156,599.7088,1270.0236,-15.025459,1639.4576,-28.225012,2692.5315,-37.212055
0 days 00:00:05.270000,0 days 00:00:05.290000,0.2051811,-22.097305,32.135746,-0.0049408735,0.004249155,32.8671,0.020872384,2.0791936,3.3478882,5.4889207,32.914833,626.86505,1529.6371,-14.505604,1787.892,-23.392212,2948.1375,-35.47488
0 days 00:00:05.280000,0 days 00:00:05.300000,0.22494136,-21.955942,31.618393,-0.0005889831,-0.003719257,32.51347,0.019874407,2.1074855,2.509638,1.8422934,26.909674,406.74228,1526.0557,-3.5096366,1574.4575,-17.57464,2738.5886,-30.419312
0 days 00:00:05.290000,0 days 00:00:05.310000,0.265412,-17.14371,26.883993,0.012221356,-0.012573647,32.1728,0.026647659,2.4492233,2.472195,-2.6721783,12.890732,419.50076,1486.2421,-7.491049,1580.4735,-11.706853,2611.99,-20.38178
0 days 00:00:05.300000,0 days 00:00:05.320000,0.29004368,-13.171094,23.334597,0.023382792,-0.02303353,31.954033,0.04265211,2.0017452,2.440318,-5.1621175,1.8293282,419.08273,1185.2632,-8.188782,1491.9554,-12.984704,2354.402,-11.810832
0 days 00:00:05.310000,0 days 00:00:05.330000,0.31738243,-9.228701,16.67589,0.010605148,-0.03430298,31.750093,0.03727468,2.2925413,2.1255455,-4.9513793,-5.8091493,442.40207,1056.1493,-7.2455673,1532.0713,-8.215835,2286.526,-3.6913548
0 days 00:00:05.320000,0 days 00:00:05.340000,0.3359468,-7.152397,12.0843725,-0.012521262,-0.03381954,31.565714,0.026390232,1.5519975,1.8533468,-1.4523255,-4.1926193,452.3109,975.45386,-3.7441418,1519.8291,-5.528328,2279.9802,-1.0038482
0 days 00:00:05.330000,0 days 00:00:05.350000,0.3579915,-5.855451,7.8494496,-0.023418376,-0.03061463,31.41274,0.008909245,1.4583262,2.0367575,2.0053394,-3.2474916,452.80298,938.47235,-3.289543,1518.2074,0.5008447,2285.5754,1.963288
0 days 00:00:05.340000,0 days 00:00:05.360000,0.36869276,-4.0194373,4.3746476,-0.018082099,-0.029095633,31.315704,0.006524796,0.7413196,2.513922,4.426229,-2.8803904,447.4243,1013.6387,-4.915358,1471.4135,-0.30892944,2199.39,2.3912616
0 days 00:00:05.350000,0 days 00:00:05.370000,0.3602158,-2.842921,2.351064,-0.013163973,-0.023180587,31.25939,0.0064589926,0.5717688,2.9648304,5.591128,-2.6670465,441.43176,1060.1753,-4.6444926,1447.7827,-0.07357534,2180.2954,3.6136816
0 days 00:00:05.360000,0 days 00:00:05.380000,0.35814083,-3.6651382,4.163522,-0.02108188,-0.020477988,31.20191,0.00655779,0.7824781,3.159539,5.607828,-2.4422073,446.634,1093.0181,-4.111618,1445.0619,0.8514678,2179.279,3.9384181
0 days 00:00:05.370000,0 days 00:00:05.390000,0.36214408,-4.1610227,5.8829155,-0.01157035,-0.017509203,31.110327,0.004146515,0.9830964,3.2464178,4.8646646,-2.785164,451.11136,1153.3217,-2.127934,1448.9155,1.569553,2198.5183,5.5218945
0 days 00:00:05.380000,0 days 00:00:05.400000,0.37921596,-3.9265459,6.4822345,-0.010081343,-0.01776223,30.997568,0.0045103696,1.2651954,2.800955,3.6258707,-3.2592452,450.782,1113.4333,-2.6312888,1420.757,-2.1532195,2197.3635,4.253827
0 days 00:00:05.390000,0 days 00:00:05.410000,0.38047597,-3.3239126,6.043322,-0.0015957713,-0.01355578,30.937977,0.0029548786,1.0556282,2.555407,2.9163404,-3.6788936,451.62827,1095.5842,-69.01621,1422.6996,-70.02434,2192.764,-64.61939
0 days 00:00:05.400000,0 days 00:00:05.420000,0.38101658,-3.3048646,5.555177,-0.004451115,-0.011657844,0.0,0.0,0.0,0.0,0.0,0.0,449.82642,1029.2915,-135.30249,1409.6058,-136.73235,2159.4114,-133.29057
0 days 00:00:05.410000,0 days 00:00:05.430000,0.37796593,-3.6451795,6.411709,-0.011911032,-0.012876359,0.0,0.0,0.0,0.0,0.0,0.0,450.09854,1022.04004,-201.0,1413.4171,-201.0,2158.0803,-201.0
0 days 00:00:05.420000,0 days 00:00:05.440000,0.37569007,-2.859913,5.611508,-0.012088328,-0.013292417,0.0,0.0,0.0,0.0,0.0,0.0,440.8423,1024.3073,-201.0,1407.2577,-201.0,2173.4753,-201.0
0 days 00:00:05.430000,0 days 00:00:05.450000,0.36665162,-1.8994226,4.29776,-0.0075025186,-0.013858661,0.0,0.0,0.0,0.0,0.0,0.0,413.44604,1096.1162,-201.0,1399.3546,-201.0,2197.1443,-201.0
0 days 00:00:05.440000,0 days 00:00:05.460000,0.31493422,-4.536467,6.799132,-0.004721654,-0.020598227,0.0,0.0,0.0,0.0,0.0,0.0,420.57822,1175.8707,-201.0,1435.7474,-201.0,2195.333,-201.0
0 days 00:00:05.450000,0 days 00:00:05.470000,0.2532047,-9.530345,12.830449,-0.0062774965,-0.027106056,0.0,0.0,0.0,0.0,0.0,0.0,496.53732,1251.5236,-201.0,1559.609,-201.0,2460.8013,-201.0
0 days 00:00:05.460000,0 days 00:00:05.480000,0.18579124,-15.323772,21.799406,-0.02405641,-0.024410196,0.0,0.0,0.0,0.0,0.0,0.0,548.5321,1353.9486,-201.0,1664.9619,-201.0,2737.6233,-201.0
0 days 00:00:05.470000,0 days 00:00:05.490000,0.174002,-15.106854,21.745554,-0.026385576,-0.014052243,0.0,0.0,0.0,0.0,0.0,0.0,514.89716,1442.0186,-201.0,1636.7867,-201.0,2815.828,-201.0
0 days 00:00:05.480000,0 days 00:00:05.500000,0.17039184,-14.088408,20.087812,-0.032246362,-0.0015614616,0.0,0.0,0.0,0.0,0.0,0.0,811.6133,1359.4584,-201.0,1945.4298,-201.0,3038.6316,-201.0
0 days 00:00:05.490000,0 days 00:00:05.510000,0.18686451,-13.49574,18.18281,-0.021650791,-0.0055800634,0.0,0.0,0.0,0.0,0.0,0.0,792.1342,1202.6494,-201.0,1942.7892,-201.0,3047.746,-201.0
0 days 00:00:05.500000,0 days 00:00:05.520000,0.20435381,-14.657701,23.117928,-0.01210885,-0.009715561,0.0,0.0,0.0,0.0,0.0,0.0,824.7487,1114.6896,-201.0,1977.5253,-201.0,3083.7239,-201.0
0 days 00:00:05.510000,0 days 00:00:05.530000,0.21666186,-14.7608,27.778885,-0.008163525,-0.019796358,0.0,0.0,0.0,0.0,0.0,0.0,445.80112,1222.2599,-201.0,1488.0238,-201.0,2704.8494,-201.0
0 days 00:00:05.520000,0 days 00:00:05.540000,0.2227735,-13.978432,29.900442,-0.0097226435,-0.017738136,0.0,0.0,0.0,0.0,0.0,0.0,437.12668,1327.7526,-201.0,1368.3873,-201.0,2452.3464,-201.0
0 days 00:00:05.530000,0 days 00:00:05.550000,0.20878637,-15.501694,30.58889,-0.016282408,-0.02027324,0.0,0.0,0.0,0.0,0.0,0.0,538.0046,1458.6749,-201.0,1633.3461,-201.0,2562.1052,-201.0
0 days 00:00:05.540000,0 days 00:00:05.560000,0.2039188,-16.547876,27.961313,-0.014279454,-0.026321849,0.0,0.0,0.0,0.0,0.0,0.0,617.2006,1561.5703,-201.0,1490.0629,-201.0,2474.7053,-201.0
0 days 00:00:05.550000,0 days 00:00:05.570000,0.18596059,-17.893122,26.864119,-0.017148782,-0.025437042,0.0,0.0,0.0,0.0,0.0,0.0,630.0546,1607.278,-201.0,1422.673,-201.0,2414.9539,-201.0
0 days 00:00:05.560000,0 days 00:00:05.580000,0.17435054,-18.614311,27.161047,-0.026704663,-0.020547725,0.0,0.0,0.0,0.0,0.0,0.0,682.1156,1469.6678,-201.0,1341.742,-201.0,2546.3196,-201.0
0 days 00:00:05.570000,0 days 00:00:05.590000,0.16240753,-20.112284,31.231237,-0.032705035,-0.0048556216,0.0,0.0,0.0,0.0,0.0,0.0,543.8339,1539.5646,-201.0,1457.4845,-201.0,2515.3816,-201.0
0 days 00:00:05.580000,0 days 00:00:05.600000,0.16697066,-21.052526,33.282646,-0.04516493,-0.00029528953,0.0,0.0,0.0,0.0,0.0,0.0,717.9816,1492.5023,-201.0,1679.0752,-201.0,2742.9485,-201.0
0 days 00:00:05.590000,0 days 00:00:05.610000,0.18444347,-20.849405,32.327347,-0.051935554,0.0044583622,0.0,0.0,0.0,0.0,0.0,0.0,832.20996,1554.559,-201.0,1835.7167,-201.0,2735.3518,-201.0
0 days 00:00:05.600000,0 days 00:00:05.620000,0.20446749,-19.496202,28.67038,-0.049674094,-0.00252006,0.0,0.0,0.0,0.0,0.0,0.0,891.2663,1316.8745,-201.0,1920.4137,-201.0,2847.5,-201.0
0 days 00:00:05.610000,0 days 00:00:05.630000,0.21890795,-17.841545,25.070333,-0.03620154,-0.005105453,0.0,0.0,0.0,0.0,0.0,0.0,866.486,1237.9406,-201.0,1951.4751,-201.0,2878.16,-201.0
0 days 00:00:05.620000,0 days 00:00:05.640000,0.2218825,-16.832603,22.795273,-0.022379348,-0.008464973,0.0,0.0,0.0,0.0,0.0,0.0,817.009,1222.0345,-201.0,1807.7272,-201.0,2825.8887,-201.0
0 days 00:00:05.630000,0 days 00:00:05.650000,0.2229005,-15.30822,21.182142,-0.018186944,-0.0077635073,0.0,0.0,0.0,0.0,0.0,0.0,799.9012,1408.7076,-201.0,1826.4813,-201.0,2769.1663,-201.0
0 days 00:00:05.640000,0 days 00:00:05.660000,0.21903466,-14.370708,20.787552,-0.015387635,-0.0051533957,0.0,0.0,0.0,0.0,0.0,0.0,622.1594,1445.5985,-201.0,1661.7764,-201.0,2608.0588,-201.0
0 days 00:00:05.650000,0 days 00:00:05.670000,0.2055666,-15.15215,21.769236,-0.021825166,-0.007460493,0.0,0.0,0.0,0.0,0.0,0.0,523.4013,1576.4198,-201.0,1601.8989,-201.0,2577.6902,-201.0
0 days 00:00:05.660000,0 days 00:00:05.680000,0.18683057,-16.921474,23.88241,-0.024811849,-0.008504749,0.0,0.0,0.0,0.0,0.0,0.0,533.50604,1502.8903,-201.0,1584.7257,-201.0,2531.368,-201.0
0 days 00:00:05.670000,0 days 00:00:05.690000,0.17015266,-19.634077,26.48439,-0.036726486,-0.008923653,0.0,0.0,0.0,0.0,0.0,0.0,681.0574,1637.5848,-201.0,1775.4498,-201.0,2691.8196,-201.0
0 days 00:00:05.680000,0 days 00:00:05.700000,0.16962409,-16.851564,24.157629,-0.035305724,-0.0048590633,0.0,0.0,0.0,0.0,0.0,0.0,741.3804,1584.4629,-201.0,1854.1217,-201.0,2743.218,-201.0
0 days 00:00:05.690000,0 days 00:00:05.710000,0.20497833,-13.917525,20.0275,-0.04127257,-0.0033168204,0.0,0.0,0.0,0.0,0.0,0.0,910.93414,1492.755,-201.0,2017.7174,-201.0,2934.2039,-201.0
0 days 00:00:05.700000,0 days 00:00:05.720000,0.26261187,-10.937579,18.01618,-0.02890254,-0.013308388,0.0,0.0,0.0,0.0,0.0,0.0,770.70795,1222.9088,-201.0,1859.5396,-201.0,2851.2249,-201.0
0 days 00:00:05.710000,0 days 00:00:05.730000,0.3404987,-9.791714,17.494864,-0.016418317,-0.021032361,0.0,0.0,0.0,0.0,0.0,0.0,589.5645,1060.4694,-201.0,1625.4385,-201.0,2690.5857,-201.0
0 days 00:00:05.720000,0 days 00:00:05.740000,0.4052231,-7.9201217,17.708359,-0.0011142016,-0.024444029,0.0,0.0,0.0,0.0,0.0,0.0,437.1912,946.1822,-201.0,1478.416,-201.0,2619.1306,-201.0
0 days 00:00:05.730000,0 days 00:00:05.750000,0.44243374,-4.107124,13.545113,-0.00084133,-0.014100681,0.0,0.0,0.0,0.0,0.0,0.0,464.88745,960.42474,-201.0,1474.4679,-201.0,2628.3997,-201.0
0 days 00:00:05.740000,0 days 00:00:05.760000,0.4563252,-3.5420265,12.532954,-0.011569802,-0.011489235,0.0,0.0,0.0,0.0,0.0,0.0,474.65927,890.54565,-201.0,1474.4629,-201.0,2592.3064,-201.0
0 days 00:00:05.750000,0 days 00:00:05.770000,0.44754997,-3.3742154,13.135392,-0.016132645,-0.008093578,0.0,0.0,0.0,0.0,0.0,0.0,490.59363,948.67505,-201.0,1486.1753,-201.0,2524.9167,-201.0
0 days 00:00:05.760000,0 days 00:00:05.780000,0.429162,-4.553856,15.92114,-0.018371804,-0.01046837,0.0,0.0,0.0,0.0,0.0,0.0,486.3362,974.16943,-201.0,1485.8807,-201.0,2469.8499,-201.0
0 days 00:00:05.770000,0 days 00:00:05.790000,0.39841488,-4.7427745,17.392618,-0.01487235,-0.009728216,0.0,0.0,0.0,0.0,0.0,0.0,487.69003,1018.97235,-201.0,1464.0162,-201.0,2421.8054,-201.0
0 days 00:00:05.780000,0 days 00:00:05.800000,0.35904464,-6.3926888,18.484972,-0.026319036,-0.005540267,0.0,0.0,0.0,0.0,0.0,0.0,496.2827,1015.5525,-201.0,1475.4281,-201.0,2541.842,-201.0
0 days 00:00:05.790000,0 days 00:00:05.810000,0.3457186,-6.804239,18.097101,-0.030764207,-0.0005248273,0.0,0.0,0.0,0.0,0.0,0.0,519.95435,1101.1154,-201.0,1506.7789,-201.0,2526.7744,-201.0
0 days 00:00:05.800000,0 days 00:00:05.820000,0.32300222,-7.085793,17.952433,-0.028527057,0.00022387349,0.0,0.0,0.0,0.0,0.0,0.0,520.0656,1139.702,-201.0,1533.3755,-201.0,2619.1594,-201.0
0 days 00:00:05.810000,0 days 00:00:05.830000,0.31308758,-7.9912887,18.32284,-0.015790412,-0.0052211247,0.0,0.0,0.0,0.0,0.0,0.0,518.64044,1175.6075,-201.0,1545.2865,-201.0,2612.9216,-201.0
0 days 00:00:05.820000,0 days 00:00:05.840000,0.28210142,-12.013362,21.503418,-0.018365785,-0.015370105,0.0,0.0,0.0,0.0,0.0,0.0,549.3104,1189.5273,-201.0,1586.0424,-201.0,2720.2244,-201.0
0 days 00:00:05.830000,0 days 00:00:05.850000,0.25673413,-13.915345,22.118607,-0.02176979,-0.013637338,0.0,0.0,0.0,0.0,0.0,0.0,548.72955,1202.145,-201.0,1558.2843,-201.0,2749.9353,-201.0
0 days 00:00:05.840000,0 days 00:00:05.860000,0.25505257,-14.592793,22.476013,-0.027810587,-0.017774185,0.0,0.0,0.0,0.0,0.0,0.0,537.8954,1196.0088,-201.0,1551.6595,-201.0,2602.8477,-201.0
0 days 00:00:05.850000,0 days 00:00:05.870000,0.26802686,-12.229518,19.825272,-0.02182764,-0.015699867,0.0,0.0,0.0,0.0,0.0,0.0,464.56128,1117.4088,-201.0,1452.833,-201.0,2456.3943,-201.0
0 days 00:00:05.860000,0 days 00:00:05.880000,0.28876206,-12.377503,22.348314,-0.016914656,-0.021993602,0.0,0.0,0.0,0.0,0.0,0.0,470.63354,1120.1979,-201.0,1517.4762,-201.0,2506.0212,-201.0
0 days 00:00:05.870000,0 days 00:00:05.890000,0.31707576,-11.460785,21.822031,-0.02124299,-0.022580018,0.0,0.0,0.0,0.0,0.0,0.0,458.5995,1053.5927,-201.0,1518.5038,-201.0,2594.967,-201.0
0 days 00:00:05.880000,0 days 00:00:05.900000,0.29906484,-13.29438,25.61321,-0.028047442,-0.020871976,0.0,0.0,0.0,0.0,0.0,0.0,481.53345,1059.7295,-201.0,1585.5135,-201.0,2759.3992,-201.0
0 days 00:00:05.890000,0 days 00:00:05.910000,0.28403178,-13.483264,25.504171,-0.033570755,-0.020776637,0.0,0.0,0.0,0.0,0.0,0.0,478.00235,1027.8506,-201.0,1576.704,-201.0,2745.3547,-201.0
0 days 00:00:05.900000,0 days 00:00:05.920000,0.24410594,-13.751468,25.098425,-0.02819477,-0.01922855,0.0,0.0,0.0,0.0,0.0,0.0,490.49878,1058.1359,-201.0,1582.7692,-201.0,2854.9626,-201.0
0 days 00:00:05.910000,0 days 00:00:05.930000,0.23462123,-13.047572,23.418121,-0.023214629,-0.021467665,0.0,0.0,0.0,0.0,0.0,0.0,542.46027,1137.4269,-201.0,1613.6539,-201.0,2898.1228,-201.0
0 days 00:00:05.920000,0 days 00:00:05.940000,0.22253947,-11.017158,18.290583,-0.013011243,-0.0155246025,0.0,0.0,0.0,0.0,0.0,0.0,552.38983,1227.6857,-201.0,1627.3375,-201.0,2894.72,-201.0
0 days 00:00:05.930000,0 days 00:00:05.950000,0.22454081,-10.194474,18.17808,-0.02499049,-0.018232899,0.0,0.0,0.0,0.0,0.0,0.0,567.6613,1287.8073,-201.0,1676.2671,-201.0,2555.628,-201.0
0 days 00:00:05.940000,0 days 00:00:05.960000,0.22890037,-9.45684,16.19454,-0.017524058,-0.020540485,0.0,0.0,0.0,0.0,0.0,0.0,527.0948,1226.6815,-201.0,1684.9366,-201.0,2558.4915,-201.0
0 days 00:00:05.950000,0 days 00:00:05.970000,0.22668266,-11.436222,19.150528,-0.029529447,-0.024723068,0.0,0.0,0.0,0.0,0.0,0.0,599.76495,1184.8785,-201.0,1730.7885,-201.0,2586.142,-201.0
0 days 00:00:05.960000,0 days 00:00:05.980000,0.20466025,-13.953471,21.104733,-0.02884083,-0.0176349,0.0,0.0,0.0,0.0,0.0,0.0,650.6016,1329.9146,-201.0,1736.714,-201.0,2903.877,-201.0
0 days 00:00:05.970000,0 days 00:00:05.990000,0.19641674,-15.204753,22.606812,-0.038856123,-0.014536932,0.0,0.0,0.0,0.0,0.0,0.0,726.4568,1386.0103,-201.0,1784.9965,-201.0,2867.9749,-201.0
0 days 00:00:05.980000,0 days 00:00:06,0.1920063,-17.117495,25.853365,-0.046149563,-0.009895795,0.0,0.0,0.0,0.0,0.0,0.0,724.022,1490.0277,-201.0,1791.6631,-201.0,2885.8506,-201.0
