file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.290000,0 days 00:00:00.310000,0.106674254,-23.950432,36.26405,-0.048901454,0.0020376334,0.06725811,26.381989,14.480705,10.186812,15.58514,0.0,0.0,0.0,0.0,0.0,0.0,579.7344,1313.9115,-201.0,1553.6909,1018.1795,-201.0,2605.6536,914.26807,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.300000,0 days 00:00:00.320000,0.10979248,-26.850744,42.610203,-0.06179057,0.0018050595,0.10576725,27.35884,14.818696,9.190463,19.004404,0.0,0.0,0.0,0.0,0.0,0.0,826.4216,1315.132,-201.0,1884.2593,1044.6891,-201.0,3071.862,917.0781,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.310000,0 days 00:00:00.330000,0.11224113,-26.249739,41.77064,-0.049793404,0.0038353335,0.13328284,25.435669,13.886786,13.042401,20.772171,0.0,0.0,0.0,0.0,0.0,0.0,637.96796,1308.6589,-201.0,1767.204,955.26215,-201.0,2931.4238,978.507,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.320000,0 days 00:00:00.340000,0.13272311,-26.14913,39.151165,-0.04640114,0.0011119407,0.16040212,22.838785,17.997355,14.793266,22.936636,0.0,0.0,0.0,0.0,0.0,0.0,951.6856,1193.6167,-201.0,2130.1921,873.96844,-201.0,3327.2043,947.031,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.330000,0 days 00:00:00.350000,0.14283085,-24.347122,35.19342,-0.04369989,-0.0011363073,0.12644932,22.618057,19.135778,16.422836,19.448877,0.0,0.0,0.0,0.0,0.0,0.0,853.21014,1260.2137,-201.0,1930.2804,859.2503,-201.0,3049.9238,826.13226,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.340000,0 days 00:00:00.360000,0.14844684,-23.512512,34.638454,-0.04298964,-0.00051678246,0.1125865,23.992706,19.483686,11.160762,17.5351,0.0,0.0,0.0,0.0,0.0,0.0,1022.4744,1376.4967,-201.0,2052.029,986.4707,-201.0,3243.1777,950.208,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.350000,0 days 00:00:00.370000,0.1345979,-22.28106,33.59425,-0.03405634,-0.00017735572,0.08927413,27.44471,16.806269,10.203831,13.58527,0.0,0.0,0.0,0.0,0.0,0.0,664.74176,1609.3647,-201.0,1721.902,1125.1107,-201.0,2936.7512,1013.1919,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.360000,0 days 00:00:00.380000,0.12658353,-23.33744,34.19409,-0.033624414,0.0023102465,0.11120259,27.048014,17.520754,11.487149,14.043251,0.0,0.0,0.0,0.0,0.0,0.0,673.7265,1606.0889,-201.0,1714.5581,1152.1882,-201.0,2931.3152,916.0291,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.370000,0 days 00:00:00.390000,0.12098116,-25.614426,35.812878,-0.047086854,0.0007922708,0.09307896,26.749245,20.498398,14.640594,17.362242,0.0,0.0,0.0,0.0,0.0,0.0,827.7622,1531.3387,-201.0,1925.7393,1475.6351,-201.0,2878.136,1435.3301,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.380000,0 days 00:00:00.400000,0.1238792,-27.894342,37.967865,-0.05386153,-0.0014770837,0.0949561,27.797895,22.494003,15.684512,19.928411,0.0,0.0,0.0,0.0,0.0,0.0,1052.3029,1531.1144,-201.0,2076.544,1478.5555,-201.0,2979.1077,1461.4805,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.390000,0 days 00:00:00.410000,0.12614425,-25.729645,34.47012,-0.048618507,-0.0044491705,0.077096224,27.41192,22.083708,12.943484,21.549341,0.0,0.0,0.0,0.0,0.0,0.0,1036.7552,1559.4996,-201.0,2057.6338,1392.9126,-201.0,3013.0918,1479.3496,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.400000,0 days 00:00:00.420000,0.12570548,-21.523184,31.171799,-0.025363266,-0.002760535,0.07139889,25.132452,20.089716,8.707376,18.444387,0.0,0.0,0.0,0.0,0.0,0.0,722.00635,1639.7285,-201.0,1687.3085,1163.9513,-201.0,2732.127,1112.1205,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.410000,0 days 00:00:00.430000,0.12477853,-19.899208,29.586472,-0.02652332,-0.0006174298,0.0607247,22.786858,19.496653,5.448464,19.560472,0.0,0.0,0.0,0.0,0.0,0.0,546.6502,1552.3022,-201.0,1557.3417,1204.0479,-201.0,2567.3926,1170.9684,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.420000,0 days 00:00:00.440000,0.1256786,-19.424791,31.606897,-0.024624119,-0.0008063931,0.050587606,22.43596,19.847773,4.240541,18.94829,0.0,0.0,0.0,0.0,0.0,0.0,543.63336,1531.776,-201.0,1548.0367,1226.6561,-201.0,2552.6594,1194.8431,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.430000,0 days 00:00:00.450000,0.12960304,-23.678658,33.98154,-0.041083787,-0.0018056174,0.08780239,23.91796,22.63169,6.958075,20.63122,0.0,0.0,0.0,0.0,0.0,0.0,715.54987,1449.0438,-201.0,1730.5537,1157.0868,-201.0,2763.5842,961.7652,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.440000,0 days 00:00:00.460000,0.13263197,-21.704819,31.449816,-0.034524936,-0.004066115,0.12101715,23.041145,21.611237,6.578077,19.264671,0.0,0.0,0.0,0.0,0.0,0.0,839.0661,1591.7972,-201.0,1791.9242,1113.6002,-201.0,2860.7615,809.81366,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.450000,0 days 00:00:00.470000,0.14377724,-19.665781,27.24845,-0.01898273,-0.0043582353,0.11967816,21.366486,20.200819,4.7627835,16.81802,0.0,0.0,0.0,0.0,0.0,0.0,893.1043,1796.8657,-201.0,1822.5519,1170.3995,-201.0,2871.0117,760.4084,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.460000,0 days 00:00:00.480000,0.14714701,-17.822756,26.879023,-0.019103862,-0.0065620965,0.11053807,19.922863,18.823574,1.7830535,16.07878,0.0,0.0,0.0,0.0,0.0,0.0,887.6612,1766.3573,-201.0,1814.6334,1104.4519,-201.0,2945.0354,764.68164,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.470000,0 days 00:00:00.490000,0.1506756,-20.375708,29.05883,-0.03262941,-0.0025744957,0.07046304,20.10919,19.778757,3.8200138,19.323038,0.0,0.0,0.0,0.0,0.0,0.0,748.9189,1692.9049,-201.0,1772.5635,1113.4161,-201.0,2874.8586,918.59375,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.480000,0 days 00:00:00.500000,0.14998381,-21.725447,31.696991,-0.04600342,0.0035548129,0.09598478,20.373781,19.7668,4.3508134,23.45559,0.0,0.0,0.0,0.0,0.0,0.0,720.7486,1383.7578,-201.0,1812.5338,1056.6085,-201.0,2854.4958,1067.2344,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.490000,0 days 00:00:00.510000,0.15526985,-20.349102,30.84226,-0.033735234,0.0069992524,0.06497971,20.264303,19.175728,5.6618743,24.463087,0.0,0.0,0.0,0.0,0.0,0.0,698.8545,1625.3307,-201.0,1688.5098,1164.8906,-201.0,2738.637,1086.7909,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.500000,0 days 00:00:00.520000,0.15797001,-20.429213,32.872677,-0.03481185,0.0072338474,0.12512876,18.719225,17.302835,3.7992508,22.607088,0.0,0.0,0.0,0.0,0.0,0.0,732.3841,1634.3647,-201.0,1643.9078,1181.4645,-201.0,2795.9329,972.04425,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.510000,0 days 00:00:00.530000,0.16603336,-20.131996,31.46048,-0.03630911,0.0055054757,0.14280055,17.52759,16.974298,5.7882695,22.462957,0.0,0.0,0.0,0.0,0.0,0.0,765.1638,1715.9916,-201.0,1628.9469,1298.2982,-201.0,2804.969,915.9628,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.520000,0 days 00:00:00.540000,0.16949312,-18.997423,29.368673,-0.03779261,0.0068440163,0.1544166,16.041006,16.361605,6.1082006,23.74793,0.0,0.0,0.0,0.0,0.0,0.0,617.94684,1496.7472,-201.0,1581.1276,1190.3971,-201.0,2699.9866,972.3872,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.530000,0 days 00:00:00.550000,0.17379181,-17.553679,26.61788,-0.03590445,0.007528233,0.111332774,16.262949,17.96668,5.5986705,26.673477,0.0,0.0,0.0,0.0,0.0,0.0,862.7329,1359.9976,-201.0,1706.3691,1411.1597,-201.0,2676.906,1059.9867,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.540000,0 days 00:00:00.560000,0.1736453,-15.552605,24.832857,-0.02538152,0.006113089,0.08852523,15.188614,17.276312,2.0396862,22.640604,0.0,0.0,0.0,0.0,0.0,0.0,855.1656,1563.8047,-201.0,1648.5444,1642.7692,-201.0,2573.0732,1080.2158,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.550000,0 days 00:00:00.570000,0.18130206,-14.983025,23.982275,-0.02584066,0.003931334,0.08587835,15.353699,16.964249,-1.133541,21.277655,0.0,0.0,0.0,0.0,0.0,0.0,1047.2748,1535.5243,-201.0,1838.2911,1638.3481,-201.0,2845.591,887.35864,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.560000,0 days 00:00:00.580000,0.19023627,-12.013545,20.508772,-0.0249231,0.007165214,0.06850795,14.593796,12.671742,-1.6382346,21.67776,0.0,0.0,0.0,0.0,0.0,0.0,978.42584,1466.4264,-201.0,1876.8447,1336.1738,-201.0,2916.8574,712.3171,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.570000,0 days 00:00:00.590000,0.19188493,-12.379163,21.659693,-0.03856731,0.015259407,0.043740004,15.226814,12.586422,-0.09212645,29.423447,0.0,0.0,0.0,0.0,0.0,0.0,996.34906,1105.6344,-201.0,1910.8348,1078.714,-201.0,2991.9832,657.76196,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.580000,0 days 00:00:00.600000,0.19040532,-12.711791,22.418627,-0.04550984,0.019057678,0.04069263,14.321311,12.5465,0.5715284,30.780767,0.0,0.0,0.0,0.0,0.0,0.0,1031.6869,1237.1255,-201.0,1834.5024,1217.0083,-201.0,2908.11,774.3684,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.590000,0 days 00:00:00.610000,0.19124849,-11.884501,22.19332,-0.037650276,0.016051993,0.046790842,14.371658,12.565216,-3.0725286,27.939142,0.0,0.0,0.0,0.0,0.0,0.0,843.3601,1368.4364,-201.0,1603.0675,1328.649,-201.0,2609.1843,912.424,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.600000,0 days 00:00:00.620000,0.18722557,-11.067954,18.555841,-0.03592519,0.0104916515,0.04593703,12.933174,11.554713,-2.570968,24.698944,0.0,0.0,0.0,0.0,0.0,0.0,827.8664,1541.2881,-201.0,1582.4395,1267.1761,-201.0,2659.3586,837.7819,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.610000,0 days 00:00:00.630000,0.19231574,-11.715543,18.538757,-0.03404573,0.010164401,0.057483036,13.673875,11.742576,1.0019909,21.301292,0.0,0.0,0.0,0.0,0.0,0.0,869.6706,1409.3331,-201.0,1720.7236,1228.1239,-201.0,2726.4158,758.37994,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.620000,0 days 00:00:00.640000,0.18818885,-14.409818,22.272781,-0.04159439,0.013242557,0.051768024,13.751079,12.809273,8.089527,21.69423,0.0,0.0,0.0,0.0,0.0,0.0,1073.216,1248.2446,-201.0,1941.6613,1119.8859,-201.0,3054.6328,642.98846,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.630000,0 days 00:00:00.650000,0.19561966,-15.218217,24.785162,-0.03984985,0.010617253,0.06654138,15.238052,13.357301,9.207003,21.576696,0.0,0.0,0.0,0.0,0.0,0.0,1138.9056,1222.5663,-201.0,1970.3765,1216.8743,-201.0,3082.2385,625.5469,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.640000,0 days 00:00:00.660000,0.19336468,-14.258526,22.42505,-0.033261165,0.01068402,0.052463364,14.912414,13.778165,8.685578,23.41397,0.0,0.0,0.0,0.0,0.0,0.0,1116.496,1232.7219,-201.0,1937.2711,1169.0858,-201.0,3072.682,647.15375,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.650000,0 days 00:00:00.670000,0.18986392,-14.009025,22.55604,-0.036117833,0.013093269,0.073113605,12.999805,12.993396,4.535728,24.266302,0.0,0.0,0.0,0.0,0.0,0.0,1134.0131,1307.522,-201.0,1893.0892,1387.1504,-201.0,2966.8586,739.13257,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.660000,0 days 00:00:00.680000,0.18227406,-15.662913,25.881556,-0.03864585,0.017775184,0.058980275,10.907443,13.544843,1.358359,21.402445,0.0,0.0,0.0,0.0,0.0,0.0,997.09595,1359.8179,-201.0,1813.1149,1343.5432,-201.0,2883.0752,739.3828,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.670000,0 days 00:00:00.690000,0.17078607,-17.263615,30.114511,-0.047416974,0.02009683,0.059417233,9.958631,12.373969,-0.46703663,20.046091,0.0,0.0,0.0,0.0,0.0,0.0,734.0269,1494.6212,-201.0,1565.7041,1334.8536,-201.0,2648.57,896.92255,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.680000,0 days 00:00:00.700000,0.16698171,-15.679667,26.230707,-0.033405267,0.014266045,0.06125635,11.702625,13.552128,1.1415974,18.51802,0.0,0.0,0.0,0.0,0.0,0.0,706.2034,2068.4065,-201.0,1578.9379,1402.4663,-201.0,2336.0684,1414.1963,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.690000,0 days 00:00:00.710000,0.16896163,-15.066376,24.940508,-0.025511565,0.012863479,0.08018886,16.099504,10.803273,4.913255,17.92144,0.0,0.0,0.0,0.0,0.0,0.0,726.42316,2137.7576,-201.0,1616.4777,1308.5016,-201.0,2484.6377,1553.6576,-201.0
