,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,spectralFlux_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc1_sma3,mfcc2_sma3,mfcc2_sma3,mfcc3_sma3,mfcc3_sma3,mfcc4_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
480,0.48846522,0.4880625,-7.110661,-7.112598,15.096776,15.101697,-0.008731425,-0.008725277,-0.005414155,-0.005411533,0.154591,0.15466934,6.7062736,6.805308,12.911199,12.765298,9.288502,9.488428,3.2136383,2.9661114,,,,,,,,,,,,,609.04034,608.5959,1690.1553,1690.8779,,,1605.4332,1605.2129,1063.3699,1062.9286,,,2666.5159,2666.5261,925.90875,925.1499,,
481,0.6014561,0.601177,-8.534724,-8.535431,14.40387,14.406796,0.011340197,0.0113430135,-0.01983955,-0.019880055,0.21617353,0.21625273,17.218794,17.32464,2.409238,2.245463,7.768476,7.9920154,-3.0449257,-3.3207953,,,,,,,,,,,,,713.8589,713.54266,1687.6232,1688.2526,,,1675.5668,1675.3846,1116.1783,1115.6305,,,2678.6357,2678.785,928.8453,927.93097,,
482,0.6244766,0.62434846,-9.321921,-9.3222885,14.079292,14.082599,0.017288769,0.017310066,-0.03216317,-0.032215126,0.2559177,0.25601283,24.08281,24.204483,-3.5886421,-3.779281,10.095877,10.348881,-3.6093242,-3.9237525,,,,,,,,,,,,,530.37354,530.4516,1344.9733,1344.515,,,1601.1852,1601.1593,942.8698,942.36456,-139.81184,-139.81424,2574.792,2574.7405,1012.40314,1011.7756,-135.52397,-135.52393
483,0.6203141,0.62014717,-8.632804,-8.633891,9.141988,9.142431,0.02783527,0.027844837,-0.04068662,-0.04075126,0.24828994,0.24837697,28.434319,28.596954,-6.334068,-6.5876546,15.814789,16.155252,-0.5520444,-0.96454555,38.24113,38.241196,,,,,4.677002,4.6774645,20.186468,20.18235,7.655281,7.6545153,491.01868,491.11084,1256.381,1256.0146,,,1596.9609,1596.9648,823.0283,822.60956,-78.48962,-78.49415,2590.8386,2590.8948,1123.3655,1122.8107,-73.778595,-73.77871
484,0.6042356,0.6040961,-7.0931377,-7.0940094,6.0088196,6.0092506,0.019486992,0.019491235,-0.038694557,-0.038697883,0.23280855,0.23288353,30.143494,30.30543,-8.472601,-8.719906,21.135681,21.456575,4.9632025,4.577139,38.175312,38.17537,,,0.60016507,0.5935801,4.9437385,4.944287,19.642916,19.636818,5.5879226,5.5875793,394.43027,394.42456,1156.5958,1156.5848,,,1548.8882,1548.9335,741.25507,741.1517,-17.10026,-17.106922,2511.0542,2511.1902,1228.9254,1228.8607,-8.81651,-8.817278
485,0.58603925,0.5859813,-5.3372955,-5.337307,3.8133385,3.8131263,0.021968512,0.021969894,-0.02714385,-0.027124995,0.205442,0.20550434,31.168634,31.309351,-10.61873,-10.836822,25.176498,25.45408,13.873691,13.541022,38.04345,38.043518,0.007440781,0.0074318144,1.3305193,1.3269111,5.289376,5.2900667,18.09313,18.084032,5.4956894,5.495999,357.92545,357.89493,1204.3412,1204.591,,,1514.9141,1514.9952,655.8391,655.90533,-21.788292,-21.790792,2466.9182,2467.212,1089.7167,1089.7935,-10.303657,-10.305598
486,0.5408017,0.54080826,-4.6280365,-4.6286006,4.1640143,4.164677,0.021990145,0.022005297,-0.019630643,-0.019590557,0.16253628,0.16258931,31.197351,31.303625,-10.028642,-10.192447,26.536856,26.740126,21.560328,21.307146,37.984135,37.984173,0.007440781,0.0074318144,1.8168994,1.8169932,5.235166,5.2360735,17.431002,17.420692,2.194094,2.1949153,342.2582,342.24048,1246.7866,1246.9492,,,1461.5156,1461.5752,715.71045,715.7998,-83.11053,-83.11088,2318.3242,2318.4324,1034.3026,1034.4707,-72.049034,-72.05082
487,0.4642949,0.46431985,-6.425076,-6.4265404,8.248438,8.250556,0.018375909,0.018385062,-0.012790646,-0.012774647,0.13947707,0.13952844,31.56968,31.66303,-7.5688004,-7.7137837,27.222153,27.421064,24.520338,24.282007,,,,,,,,,,,,,333.65634,333.6622,1307.4454,1307.2329,,,1435.1865,1435.1517,773.68427,773.53754,-144.49988,-144.49811,2320.6104,2320.332,982.60016,982.19775,-137.01112,-137.01225
488,0.38383353,0.3838559,-9.338412,-9.341335,12.627952,12.63168,0.020498479,0.020509819,-0.012570952,-0.012551363,0.11451277,0.114554234,32.644505,32.743336,-2.5262096,-2.6832075,23.453743,23.688475,21.648035,21.369879,,,,,,,,,,,,,359.93457,359.90488,1304.1747,1303.2445,,,1456.3486,1456.0446,894.5415,893.6307,,,2289.2085,2288.4983,1112.0853,1110.0822,,
489,0.29257217,0.29257905,-12.903229,-12.908053,16.96345,16.965063,0.02150966,0.021546759,-0.011460148,-0.011489318,0.12280369,0.12285056,32.609028,32.744114,3.5326967,3.3169289,18.927378,19.274706,18.84433,18.419409,,,,,,,,,,,,,376.19327,376.1877,1271.9913,1271.1667,,,1471.6787,1471.5922,949.64044,948.5181,,,2269.382,2269.2937,1167.0162,1165.341,,
490,0.22240643,0.22247535,-14.480399,-14.483691,17.057467,17.061853,0.019627985,0.019647034,-0.010200779,-0.010210597,0.10457492,0.10463709,32.44623,32.600567,7.209185,6.937059,13.410239,13.824753,16.467035,15.948705,,,,,,,,,,,,,401.57397,401.57138,1229.8038,1229.58,,,1545.1168,1545.1328,899.9141,898.99316,,,2422.4353,2423.8306,1341.816,1339.3837,,
491,0.18217337,0.18222894,-15.48458,-15.489601,17.153198,17.157974,0.004297953,0.004309935,-0.005545914,-0.0056152293,0.08964775,0.08972568,31.52488,31.706612,8.409406,8.099706,13.742158,14.17392,22.143324,21.601562,,,,,,,,,,,,,396.7733,396.85757,1239.52,1239.7882,,,1568.1979,1568.5475,801.61865,801.19855,,,2545.5261,2548.0408,1468.2808,1467.3297,,
492,0.16358179,0.16367279,-15.253372,-15.261098,17.710764,17.72557,-0.0024897587,-0.0025085795,-0.0023475809,-0.0023471387,0.083523,0.08361528,31.415087,31.560783,7.018339,6.783076,13.68298,13.98014,23.726023,23.36558,,,,,,,,,,,,,465.16748,820.18475,2178.4534,1302.7035,,,1630.328,1753.9814,943.3179,2304.4062,,,2861.1936,2892.4055,1816.5892,1838.8818,,
493,0.16148777,0.16153987,-15.871277,-15.877361,19.234343,19.243174,-0.0117518455,-0.01173718,0.0005128303,0.00052359694,0.08297313,0.08306819,31.087198,31.236397,6.994246,6.782368,13.092815,13.337945,26.429739,26.160707,,,,,,,,,,,,,460.04126,814.8383,2315.7234,1438.6044,,,1552.6564,1676.4708,1342.7025,2698.8062,,,2546.8005,2577.6086,1661.8688,1685.9398,,
494,0.18739341,0.18744765,-14.869601,-14.872246,20.427423,20.443659,-0.0019315118,-0.0019159386,-0.0011428915,-0.0010712157,0.084604025,0.08470493,31.433327,31.566557,6.4531226,6.281053,9.132731,9.323943,18.544159,18.32747,,,,,,,,,,,,,460.71866,815.4687,2308.3013,1430.5615,,,1470.0641,1593.5912,1450.2875,2805.8916,,,2393.7803,2423.5432,1414.5114,1437.5162,,
495,0.22334826,0.22341871,-12.86618,-12.8641405,23.558554,23.559862,-0.0099965595,-0.009995194,0.0015298176,0.0015651225,0.085891575,0.08599538,31.4134,31.55337,5.372373,5.1586137,5.8121657,6.0793,17.11326,16.804441,,,,,,,,,,,,,378.68628,378.6063,1549.3932,1545.8809,,,1370.1342,1369.9603,1315.1643,1309.1427,,,2292.0762,2292.1033,996.9368,997.9499,,
496,0.24690734,0.24695341,-10.580367,-10.581966,24.727526,24.732727,0.0038408637,0.0038144214,-0.000715747,-0.0007143508,0.08856851,0.08866576,29.425316,29.56858,3.6952693,3.4757354,5.327102,5.629338,15.047223,14.684723,,,,,,,,,,,,,379.282,379.3617,1384.1537,1381.5259,,,1376.6078,1376.166,936.2964,934.9712,,,2472.3223,2471.6023,1058.6428,1058.3375,,
497,0.24918135,0.24923207,-8.837563,-8.840287,25.083494,25.087748,-0.007574773,-0.007602705,-0.00067340786,-0.000690081,0.090648375,0.090742044,27.699015,27.852571,1.7497674,1.4912715,5.3948383,5.7740993,20.288378,19.846771,,,,,,,,,,,,,381.5,381.62012,1411.464,1409.7979,,,1375.663,1375.5117,947.4704,947.1245,,,2463.3884,2462.9678,1086.73,1088.2252,,
498,0.23831892,0.23839171,-5.903496,-5.905279,20.479254,20.481236,0.0063228444,0.0063061477,-0.0037849771,-0.0037829066,0.09364018,0.09373329,25.732004,25.894403,-1.6948045,-1.9539675,6.342022,6.7050076,20.061888,19.617523,,,,,,,,,,,,,385.2606,385.4126,1313.4032,1312.6302,,,1353.3867,1353.395,967.28827,967.0554,,,2230.9446,2230.698,1141.4785,1140.5135,,
499,0.23027153,0.23039119,-4.9951386,-4.995208,18.355814,18.34995,-0.009058244,-0.009067131,-0.0030930403,-0.003063416,0.08698121,0.08707213,27.06591,27.222504,-3.1811028,-3.4394238,4.8754168,5.221748,20.52381,20.083345,,,,,,,,,,,,,384.64575,384.71753,1380.1572,1378.3536,,,1319.3936,1319.0605,1057.8629,1056.6041,,,2137.2727,2136.3916,1044.2148,1041.941,,
500,0.20952196,0.20967112,-7.1560473,-7.155438,17.192963,17.180302,-0.017041946,-0.017070426,-0.004112755,-0.004066989,0.07732653,0.0774227,27.790892,27.90512,-1.0307559,-1.2139989,6.209736,6.447563,20.300123,19.984743,,,,,,,,,,,,,701.0699,690.2951,1767.8258,1762.319,-133.94499,-138.03127,1440.3483,1440.5288,1131.3737,1127.9833,-133.94499,-133.94447,2509.8015,2507.4014,1122.9071,1123.6229,-146.09999,-146.07109
501,0.25298658,0.25309098,-10.182404,-10.182236,20.159304,20.160778,-0.027453745,-0.027494468,-0.006202483,-0.006161013,0.106694676,0.10678154,33.71013,33.81984,0.0060047307,-0.16649055,3.3060586,3.5231502,20.451109,20.17849,,,,,,,4.69559,4.696265,4.9211564,4.920593,22.473797,22.429125,716.86664,705.9158,1748.7324,1743.9945,-64.40126,-68.48737,1460.9989,1461.1553,1203.0254,1199.735,-65.36222,-65.36086,2484.8352,2482.606,1080.0492,1081.4233,-78.43484,-78.40498
502,0.3386196,0.33871627,-9.224138,-9.223886,22.58303,22.58993,-0.0128925,-0.012920323,-0.006810639,-0.0067969705,0.15150051,0.15159482,38.043777,38.145245,-3.0545769,-3.227619,-1.6124052,-1.3849996,19.12084,18.859032,36.182087,36.182102,,,4.388196,4.387674,5.034885,5.0358357,4.0065756,4.0063195,18.346413,18.31728,705.1003,694.2507,1759.0107,1755.4928,6.400554,2.3155007,1489.122,1489.6688,1150.3094,1148.2174,3.6381247,3.6414769,2566.3228,2565.0916,1258.829,1262.3334,-10.996906,-10.966641
503,0.4499395,0.4500542,-4.557668,-4.556901,21.093792,21.098751,0.014015056,0.014006827,-0.006257031,-0.0062521338,0.17198573,0.1720676,42.181732,42.304188,-11.282463,-11.513299,-9.746464,-9.413079,17.387383,16.994337,36.08393,36.08396,0.030177858,0.030160747,3.2541752,3.2575758,6.003948,6.005442,1.9728066,1.9730705,4.7807937,4.7801976,360.5979,360.2704,1420.753,1421.6442,9.518312,9.520154,1355.4408,1355.3795,1086.6862,1086.8718,4.063853,4.0671096,2176.1038,2176.4893,1132.4534,1132.8488,5.0946174,5.0969944
504,0.49485865,0.49494705,-2.1559064,-2.1538756,16.572603,16.572165,0.023154005,0.023151226,-0.005089373,-0.0050823935,0.17153482,0.17161876,41.19591,41.338974,-17.826202,-18.078508,-14.911967,-14.5608835,15.764533,15.353577,36.037148,36.037186,0.02158472,0.021573784,1.580232,1.5827562,6.5406556,6.542382,-0.32991567,-0.32969728,1.6318516,1.6317682,336.08557,335.73596,1474.8627,1475.8844,,,1331.837,1331.7965,1090.4987,1090.7953,3.261864,3.2640412,2180.163,2180.6335,1147.693,1148.3506,7.971746,7.9734745
505,0.5061238,0.5061882,-1.2725693,-1.2704829,12.15504,12.157337,0.020490596,0.020485751,-0.0043601245,-0.0043757567,0.1399728,0.14005451,40.75011,40.90475,-20.869467,-21.123423,-14.356548,-14.007525,15.767997,15.335603,36.036022,36.036053,0.013035301,0.01303132,1.0807223,1.0836369,6.9195457,6.9215217,-2.2342718,-2.234515,-3.3721225,-3.3731115,354.34293,354.0216,1450.4984,1451.6826,,,1324.7828,1324.8246,1172.8954,1173.4684,0.8160553,0.8155826,2115.4473,2115.6472,938.12616,938.814,10.124745,10.126037
506,0.50438184,0.5044333,-0.9045687,-0.90316963,9.090116,9.092712,0.008708322,0.008706179,-0.00680785,-0.0068197944,0.1265425,0.12662072,39.254917,39.402187,-23.205927,-23.431505,-12.664143,-12.368324,14.5068245,14.149941,36.067577,36.067585,0.006987943,0.0069867126,0.9292743,0.92971087,6.8174286,6.819052,-3.1655824,-3.1664267,-4.4967837,-4.497728,397.87784,397.8015,1340.504,1339.8823,1.4159791,1.4147906,1359.4531,1359.2622,1161.6055,1160.8799,-1.0741296,-1.0756668,2161.428,2160.8965,921.88574,921.4309,7.7126813,7.7128663
507,0.5083372,0.50842303,-0.021132112,-0.020875772,6.4290404,6.4310613,0.005071797,0.005066258,-0.0066846465,-0.0066929213,0.08484101,0.08489897,38.42066,38.547153,-23.586395,-23.789606,-7.518757,-7.24182,15.896843,15.575177,36.097626,36.097622,0.005849157,0.005849041,1.233872,1.2337564,5.691707,5.692282,-3.2980156,-3.2993069,-4.2146077,-4.2158127,412.72983,412.6725,1243.9269,1243.2196,0.6061947,0.6048347,1381.6837,1381.5082,1077.9698,1077.2423,-3.4592893,-3.4609776,2169.9844,2169.4336,898.87933,898.4834,4.8208027,4.8206477
508,0.50286764,0.5029821,0.53525776,0.5357756,3.5429332,3.5419922,0.0064743757,0.006465524,-0.0063373037,-0.0063302913,0.076004736,0.07604981,36.801754,36.88783,-24.918709,-25.053823,-4.716099,-4.5308404,16.955435,16.744848,36.078037,36.078045,0.0025342528,0.0025342198,1.0382707,1.0389723,4.0192833,4.0185685,-3.07901,-3.0803173,-2.7567117,-2.758158,441.93137,438.517,1377.922,1370.3656,-0.25179774,-0.2533855,1413.264,1410.838,1146.5673,1146.0406,-2.685866,-2.68721,2213.8904,2212.0076,909.31305,910.507,2.504914,2.5047724
509,0.4939491,0.4940889,-0.19727147,-0.19701116,1.9789466,1.9783125,0.004299116,0.00427801,-0.0056135724,-0.005616579,0.0754422,0.075508684,37.403557,37.472355,-24.129074,-24.234724,-1.2999064,-1.1595532,19.462568,19.307915,35.9704,35.97043,0.0017437097,0.0017409855,1.044149,1.0405225,2.4300473,2.428501,-2.6776145,-2.6786091,-0.4110693,-0.4116896,442.38684,439.04477,1402.7274,1395.9523,0.5435979,0.54216117,1421.8385,1419.6451,1143.9069,1144.2616,-2.9019146,-2.9032433,2213.345,2212.041,965.02344,966.8135,0.95466727,0.9538508
510,0.4768854,0.47710475,-0.9944091,-0.99402857,1.3978086,1.3973697,0.002239673,0.0022152157,-0.0041694785,-0.004168827,0.080805644,0.08088045,37.36957,37.359707,-23.652994,-23.653265,2.838564,2.8697374,19.37906,19.320139,35.897057,35.897095,0.0021245228,0.0021180548,0.6994451,0.6950011,1.7546227,1.7528774,-2.5140932,-2.514884,0.8656956,0.8655379,497.65854,493.57846,1533.7765,1527.9169,-66.118614,-66.119484,1481.5092,1479.4551,1227.9713,1230.4414,-68.29753,-68.29848,2296.696,2296.3523,954.28564,957.31366,-66.69574,-66.6965
511,0.4664799,0.46666002,-1.1345848,-1.134822,3.833369,3.833932,-0.005316787,-0.005347563,-0.0034370685,-0.003417136,0.0938361,0.093925215,37.136265,37.184956,-23.102568,-23.20011,6.466517,6.6254525,20.624525,20.424545,,,,,,,,,,,,,467.48703,466.74936,1318.4265,1319.2305,-133.21147,-133.2118,1439.8082,1439.917,1058.8147,1060.9017,-135.62549,-135.62611,2251.8345,2252.6675,896.4803,897.7947,-133.97078,-133.97154
512,0.440923,0.44102994,-1.2310257,-1.2306417,6.3124714,6.312634,-0.0005856704,-0.00060080533,0.00061936426,0.00064238446,0.11004946,0.11012759,36.47633,36.583755,-22.435013,-22.60958,8.175363,8.422126,18.533308,18.22941,,,,,,,,,,,,,453.767,453.0477,1258.127,1258.988,,,1424.5553,1424.7207,973.55975,975.6568,,,2247.5298,2248.4912,820.52716,821.7163,,
513,0.41041508,0.41044268,-3.1983254,-3.198267,9.818613,9.817145,0.0018799194,0.0018780119,-0.0034140453,-0.0034109757,0.13377728,0.13388741,36.959824,37.162624,-20.432703,-20.733894,5.2686925,5.6451764,15.940175,15.512076,,,,,,,,,,,,,397.41052,397.4651,1152.2397,1151.7324,,,1357.5508,1357.5455,923.2712,922.8044,,,2158.028,2158.0823,842.5659,841.9472,,
514,0.356524,0.3565773,-7.2052917,-7.20777,15.643863,15.62804,0.00848436,0.00849205,-0.00801123,-0.008015839,0.12686126,0.12699379,39.28314,39.476128,-14.050708,-14.340668,0.4398559,0.8156975,12.214641,11.771281,,,,,,,,,,,,,401.2985,401.354,1197.8253,1197.4625,,,1394.0751,1394.0797,989.18695,988.9715,,,2156.0662,2156.095,1058.1388,1057.4069,,
515,0.30613554,0.30620375,-10.438129,-10.442572,18.95091,18.928705,0.010027879,0.010019601,-0.013500082,-0.013510123,0.11392472,0.114043444,39.97549,40.137283,-8.494597,-8.727532,-2.2017,-1.8997573,10.95625,10.5850725,,,,,,,,,,,,,405.71298,405.73453,1271.1515,1271.0166,,,1370.9037,1370.7474,1121.6606,1121.713,,,2120.067,2119.8662,1076.9362,1076.1946,,
516,0.25935927,0.25939915,-13.2938795,-13.300117,22.18178,22.160965,0.010045447,0.010032329,-0.015444435,-0.015465128,0.0853873,0.085478514,40.779858,40.958206,-2.6085656,-2.857949,-1.2359369,-0.91901904,11.653122,11.284447,,,,,,,,,,,,,428.22446,428.20615,1289.9708,1290.3934,,,1400.7836,1400.7162,1223.1177,1224.7832,,,2153.0818,2152.3713,1148.6653,1150.4557,,
517,0.21336544,0.21344705,-16.003567,-16.003769,22.524178,22.50852,-0.006093964,-0.006117294,-0.01135657,-0.011386786,0.08722615,0.08731464,37.66846,37.823097,2.3536637,2.1134858,3.0972064,3.4133446,11.720345,11.346665,,,,,,,,,,,,,422.9214,422.93253,1281.4044,1281.6423,,,1355.5048,1355.7257,1240.146,1241.3751,,,2148.7727,2148.6794,975.997,978.0901,,
518,0.17794281,0.17805822,-18.183739,-18.178728,25.339022,25.328596,-0.019714693,-0.019735485,-0.005359195,-0.005412534,0.07658515,0.07668257,35.672924,35.832428,6.759062,6.48323,6.375469,6.7343574,14.920466,14.495636,,,,,,,,,,,,,406.9286,407.07095,1459.2041,1457.8688,,,1410.4551,1409.707,1386.7373,1386.7596,,,2159.5168,2159.0862,1172.7577,1172.5116,,
519,0.16419633,0.16435914,-17.757069,-17.751007,25.858854,25.848948,-0.0248136,-0.024863826,0.0037733342,0.0037448474,0.07836477,0.0784572,33.187473,33.30251,8.404287,8.157585,11.578553,11.956355,17.800817,17.346869,,,,,,,,,,,,,642.2449,642.5842,1429.889,1428.526,,,1608.7269,1608.1143,1395.8846,1395.0214,,,2506.485,2506.4602,1032.528,1029.9633,,
520,0.17147656,0.17160876,-15.53727,-15.530457,24.343683,24.353544,-0.013951818,-0.01399503,0.007632922,0.0076227766,0.061054524,0.061101776,32.820045,32.957325,6.322495,6.073248,12.920685,13.254929,18.095453,17.746279,,,,,,,,,,,,,874.028,873.8093,1446.016,1444.3422,-139.63301,-139.63486,1879.4847,1876.6293,1536.8594,1536.3442,-145.05592,-145.05775,2845.7244,2843.448,1124.3254,1120.0289,-148.91664,-148.90857
521,0.18800294,0.18816389,-14.9960785,-14.990375,25.248701,25.243752,-0.017082281,-0.017099826,0.008913502,0.008950491,0.07588848,0.07593533,34.81181,34.923252,5.541989,5.3178296,15.370181,15.680576,17.831873,17.5217,33.490417,33.49044,,,,,4.394544,4.400975,15.049004,15.048817,35.21534,35.199856,870.8113,870.36334,1264.1216,1264.5153,-74.01893,-74.021996,1813.2881,1811.484,1291.3215,1292.1593,-84.07755,-84.08079,2887.237,2885.4138,919.3633,918.2293,-93.14996,-93.14197
522,0.19391541,0.19402176,-16.256983,-16.252768,27.670706,27.670275,-0.010436252,-0.010496289,0.009402909,0.009401684,0.08435645,0.08441434,36.586025,36.72409,7.906137,7.677891,14.328864,14.603255,19.414782,19.100437,33.4149,33.414967,,,,,5.052172,5.057896,16.363203,16.3654,33.652424,33.642963,608.47174,607.80536,1244.3326,1244.4722,-8.5062,-8.510422,1566.4586,1564.3633,1116.555,1116.9314,-23.500978,-23.504053,2561.636,2559.5593,926.0677,924.90546,-37.812767,-37.806778
523,0.19887294,0.19896954,-18.098974,-18.100334,30.465662,30.44343,-0.0117418645,-0.011808616,0.007363394,0.0073145083,0.08551177,0.08556787,39.091755,39.228207,11.217885,10.961326,14.042816,14.378246,22.242386,21.8548,33.293613,33.293713,,,1.8800039,1.8772819,5.9544473,5.9594026,17.772573,17.778704,30.79138,30.79561,320.42743,320.13284,1346.9359,1347.9519,-4.309786,-4.313344,1277.6616,1277.5342,927.529,928.31476,-19.984821,-19.984535,2313.338,2312.2957,830.4671,831.1587,-35.17453,-35.1821
524,0.20318337,0.20317619,-18.52019,-18.522287,31.674265,31.676775,-0.001402357,-0.001488355,0.009844407,0.009794089,0.07996291,0.08000832,39.161194,39.355648,13.572553,13.26434,12.67503,13.0614,23.585287,23.145996,33.2262,33.226368,0.016360197,0.016366117,1.9451666,1.9410719,6.3357787,6.339659,17.096731,17.106138,31.243967,31.25147,323.96298,323.81454,1325.7754,1326.2378,,,1275.0648,1275.0211,923.4334,924.0329,-23.603327,-23.599558,2293.6013,2292.6125,815.55646,815.8152,-35.665054,-35.675484
525,0.2015583,0.20155819,-19.08586,-19.085617,32.763042,32.77123,-0.010538959,-0.01053547,0.01366096,0.013670164,0.06846309,0.0684833,39.025116,39.188896,13.628795,13.360089,12.136929,12.499001,23.447502,23.018255,33.21266,33.212925,0.023389757,0.023395265,2.372025,2.3698654,5.827928,5.831024,13.739243,13.746957,33.53909,33.52518,553.89856,554.21216,1341.4526,1342.434,-21.650501,-21.65316,1545.6235,1546.3989,1062.1057,1064.8844,-27.976145,-27.963037,2630.0442,2629.7927,925.40546,928.37726,-37.5373,-37.52599
526,0.1958537,0.19581811,-21.689718,-21.690317,34.610653,34.624607,-0.004166247,-0.004183522,0.012695115,0.012740642,0.07200788,0.07201521,38.17861,38.328213,16.22905,16.024326,15.196854,15.466121,22.497108,22.121363,33.13813,33.138348,0.027012492,0.027020106,1.8793406,1.876861,4.536882,4.5387664,9.550906,9.554519,34.158886,34.132156,599.1574,599.7088,1268.7269,1270.0236,-15.022877,-15.025459,1637.8973,1639.4576,1099.5211,1102.0002,-28.234423,-28.225012,2689.2415,2692.5315,1166.8243,1176.266,-37.236343,-37.212055
527,0.20521308,0.2051811,-22.093582,-22.097305,32.13309,32.135746,-0.004919398,-0.0049408735,0.0043226974,0.004249155,0.07116401,0.071174406,34.667767,34.77596,16.506292,16.356646,16.867037,17.097683,18.970762,18.619114,32.866947,32.8671,0.02087651,0.020872384,2.080762,2.0791936,3.347525,3.3478882,5.4893703,5.4889207,32.951447,32.914833,626.0496,626.86505,1529.1647,1529.6371,-14.503251,-14.505604,1786.2281,1787.892,1095.913,1097.9421,-23.399345,-23.392212,2944.6663,2948.1375,1170.1921,1180.0319,-35.509274,-35.47488
528,0.22495382,0.22494136,-21.953863,-21.955942,31.613409,31.618393,-0.00054618804,-0.0005889831,-0.003615643,-0.003719257,0.07157681,0.071589746,33.83427,33.95091,17.724554,17.555307,14.023479,14.243754,16.50628,16.205027,32.513462,32.51347,0.01988807,0.019874407,2.0901868,2.1074855,2.5096314,2.509638,1.844214,1.8422934,26.924477,26.909674,406.41898,406.74228,1526.0841,1526.0557,-3.5078976,-3.5096366,1573.7955,1574.4575,996.92194,996.70123,-17.572361,-17.57464,2735.881,2738.5886,1144.0946,1150.7032,-30.432373,-30.419312
529,0.26541385,0.265412,-17.14343,-17.14371,26.866716,26.883993,0.0123459995,0.012221356,-0.012450095,-0.012573647,0.08059325,0.08064728,34.51089,34.646946,9.459399,9.254396,10.083292,10.3639765,13.922765,13.575183,32.17279,32.1728,0.026713276,0.026647659,2.4368522,2.4492233,2.4716864,2.472195,-2.670391,-2.6721783,12.897176,12.890732,419.1837,419.50076,1486.7438,1486.2421,-7.4902763,-7.491049,1580.1781,1580.4735,927.61115,926.8071,-11.706828,-11.706853,2612.9368,2611.99,1294.9581,1300.9604,-20.387451,-20.38178
530,0.28995207,0.29004368,-13.172626,-13.171094,23.309982,23.334597,0.02351003,0.023382792,-0.023053223,-0.02303353,0.09175623,0.091819026,37.104694,37.220257,1.1064638,0.92392445,5.066273,5.3036804,13.054539,12.768646,31.954056,31.954033,0.042686373,0.04265211,1.9867336,2.0017452,2.4391909,2.440318,-5.1621494,-5.1621175,1.8273673,1.8293282,419.0264,419.08273,1184.8839,1185.2632,-8.188526,-8.188782,1491.5626,1491.9554,977.8669,977.5267,-12.987172,-12.984704,2355.3157,2354.402,1353.2832,1359.3094,-11.809621,-11.810832
531,0.31731454,0.31738243,-9.229803,-9.228701,16.665398,16.67589,0.010720908,0.010605148,-0.034287035,-0.03430298,0.11043671,0.110518,38.327785,38.469147,-8.483052,-8.689462,2.3675425,2.6487405,13.552798,13.219523,31.750132,31.750093,0.03730168,0.03727468,2.2992985,2.2925413,2.1245673,2.1255455,-4.9531746,-4.9513793,-5.811092,-5.8091493,442.30264,442.40207,1055.6483,1056.1493,-7.245756,-7.2455673,1531.4547,1532.0713,866.9072,866.75726,-8.218691,-8.215835,2287.2158,2286.526,1456.3887,1462.7861,-3.6915295,-3.6913548
532,0.33584842,0.3359468,-7.1535015,-7.152397,12.080768,12.0843725,-0.012504782,-0.012521262,-0.03381143,-0.03381954,0.11576737,0.115836106,38.93984,39.045097,-11.8548355,-12.004706,-0.12252162,0.07589958,18.080885,17.826647,31.565744,31.565714,0.026367662,0.026390232,1.5548248,1.5519975,1.85265,1.8533468,-1.454372,-1.4523255,-4.195129,-4.1926193,452.29166,452.3109,975.30475,975.45386,-3.7451298,-3.7441418,1519.6688,1519.8291,845.3142,845.5086,-5.5315347,-5.528328,2279.9365,2279.9802,1167.122,1167.2767,-1.0043732,-1.0038482
