file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.120000,0 days 00:00:03.140000,0.44161275,-17.391817,22.468878,0.0021637778,-0.019897522,0.33067623,27.334547,13.15035,5.106517,3.813801,26.987146,0.2297646,1.1833806,-0.7365494,11.849599,30.2285,402.46408,1247.7706,8.771788,1395.4408,1138.3352,-14.729964,2443.162,713.25415,-21.467804
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.130000,0 days 00:00:03.150000,0.39061534,-17.967611,26.42485,-0.00847535,-0.01621332,0.26822504,27.211096,13.1586685,2.1711254,6.1386886,20.747864,0.23524515,1.390624,-3.1358507,15.1623,27.649597,396.38916,1183.7772,5.8799644,1368.102,1009.4704,-15.350986,2466.821,723.1525,-20.13157
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.140000,0 days 00:00:03.160000,0.3518447,-18.977371,28.116457,-0.025372574,-0.0137365535,0.27034816,27.06427,14.798714,3.696555,7.411415,14.407288,0.34902224,1.0472994,-4.71576,15.166022,27.259745,393.62756,1163.7181,-0.79187566,1374.0234,944.69073,-17.495686,2480.8518,615.6386,-22.86918
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.150000,0 days 00:00:03.170000,0.32358816,-18.279623,29.065886,-0.037013266,-0.012770961,0.2062165,25.77194,13.283771,2.3550591,10.830001,13.865433,0.0,1.1567754,-4.081802,13.889821,28.018547,399.58047,1471.0365,-7.0076194,1358.4193,1197.0063,-18.221972,2466.6836,941.53125,-25.409235
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.160000,0 days 00:00:03.180000,0.2983116,-17.489424,28.166138,-0.050434113,-0.01083031,0.1991747,23.519304,12.571979,2.6195314,11.953964,13.606919,0.0,1.1567754,-3.8994176,12.836853,26.587769,415.38028,1480.5709,-11.032413,1370.4868,1222.7949,-16.998285,2458.1147,1024.402,-24.365395
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.170000,0 days 00:00:03.190000,0.2973997,-16.290663,29.891394,-0.05175713,-0.007071493,0.19684958,23.613321,10.89014,-1.5567856,12.705724,13.347608,0.0,1.9524196,-4.6026955,13.169609,22.921362,420.30884,1534.306,-9.089554,1321.1621,1268.8909,-14.772583,2394.834,1139.7653,-19.311152
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.180000,0 days 00:00:03.200000,0.29187307,-14.138402,29.338005,-0.037353605,-0.0061463104,0.18381827,22.768305,9.883239,0.23773909,14.750869,13.727253,0.013859174,2.3502417,-5.0651464,14.1788435,19.633049,611.9349,1235.9918,-72.30736,1505.4791,1129.4154,-75.98483,2536.6562,909.99023,-77.11969
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.190000,0 days 00:00:03.210000,0.35246256,-12.231689,25.60267,-0.03648201,-0.006395232,0.17266119,20.47046,8.211577,9.372594,13.421697,0.0,0.0,0.0,0.0,0.0,0.0,931.66547,1081.0298,-72.67126,1831.0592,1232.663,-75.04067,2807.9685,818.74506,-76.64564
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.200000,0 days 00:00:03.220000,0.43234882,-8.953273,17.809502,-0.022446515,-0.011485157,0.18940334,14.540028,8.489482,14.237428,5.1733866,33.48133,0.0,0.0,1.8946698,-3.5169225,15.830247,931.83496,941.8239,-69.81192,1913.5454,1038.2148,-77.619576,2855.8008,709.29034,-73.08617
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.210000,0 days 00:00:03.230000,0.5962317,-7.827257,12.046815,-0.010546834,-0.019802948,0.313024,13.333969,4.403412,15.118194,-5.1957536,33.234592,0.0,0.0,1.8962241,-2.8785114,12.672024,731.41406,842.43475,-1.7043535,1793.8739,748.1316,-13.305118,2709.6707,717.3746,-7.097128
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.220000,0 days 00:00:03.240000,0.74630976,-8.186864,10.212472,-0.001818642,-0.029960228,0.42263284,19.229261,-0.5794199,7.9572024,-8.712551,32.978024,0.0,0.0,2.2393665,-2.4845228,6.8005905,406.9867,935.2805,3.4950266,1515.4496,585.1889,-11.451285,2371.0134,877.7215,-3.305564
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.230000,0 days 00:00:03.250000,0.8603408,-8.606167,9.792495,-0.0070317625,-0.030139737,0.5267249,25.935053,-8.590802,8.239305,-4.273664,32.75143,0.025458477,1.5989401,2.8057263,-2.9119844,8.380572,407.37955,989.90485,1.5572175,1498.3232,679.1184,-7.141556,2350.6409,956.30035,-6.8233542
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.240000,0 days 00:00:03.260000,0.8943642,-8.767177,10.872653,-0.024826616,-0.02849097,0.4879953,30.016853,-10.138485,8.496102,2.1102097,32.774643,0.02210156,2.0749385,2.9899275,-4.6410027,8.918464,415.03696,1010.7609,-1.5469378,1476.5394,763.3337,-7.472859,2293.3538,965.3093,-10.465402
