,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
179,0.20784408,0.20039122,-31.835123,-26.17283,45.365723,37.567223,-0.095175125,-0.07292989,-0.013851225,-0.014147669,13.060474,13.080781,0.11437176,0.048499595,1.938898,2.3981514,-7.6753983,-12.598125,0.0,105.13051,0.0,37.837112,1042.4336,703.16473,1608.9312,1506.5342,-143.1599,-79.58104,2162.2354,1778.3451,-144.87614,-87.44373,3129.9695,2859.4558,-145.73152,-89.5729
180,0.2099594,0.20098591,-31.504862,-26.741753,45.52595,39.376553,-0.098644435,-0.077134706,-0.012170232,-0.013971578,13.182229,13.175331,0.11437176,0.0,3.0612137,2.4714603,-13.641269,-13.578735,,,,,1067.4674,479.786,1610.8688,1707.7377,-140.54756,-75.6827,2051.3186,1578.2808,-141.85327,-83.90993,3179.582,2631.4763,-143.95857,-88.07691
181,0.22158508,0.20078337,-33.299717,-29.448832,47.79964,43.016926,-0.118558146,-0.09421071,-0.012673355,-0.010311876,13.350583,13.317474,0.0,0.102719545,4.0379434,1.9882053,-17.292404,-11.420818,11.866875,10.82558,39.61279,36.138824,1035.5829,755.3504,1538.5023,1549.2401,-77.39273,-77.04467,1992.2875,1847.0361,-81.83832,-83.41174,3073.5833,2921.1028,-85.36048,-87.15441
182,0.23311336,0.20534283,-37.12612,-32.95152,50.729153,46.47859,-0.12488506,-0.10032471,-0.01289326,-0.008602063,13.425315,13.356601,,,4.0379434,1.5049502,-18.493254,-6.1472516,11.866875,12.200516,39.61279,36.736797,1055.87,797.8,1490.7958,1564.1061,-77.39273,-15.757462,2042.3252,1914.2344,-81.838326,-25.479767,3129.1482,2992.7747,-85.36047,-29.65136
183,0.23769276,0.20280488,-40.482346,-35.000916,53.449467,48.122074,-0.13844086,-0.11136062,-0.014461664,-0.009646031,0.0,13.362866,,,0.0,1.404297,0.0,-4.778183,0.0,14.710345,0.0,38.518764,1043.08,1037.5067,1378.1227,1391.274,-137.84517,-17.362574,2098.6953,2120.8025,-140.98505,-27.618113,3149.677,3167.252,-142.40192,-29.02919
184,0.22380178,0.19634092,-35.66824,-33.06348,47.763615,46.088245,-0.11329345,-0.09970402,-0.018199364,-0.0121160885,0.0,13.406346,0.0,0.16021948,0.0,1.3036437,0.0,-4.405194,0.0,15.571406,0.0,38.090538,960.065,993.316,1433.7428,1375.0703,-201.0,-21.977976,2062.6777,2068.528,-201.0,-31.726196,3107.5703,3146.7644,-201.0,-32.18883
185,0.20846486,0.18436712,-30.466385,-31.316683,43.223694,44.793396,-0.093170546,-0.102606334,-0.021389948,-0.01363195,0.0,13.538861,,,0.0,1.2029904,0.0,-7.9278774,0.0,13.390277,0.0,37.667515,957.5246,998.31665,1494.8949,1333.0186,-141.05664,-21.914103,2093.9128,2133.8176,-142.80717,-29.377909,3164.7764,3210.8691,-142.7719,-30.943535
186,0.2067755,0.18876778,-28.785963,-28.262842,41.075703,41.065037,-0.086169146,-0.0873693,-0.023738122,-0.01675467,13.7222,13.561771,,,0.0,1.2029904,-9.672803,-11.298797,9.911813,10.072841,36.044697,34.086086,937.082,955.84235,1610.8164,1325.3163,-141.05664,-21.645487,2016.9279,2084.9172,-142.80717,-24.960152,3070.5286,3123.793,-142.77191,-27.826555
187,0.21396048,0.1963368,-30.672203,-29.363947,42.397694,41.45545,-0.098222435,-0.10104832,-0.02332628,-0.018919041,13.712513,13.561711,,,0.0,1.2029904,-16.00891,-18.28325,0.0,8.17551,0.0,32.638023,997.9748,970.408,1612.5518,1349.5127,-80.43843,-77.56265,1993.6139,2063.6316,-78.80119,-78.37151,3085.8125,3113.6152,-82.09325,-81.24876
188,0.23091012,0.20861526,-34.447666,-32.0818,46.128475,43.37266,-0.113897555,-0.10129475,-0.016276518,-0.015149956,13.6925535,13.588643,,,0.15549444,1.2029904,-20.808386,-15.669707,12.566785,0.0,33.296314,0.0,1002.69354,979.38007,1527.4435,1361.8257,-140.38179,-138.91374,1959.6412,2016.8822,-136.99402,-138.65178,3021.9219,3058.7607,-140.32133,-139.9971
189,0.25560868,0.26266885,-35.110004,-33.65772,46.01717,44.431885,-0.11710262,-0.117593795,-0.013422106,-0.011702121,17.647966,13.668969,,,0.83284074,1.2029904,-15.170825,-11.97435,,,,,1033.5106,1056.6031,1388.3248,1333.465,-81.73405,-138.652,2004.5846,1994.2216,-76.484245,-134.6905,3132.0964,3140.1582,-85.53071,-139.5803
190,0.28075084,0.3138616,-33.56737,-29.022507,43.653564,38.217457,-0.11880996,-0.11068014,-0.010203511,-0.012212156,21.607025,13.78922,0.50700366,0.0,2.0024712,1.6589705,-4.9139514,-5.5431275,4.2647185,20.478765,20.953382,27.422815,1100.769,1118.6686,1307.0239,1277.0619,-84.14213,-74.39106,1979.7993,1970.5956,-79.50467,-69.8702,3131.5383,3159.674,-91.00039,-78.85401
191,0.3318117,0.42614093,-23.449257,-17.142904,32.2525,25.489386,-0.09689337,-0.079597466,-0.0073243133,-0.013966396,25.718245,13.822395,0.34267154,0.10716558,3.1721017,2.1149504,1.5225643,-5.882851,3.2086499,16.394032,19.908152,22.670034,1107.82,904.84247,1151.494,1233.3931,-24.624136,-9.244515,1970.1146,1698.5319,-18.64924,-3.7491093,3128.694,2824.222,-34.6424,-14.069217
192,0.31712627,0.39282992,-17.010359,-14.020527,25.485138,21.962593,-0.08072553,-0.07542499,-0.006508608,-0.011440323,25.170694,13.86469,0.0140072815,0.10716558,3.664386,2.5709307,-1.2433772,-4.991085,3.666566,13.20598,16.121424,20.335945,848.0415,915.71533,1215.49,1151.0785,-20.332834,-71.59252,1727.2657,1806.0371,-17.918268,-70.0586,2804.7634,2903.5833,-27.64314,-75.4889
193,0.36020923,0.4832802,-11.1287565,-10.239076,19.779236,18.287401,-0.067589454,-0.058539648,-0.0038268678,-0.011034994,24.57991,0.0,0.04714133,0.0,3.621055,0.0,-2.6717806,0.0,7.3184114,0.0,14.069435,0.0,600.5701,662.09845,1228.1339,1128.6508,-13.3219385,-70.03151,1533.6569,1610.2941,-14.721171,-71.27299,2486.443,2562.8906,-21.338488,-74.935425
194,0.3899866,0.53053707,-12.002914,-12.038898,18.448637,17.825607,-0.063781045,-0.055054814,-0.012474312,-0.015696041,23.840317,35.727837,0.047438662,0.0,2.865762,0.0,-2.4998934,6.16343,12.497745,-0.3338927,12.861195,14.434272,387.45676,666.6744,1349.2437,1119.2305,-5.8603134,-69.18494,1285.0555,1627.8138,-11.045139,-75.0713,2130.7454,2530.61,-15.011945,-78.807785
195,0.481745,0.70303744,-9.359567,-9.194427,15.974392,14.218034,-0.04909834,-0.030646937,-0.009165729,-0.01701146,27.871756,35.81648,0.047736,0.0,2.110469,5.549439,1.3412329,7.0009503,10.644985,0.14504552,13.922679,14.47385,398.9475,441.6859,1392.4674,1324.126,-2.699029,-2.868761,1271.8534,1371.2949,-8.974231,-13.836014,2093.744,2044.5576,-13.384959,-17.342611
196,0.5207334,0.7575178,-9.731236,-12.732121,15.962875,19.923454,-0.039730392,-0.032645497,-0.011514087,-0.018272752,31.934265,35.937763,0.20007062,0.0,1.5632386,4.1082544,4.074213,8.255903,5.6932435,0.8811458,13.353374,17.070292,370.86856,471.6002,1599.5039,1388.6752,0.0,-2.1580036,1236.0673,1460.466,-9.23891,-15.690862,2009.4541,2322.906,-10.953362,-19.228296
197,0.5414925,0.7829793,-13.5607195,-17.009352,22.871962,27.048431,-0.046518285,-0.05268317,-0.0123382015,-0.018215068,35.964054,35.984493,0.20393832,0.027545176,1.8825693,2.8502853,5.9147243,8.055777,0.068025984,0.9449629,16.474674,20.093733,392.3513,503.0045,1575.2069,1411.7057,3.7600732,-1.7551541,1338.7816,1569.6226,-10.3750515,-16.762188,2290.5012,2616.0789,-13.349251,-21.848886
198,0.54373264,0.77115196,-18.712122,-19.546282,28.551641,30.39408,-0.06406828,-0.05988273,-0.01677238,-0.02236943,35.930077,35.943394,0.21657187,0.02040244,2.197595,1.589446,6.268173,7.8597507,-0.15302856,0.4998239,20.424187,23.113195,476.85583,550.969,1433.646,1294.6586,3.1895037,-1.9595369,1497.9193,1679.2775,-11.231221,-16.850945,2592.5984,2993.761,-17.317299,-25.150229
199,0.5351918,0.7469199,-22.050653,-18.208662,33.834183,27.307785,-0.07345115,-0.046906825,-0.021738237,-0.025201922,35.876537,35.875137,0.028235363,0.013009642,2.189373,1.3679633,7.4158425,8.300544,-0.070691906,-0.07548372,23.836365,23.315706,532.21564,561.5704,1211.4309,1346.5884,2.7355747,-2.4728782,1651.0201,1703.6465,-13.013911,-17.544365,2948.995,3007.9465,-21.69407,-26.057821
200,0.5218615,0.7380348,-23.552895,-16.440638,36.84953,25.828264,-0.07210464,-0.03275581,-0.022709459,-0.026106551,35.82501,35.80582,0.02109313,0.004357923,1.4664861,0.9418513,8.90245,9.144519,0.2920425,-0.42418513,23.6202,22.583765,528.6999,614.3809,1235.1443,1362.0997,0.0,-3.050022,1650.2067,1730.0463,-14.270137,-17.572596,2951.5254,3026.7239,-22.315767,-26.057974
201,0.50855744,0.73222464,-24.442545,-16.171812,39.416492,25.772324,-0.068070106,-0.028235191,-0.025579574,-0.028370706,35.779247,35.74296,0.0041686064,0.0031440814,0.68913156,0.5337243,8.913125,9.591571,1.0374042,-0.13976884,23.554586,22.428032,517.8968,663.4436,1203.7234,1309.6647,0.96132815,-3.8372173,1667.2314,1757.8942,-14.486534,-17.448862,2953.1125,3034.4355,-22.512506,-26.40502
202,0.4973979,0.72407454,-23.390886,-15.938431,39.265533,25.960554,-0.05347998,-0.03043004,-0.021464774,-0.023691798,35.73402,35.693417,0.004186148,0.003285195,0.29905185,0.38483444,7.947035,9.299104,2.0472987,1.0153981,24.654676,23.579666,555.40546,721.66473,1222.1783,1286.685,0.009149313,-5.3371406,1694.4645,1789.2529,-14.228581,-17.344635,2981.4324,3057.7454,-23.543327,-27.901407
203,0.49349347,0.69707805,-20.006926,-15.545711,34.465313,24.401266,-0.045641858,-0.028180843,-0.019228391,-0.020980446,35.699047,35.666775,0.0069338544,0.0033623285,0.51479954,0.4521352,6.451919,8.358304,3.1621742,2.9111774,26.914192,20.705166,585.6931,682.4384,1300.1339,1388.7887,-0.9577032,-7.400007,1729.8265,1501.183,-13.827431,-18.302683,3036.5398,2665.5361,-25.372467,-25.193995
204,0.48580244,0.65784377,-19.937243,-17.263046,33.35617,26.745834,-0.038817197,-0.032806467,-0.014313896,-0.015336639,35.68133,35.671234,0.007396744,0.0043518855,0.9902611,0.36901692,5.6916866,7.5250726,3.9671576,4.752497,29.461487,22.4207,567.8635,620.93414,1330.2728,1479.0322,-0.3104941,-9.24363,1701.1029,1481.8314,-13.489998,-18.921867,3081.5652,2709.863,-27.272552,-26.911835
205,0.4818543,0.6289512,-22.99224,-20.4205,33.074406,28.324692,-0.049246576,-0.04393017,-0.017259242,-0.017878667,31.710962,35.72433,0.17025588,0.012889129,1.7336125,0.56474364,6.110728,7.922108,12.435089,5.640227,30.239782,24.117828,509.93848,536.2273,1290.8383,1446.7988,0.6172939,-8.316264,1702.3085,1460.7211,-14.574651,-20.253387,3135.5315,2738.091,-29.304754,-28.645025
206,0.46091238,0.5971456,-25.526892,-20.917976,33.752575,27.287607,-0.06192636,-0.04016349,-0.017401285,-0.017249873,27.791702,35.82728,0.17065586,0.017908484,2.666809,0.78032225,5.8617682,9.261418,16.353643,5.264681,30.063162,24.08251,480.8945,480.82935,1260.6312,1324.7852,1.6064425,-6.608331,1710.7202,1607.8477,-14.457214,-21.877737,3206.9783,2805.5566,-30.65264,-28.642603
207,0.44650218,0.5879378,-27.026651,-22.091118,34.760067,27.807648,-0.074376576,-0.04668094,-0.018593652,-0.018272987,23.91245,35.93921,0.17131273,0.018936845,2.2453477,1.3720187,5.9441967,10.566681,18.767952,4.2286763,26.656149,23.481745,483.6499,450.98013,1295.4218,1259.186,0.8409913,-4.5337734,1733.6456,1602.227,-13.187188,-20.30346,3209.743,2803.597,-29.049356,-28.01552
208,0.430333,0.5853251,-27.482208,-24.060669,36.31159,30.994034,-0.0760161,-0.053844973,-0.021839522,-0.021074653,28.000536,36.01801,0.17761473,0.010577299,1.8779424,1.2545918,4.763428,10.566522,9.613761,3.1031368,22.56073,20.219122,474.5897,431.7441,1265.6752,1230.7614,1.5309676,-4.189236,1692.433,1560.6924,-9.175551,-17.343246,3124.4265,2744.1008,-23.18447,-24.408358
209,0.44099948,0.6350383,-25.57767,-26.292578,36.044273,36.400566,-0.06859511,-0.077892385,-0.021996828,-0.023858398,32.041286,36.038956,0.17701007,0.0074969097,0.6932332,0.86297673,3.6450598,9.66666,4.665776,2.3082774,17.242067,21.005194,463.92838,448.13736,1174.3235,1210.1017,2.0523884,-3.4054089,1634.6888,1645.7091,-6.3953233,-12.87782,2926.4153,3058.0754,-16.22796,-24.410604
210,0.45685384,0.68351555,-19.849312,-24.242449,30.307121,35.4539,-0.05609271,-0.081326395,-0.022977045,-0.02749198,36.02457,36.024868,0.1794498,0.023222232,0.6622413,0.5226386,2.4712565,9.158618,1.5502548,1.9171656,10.979332,17.1933,454.82504,439.34073,1056.2252,1144.804,2.2518656,-2.458682,1576.8534,1593.0737,-5.1641536,-11.702603,2674.193,2830.838,-8.727467,-19.651983
211,0.50541425,0.78667563,-11.944812,-17.177687,20.587605,26.806381,-0.023260387,-0.060330924,-0.019463947,-0.02738197,36.003742,35.999508,0.012610448,0.03355133,0.6199537,0.7884241,1.7749199,9.368238,2.196627,1.9445297,7.3580036,13.061717,445.75436,431.96204,1027.9165,1098.5464,1.4745659,-1.9053539,1526.7891,1554.4209,-5.938832,-11.326425,2468.871,2625.8142,-5.883438,-14.967072
212,0.5733746,0.88299185,-6.8398266,-11.988975,12.322678,19.160795,-0.0071915872,-0.044604216,-0.01835641,-0.027744636,35.986362,35.987873,0.032688018,0.033219364,1.0578943,1.1366354,2.5217073,10.098099,3.0981846,2.3654687,6.3074765,12.675918,436.70914,430.1354,1055.9883,1057.5586,0.6554763,-2.1337183,1499.4633,1545.6718,-7.992521,-12.118552,2366.5007,2510.6284,-5.6520004,-14.809636
213,0.6427177,0.9694805,-4.3359084,-10.391162,7.5468216,16.484236,0.013695069,-0.03351304,-0.022073248,-0.031249529,35.9968,36.00934,0.03038977,0.016439794,1.5309483,1.0683107,3.5986164,10.31207,3.5092297,2.830465,9.293764,11.553722,423.89096,432.22147,1084.894,1032.2496,-0.015493234,-2.946244,1471.945,1536.2148,-10.578786,-13.75619,2349.9324,2523.5574,-9.3092575,-14.499967
214,0.66895586,0.9549491,-6.923388,-14.019698,10.518695,21.140984,-0.0063489918,-0.04459129,-0.022435367,-0.029419413,36.027832,36.047974,0.027314113,0.005574592,1.2535017,0.9200082,4.708317,9.775349,3.2553158,2.9060497,9.9992895,11.789416,423.1439,429.33566,1124.2197,1011.38605,-0.67323166,-3.8684528,1475.5477,1519.413,-12.68689,-15.540666,2393.4902,2519.6438,-10.672521,-15.657867
215,0.6560905,0.9125101,-12.005933,-17.908882,17.190859,25.822298,-0.02252161,-0.052773904,-0.020573383,-0.027528828,36.05723,36.081554,0.0040665627,0.006621145,1.077524,0.6397919,5.0761795,8.471965,2.4176657,2.2659678,8.542365,9.568105,425.4175,423.5452,1130.1289,1037.9066,-1.2566984,-4.9010205,1452.7904,1493.9874,-13.156967,-17.252157,2403.962,2457.5479,-9.799064,-14.469125
216,0.6331165,0.8737936,-14.363309,-17.554838,19.86022,23.523895,-0.037188437,-0.051111672,-0.018647289,-0.025546677,36.055374,36.05131,0.009201485,0.008616892,0.9732527,0.567144,5.5599036,7.6288037,1.7311577,1.0180917,6.4175315,8.621566,433.05835,417.75888,1118.6871,1069.9056,-1.724296,-6.3985977,1460.9879,1484.1426,-12.424882,-19.051237,2431.508,2421.8828,-8.141828,-15.0201645
217,0.63082486,0.8950419,-13.661569,-14.225299,18.502985,18.56225,-0.05033426,-0.043691386,-0.013899564,-0.023780597,36.046577,35.972157,0.012204815,0.010867856,1.0266626,0.72938746,5.588417,7.548634,1.3841406,-0.108905636,5.5764523,8.934379,460.78683,426.85205,1154.5546,1187.211,-68.27528,-8.439564,1502.1127,1527.0654,-74.86231,-20.832516,2448.0364,2481.177,-71.99292,-17.373941
218,0.63370425,0.91544914,-12.465492,-11.706838,17.668879,15.57488,-0.05384621,-0.03519936,-0.01829387,-0.028947426,0.0,35.871235,0.0,0.009968434,0.0,0.7152154,0.0,7.665857,0.0,-0.68572587,0.0,8.990392,472.27963,439.10596,1118.8583,1173.5616,-134.7195,-10.4991865,1548.0371,1574.0853,-137.77647,-21.5604,2491.0464,2540.8733,-136.54424,-19.489578
219,0.6002286,0.8565144,-16.03364,-14.025289,22.939573,20.400948,-0.0726027,-0.05072094,-0.015788916,-0.025337003,0.0,35.825615,0.0,0.0092758,0.0,0.7606521,0.0,7.7820535,0.0,-0.7859502,0.0,9.062279,469.07846,428.17752,1233.6217,1239.8663,-201.0,-74.69134,1573.0596,1592.6986,-201.0,-81.524254,2580.1345,2640.4583,-201.0,-80.73286
220,0.5672657,0.7942424,-17.58939,-15.514161,26.369593,24.175798,-0.08312598,-0.07414906,-0.02051187,-0.024542615,,,,,,,,,,,,,437.9847,389.3092,1215.4695,1290.6432,-201.0,-138.07283,1523.1556,1540.537,-201.0,-141.12526,2568.8135,2616.7415,-201.0,-140.77017
221,0.561133,0.7628278,-16.944914,-12.386279,25.315262,21.014734,-0.08525395,-0.08291545,-0.017884957,-0.020696536,,,,,,,,,,,,,453.5314,387.83887,1358.8613,1206.4564,,,1464.8851,1550.1558,,,2370.3542,2590.2039,,
222,0.59168094,0.82328033,-15.5827,-7.2270565,23.052454,15.232475,-0.07883444,-0.07272427,-0.020946732,-0.022261307,,,,,,,,,,,,,583.785,404.24228,1551.684,1073.8229,,,1599.3267,1592.2607,,,2483.5525,2506.155,,
223,0.6079801,0.86337644,-16.346497,-5.3810425,23.506317,13.035197,-0.07930327,-0.06581477,-0.017299728,-0.023741342,,,,,,,,,,,,,545.72076,428.6394,1647.9921,939.7044,,,1650.9813,1706.5087,,,2532.506,2390.339,,
224,0.60980827,0.8758183,-14.1310425,-7.484278,20.353395,16.051336,-0.0785392,-0.076349996,-0.01582023,-0.018615147,,,,,,,,,,,,,513.5638,428.86368,1731.2368,1084.6223,,,1604.4655,1703.0568,,,2662.674,2276.5266,,
225,0.6200415,0.8680623,-10.436206,-9.3963995,16.213766,17.978943,-0.062428832,-0.07904971,-0.01207301,-0.012900676,,,,,,,,,,,,,341.79764,329.9467,1569.3267,1486.0582,,,1419.0592,1589.5508,,,2477.4841,2210.1663,,
226,0.61860883,0.8456716,-10.038407,-9.387905,15.633685,17.725449,-0.05769397,-0.070925154,-0.011177535,-0.00967588,,,,,,,,,,,,,354.33444,345.64212,1539.9344,1552.3558,,,1344.5564,1501.0892,,,2408.7737,2220.1746,,
227,0.6004112,0.81038064,-13.447621,-8.398587,19.766687,15.728585,-0.061134595,-0.05943328,-0.01238146,-0.012201752,,,,,,,,,,,,,334.1703,324.29962,1377.5944,1453.3926,,,1396.6738,1501.0787,,,2523.3345,2278.5823,,
228,0.5643268,0.75166583,-15.32548,-7.6966934,21.444033,14.641828,-0.07245601,-0.0739101,-0.01608421,-0.0132872285,,,,,,,,,,,,,348.6326,376.22104,1311.643,1239.3698,,,1455.2677,1573.1029,,,2640.2012,2308.9275,,
229,0.5730298,0.7588069,-12.977525,-3.0130787,18.280508,8.1627245,-0.062289823,-0.08032087,-0.008625825,-0.006422771,,,,,,,,,,,,,614.8144,623.2571,1065.8721,1009.4262,,,1849.0262,1784.2695,,,2886.2256,2694.324,,
230,0.6102116,0.82001084,-10.517745,1.2469368,15.616553,3.861313,-0.06725824,-0.07098124,-0.008184964,-0.0043414608,,,,,,,,,,,,,936.4229,1080.9243,926.771,1003.9839,,,2157.878,1842.7168,,,3064.116,3020.6191,,
231,0.64024526,0.87481755,-7.950855,4.1524706,13.133981,0.15435989,-0.08111141,-0.055947673,0.0027440663,0.0016733068,,,,,,,,,,,,,1172.8832,1141.0714,691.0594,1328.8856,,,2413.0774,1661.7988,,,3207.5098,2951.9714,,
232,0.68261176,0.94629735,-3.2459114,4.125286,7.365401,0.6478289,-0.06554093,-0.052019257,-0.002985714,-0.0037067898,,,,,,,,,,,,,982.04865,947.0728,781.1673,1363.8429,-201.0,-131.89229,2190.7773,1438.6827,-201.0,-135.39653,2827.66,2698.2664,-201.0,-138.32874
233,0.7031911,0.9666551,0.08570645,2.6630611,4.4108524,3.3081744,-0.041227926,-0.061377402,-0.0009177183,-0.0063436553,0.0,35.69306,,,,,0.0,2.576207,0.0,-4.092411,0.0,16.717777,703.7742,526.42413,853.96063,1302.418,-131.95775,-63.368145,1933.0464,1340.0029,-133.09334,-68.86779,2575.5657,2430.8423,-137.44519,-75.63123
234,0.75647306,1.0316364,-1.8802861,-1.0506449,7.437079,7.121124,-0.021453038,-0.0476673,-0.01411136,-0.021926925,35.58264,35.621853,,,,,1.0643698,3.9215972,-3.0422869,-4.295234,15.624996,15.729878,491.849,509.8186,966.92523,812.051,-61.63562,5.5544095,1652.5443,1508.8159,-63.687435,-1.7166977,2312.4158,2530.864,-72.052284,-11.293374
235,0.81818056,1.131456,-6.4131303,-6.142313,14.572225,14.513118,-0.017476643,-0.013663414,-0.022127366,-0.03383668,35.493362,35.47667,,,,,2.067301,6.4454637,-1.5722946,-4.263218,13.357097,13.210856,447.82462,449.41235,1005.7371,931.01715,8.307464,5.515068,1518.4073,1514.7832,5.239,0.17802675,2403.7063,2392.6438,-5.049632,-7.695788
236,0.8951418,1.2789884,-8.517941,-9.369144,18.957901,18.887222,-0.017598035,0.013531175,-0.025740847,-0.03598419,35.330437,35.314644,,,,,3.9850981,8.128781,2.6347415,-3.4287813,10.4268875,9.874982,428.30557,413.20596,980.21027,1060.7583,8.741487,6.0112863,1469.7462,1476.8019,5.7208705,1.1751461,2307.896,2246.8643,-1.6854013,-3.863696
237,0.9623294,1.4267554,-5.887262,-7.763716,16.577278,18.165123,-0.010416658,0.038335428,-0.01804897,-0.028835207,35.19258,35.18553,0.024863645,0.020167474,0.69877285,1.0601249,5.0063977,9.155302,5.553595,-2.8154564,6.9127007,7.1061406,431.83862,405.97018,1016.7259,1097.2446,7.4174666,6.0143065,1430.2207,1417.6285,3.581229,0.11054834,2207.3928,2125.043,0.5047659,-1.0918343
238,0.96898586,1.4827591,-4.5968704,-6.5194745,13.780692,14.333282,-0.010674047,0.042196453,-0.0116443755,-0.021788275,35.094513,35.090076,0.018502837,0.01582492,0.6014243,0.91821367,5.5963693,9.546939,5.8329377,-3.006336,4.233082,5.517531,434.63965,401.111,1027.3156,1090.5974,5.9753895,5.65146,1376.5854,1352.7997,1.6431888,-1.753801,2146.5598,2094.8684,1.7423073,0.13392846
239,0.9808345,1.5126437,-4.521217,-6.027036,12.612597,11.556743,-0.010415008,0.044247318,-0.008225081,-0.02010204,35.019672,35.005886,0.009734458,0.0088332705,0.6104521,0.59241813,5.8404064,9.165424,2.9371274,-3.6579828,1.5274143,4.0729437,447.31125,408.90775,1083.1805,1086.4248,4.7298374,5.143947,1372.9799,1321.7682,0.5513692,-4.3551307,2090.4512,2069.0813,3.2024229,1.0710033
240,1.0224255,1.5535399,-4.8237205,-6.310888,12.380398,10.087902,-0.005009791,0.021749765,-0.007370549,-0.018325584,34.94704,34.895103,0.0067152735,0.0070558153,0.69818753,0.6220731,5.410435,8.104903,3.699578,-4.009705,0.9289079,4.0732384,451.5973,416.53857,1068.6143,1103.0573,4.0665474,4.5977416,1355.415,1315.1469,-1.4281069,-6.9408927,2062.804,2051.2483,3.1376393,0.524503
241,1.0724384,1.5650748,-4.708981,-6.573904,13.058019,10.603104,0.0013827477,0.0078320615,-0.009334839,-0.02016189,34.751343,34.681442,0.0065615377,0.006010668,0.8892088,0.5396193,4.3666434,7.079063,2.6866238,-3.5163975,4.361662,6.6481934,449.9015,420.94656,1095.6735,1157.8131,4.2533092,4.3009744,1355.3517,1321.7362,-4.5056086,-10.500061,2043.1903,2031.038,-0.108352505,-2.347219
242,1.0419449,1.4629903,-4.6237497,-7.034412,10.263772,9.625233,0.013786011,-0.00036775242,-0.0141739175,-0.026123554,34.564754,34.50796,0.0049251653,0.004587736,0.7159395,0.6056581,3.1887105,6.597135,3.0735543,-2.5454547,8.33204,9.117739,443.40894,420.0681,1122.5038,1213.3408,4.9004216,4.038687,1334.5372,1325.8402,-6.920279,-13.609917,2043.7767,2016.9508,-3.4316185,-5.0790515
243,0.9137354,1.2231979,-6.4832244,-8.156522,11.519832,11.987641,0.025393464,0.015030329,-0.021368334,-0.030857941,34.431812,34.40915,0.0045222505,0.005412702,0.7885704,0.7026994,2.956377,6.7643642,0.9540995,-2.2246704,10.514308,10.730534,431.41855,408.55603,1256.2273,1310.1343,5.740213,3.9300349,1326.0284,1353.3087,-9.353572,-12.125121,2021.1937,2004.0961,-4.774094,-6.800499
244,0.76210576,0.9786525,-9.418849,-9.930266,13.285649,13.946912,0.014151101,0.011104097,-0.02513192,-0.03126712,34.412956,34.41603,0.005412255,0.0072680824,1.2621084,1.0108341,3.7871568,7.187981,2.8886147,-2.5930119,9.020174,11.0667305,463.9008,473.886,1416.9067,1391.588,5.1161456,5.090537,1234.0255,1470.041,-7.8282075,-8.399659,1942.8278,2204.2969,-2.247228,-7.127995
245,0.6807516,0.9057221,-11.630887,-10.765737,16.569412,15.712031,-0.0029113982,0.031972483,-0.026373625,-0.029416032,34.37013,34.3682,0.0074282675,0.010733172,1.2511164,1.0600224,4.606936,7.5967536,2.7583916,-3.2285612,9.339535,10.832036,485.39352,482.18307,1434.5587,1407.7184,5.6479764,5.2389007,1334.0795,1524.2169,-4.691826,-4.0495687,2086.7527,2249.0466,-1.6594929,-6.744938
246,0.68311757,0.9990094,-11.646943,-11.14439,16.364237,16.130713,-0.019219507,0.024458563,-0.027049853,-0.03270706,34.26427,34.259796,0.007907282,0.010194371,1.1393074,1.0314473,4.888565,8.171494,1.541854,-3.4733994,10.215598,10.572267,518.9858,489.76645,1344.9242,1364.3824,5.9429436,4.9379177,1444.5684,1504.7216,-0.08566638,-3.0004628,2299.112,2268.212,-2.7308009,-6.7861505
247,0.7402408,1.1450382,-10.605418,-10.516532,16.208319,15.650725,-0.015376591,0.030806245,-0.029728508,-0.03582781,34.172993,34.154568,0.0068253293,0.009323652,0.79574114,0.90068346,5.2436233,8.870929,-1.2186521,-3.6903381,12.121867,9.865101,500.71036,427.94882,1153.6996,1265.6447,6.5334163,3.072007,1590.0482,1403.441,1.5277342,-2.957697,2492.6936,2118.1907,-5.7033973,-6.793093
