file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.600000,0 days 00:00:08.620000,0.60767066,-12.101125,21.361181,-0.013228434,-0.013353159,32.445038,1.0,1.1465067,2.8382502,-5.8242764,14.875145,589.0042,1392.9336,0.93349296,1470.2177,1.1427304,2578.667,-9.878706
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.610000,0 days 00:00:08.630000,1.1405334,-8.305285,17.693401,0.014348599,-0.014249804,32.280823,0.6740551,2.262409,3.768975,-5.854431,5.492658,569.2682,1359.9806,0.4217128,1435.4946,0.31942248,2427.7158,-1.0079998
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.620000,0 days 00:00:08.640000,1.7385606,-5.182427,15.72815,0.038673982,-0.022874236,32.170628,0.34107614,3.3081849,5.860414,-5.5847526,-3.3658512,336.78824,1176.9883,3.6763003,1274.3489,-2.5096877,2067.709,7.042151
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.630000,0 days 00:00:08.650000,2.1580226,-2.8235846,12.617527,0.0366535,-0.03116184,32.152195,0.015198525,3.753434,7.9125237,-5.94782,-4.613827,337.66296,1098.3235,3.130017,1291.4352,-1.2794436,2088.175,7.7438445
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.640000,0 days 00:00:08.660000,2.2894223,-1.5376188,9.362037,0.026080279,-0.035529345,32.1599,0.011456356,2.517151,8.879858,-6.816628,-4.094751,345.54733,1038.0323,3.353297,1321.6118,-1.644818,2128.2607,7.4480476
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.650000,0 days 00:00:08.670000,2.3507674,-1.917307,7.3407598,0.010050359,-0.037024792,32.181934,0.0125443945,1.3210623,8.809653,-7.5741334,-2.5790048,351.23685,990.1253,3.8916295,1361.9698,-3.4947357,2180.2917,6.4706345
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.660000,0 days 00:00:08.680000,2.3363802,-3.0341961,6.877153,0.021088973,-0.03836986,32.23153,0.006024687,0.70787215,7.677507,-7.6987815,-0.42207798,355.9382,946.7881,4.380145,1408.5275,-9.017396,2239.9714,4.802223
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.670000,0 days 00:00:08.690000,2.3106055,-3.293906,5.8264747,0.032979775,-0.042856112,32.35577,0.004488493,0.8492376,6.0043025,-6.6610284,2.6861858,365.26956,899.64276,4.9518876,1461.1328,-14.276519,2307.7727,2.265702
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.680000,0 days 00:00:08.700000,2.2320368,-3.7651978,5.5782504,0.045580428,-0.047740202,32.64409,0.0038439173,0.6275777,4.9561343,-4.579016,6.1135545,364.0507,858.91034,5.8130317,1500.8097,-17.606045,2374.3728,-0.30052343
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.690000,0 days 00:00:08.710000,2.1622725,-4.551366,6.0258775,0.05181302,-0.04991689,32.97922,0.0051458874,0.5622353,5.1056495,-1.968154,9.462453,363.57114,850.6608,7.175438,1531.2437,-19.415083,2425.9014,-2.2870152
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.700000,0 days 00:00:08.720000,2.0434294,-5.547903,7.0366077,0.041874442,-0.048048377,33.265182,0.0067429305,0.50722384,5.1671567,0.58956796,12.406211,368.00098,845.44366,8.26632,1553.2855,-20.107912,2444.1028,-4.13989
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.710000,0 days 00:00:08.730000,1.914885,-6.4743423,7.9030547,0.03867109,-0.042736188,33.620045,0.009611144,0.66399246,4.6262884,3.0125237,13.328476,373.01416,870.29443,9.102699,1576.0171,-19.953737,2431.911,-4.225776
