start,end,F0final_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14]
0 days 00:00:00.680000,0 days 00:00:00.740000,0.0,0.00011084155,0.0,0.0,0.0,0.19532646,0.005610603,-0.04215467,6.581172e-05,-0.014021163,-0.0033480718,-0.014566218,-0.022286043,0.002204001,0.025246894,-0.001895678,-0.01771903,0.004272282,0.0048506083,-0.006032312,-0.0065864446,-0.09113999,-0.03966955,-0.11530461,-0.111172125,-0.038784385,0.0025494813,-0.06454505,-0.09404193,-0.058966517,-0.030255998,-0.17379877,-0.13378453,-0.046972893,-0.02913993,-0.035134267,0.0008954916,5.0866423e-05,5.7421875,11.484375,-1083.8379,-2279.6484,0.009210492,-504.88925,-0.13836189,-4712530.5,1.2148874,16.933647,-0.0003829651,-0.34775895,0.00011621559,2.7619977,-1.3985198,1.8530834,-1.6147802,-3.5072021,0.3754868,-0.711654,-1.3043475,-3.0185163,1.9982302,1.5678108,-1.6914883,1.9942656,-0.32131267
0 days 00:00:00.690000,0 days 00:00:00.750000,0.0,0.00015262236,0.0,0.0,0.0,0.19004525,0.03126845,-0.01821909,0.0009965142,-0.0148904,0.00096842943,0.008427116,0.020015698,0.050666124,0.08516386,0.05948046,0.028011907,0.058398284,0.017845701,0.04484586,-0.0038099526,-0.08004217,-0.047441937,-0.043711044,-0.030541826,0.15128185,0.07903957,-0.06980002,-0.07634722,-0.02286936,-0.08715682,-0.1866316,-0.16542679,-0.117267236,-0.07292176,-0.07387434,0.0040377714,0.00027504918,10.048828,25.839844,-911.57227,-2924.209,0.020263836,-574.62775,-0.15670517,-5764901.0,2.2533875,42.73992,-0.0013700653,-0.39203727,0.0023765503,4.4829955,-1.9902897,3.4906723,-2.1893497,-6.5119867,0.77199876,1.2945254,-4.5637307,-3.3999965,3.318503,-1.8176302,-3.6321578,-0.35050833,-0.1307436
0 days 00:00:00.700000,0 days 00:00:00.760000,0.051638946,0.00019953483,0.0,0.0,0.00010539755,0.11386331,0.056550093,0.029297996,0.002551232,-0.016578484,0.006895229,0.034446735,0.09141581,0.10529399,0.15508302,0.14620264,0.117341734,0.12790534,0.037698187,0.086582504,0.025920903,-0.046259094,-0.057146452,0.03988719,0.09078336,0.4206191,0.28245232,0.004010475,-0.07891766,-0.017880846,-0.13331053,-0.16747496,-0.15361896,-0.16361192,-0.103498146,-0.08907283,0.011166115,0.00066568324,15.791016,24.404297,-470.85938,-2802.1875,0.02651297,-539.1448,-0.28792146,-5664513.0,2.898943,67.27705,-0.0031444423,-0.36762476,0.005925383,4.8782706,-2.08594,5.1457167,-2.2027965,-8.33138,1.1387154,3.7861328,-6.682232,-0.9736702,4.5289865,-5.5109773,-3.0626028,-3.1274137,-1.1136014
0 days 00:00:00.710000,0 days 00:00:00.770000,0.20425174,0.00019919388,0.0,0.0,0.00024047898,0.040877577,0.06831582,0.086775266,0.004028164,-0.01559587,0.012105992,0.057605527,0.19174437,0.1502997,0.22024481,0.24726275,0.22768566,0.1858495,0.051629156,0.084000126,0.04718436,-0.021870757,-0.062445115,0.12113781,0.20773296,0.6527402,0.54975045,0.17139645,-0.104138695,-0.04175229,-0.12891701,-0.11578463,-0.096979626,-0.16280694,-0.10595064,-0.08156799,0.023495201,0.0007908616,28.710938,27.27539,-86.13281,-1715.4785,0.024149342,-338.18805,-0.3037061,-3846784.0,3.1007917,116.099655,-0.0056148367,-0.226674,0.012151149,4.3102446,-0.92197114,5.9269514,-2.4525483,-9.551758,-1.0506489,5.0748596,-6.1659684,-0.30402628,2.076091,-8.09731,-1.4480679,-4.7991195,-2.9591732
0 days 00:00:00.720000,0 days 00:00:00.780000,0.124110445,0.0001525881,-6.947295e-05,0.0,-0.0002106948,0.0036038675,0.05936719,0.12273498,0.004835888,-0.01079617,0.013395542,0.07213862,0.29546738,0.1756287,0.26852095,0.33110064,0.29372868,0.18849361,0.04606695,0.028142035,0.019600224,-0.03443394,-0.058850743,0.17654414,0.25962678,0.7202548,0.7145086,0.31869167,-0.12356492,-0.06848111,-0.070482634,-0.05786537,-0.03634922,-0.13010235,-0.0878042,-0.06286623,0.03676998,0.00056347525,35.88867,27.27539,-58.85742,-803.90625,0.007106577,-185.49274,-0.32571438,-2117767.2,3.1807227,187.776,-0.008042367,-0.12063619,0.021876689,3.2372215,0.58398783,5.714321,-2.538772,-8.695757,-3.611668,3.2919528,-3.284242,-1.8302782,-0.054005433,-6.92357,0.23937802,-3.8831317,-4.3541536
0 days 00:00:00.730000,0 days 00:00:00.790000,0.04726918,7.4557676e-05,-0.0006237172,0.0,-0.00068394607,0.019979935,0.041421883,0.115001895,0.004591386,-0.004648526,0.0084969755,0.075165406,0.35151786,0.17244807,0.2984135,0.3698141,0.28724256,0.13946116,0.022776688,-0.04983469,-0.054221224,-0.075290896,-0.032158054,0.18872479,0.22345896,0.5250511,0.6094109,0.33517084,-0.11473302,-0.07649656,-0.003197503,-0.020085597,-0.004449427,-0.08557625,-0.059836827,-0.041223817,0.044388317,-5.223602e-06,33.01758,22.96875,11.484375,-5.7421875,-0.0061308295,-26.302216,-0.20975204,-398584.22,3.622783,272.32294,-0.009319441,-0.009577284,0.027645286,2.4016504,1.5912626,3.1749396,-2.6711404,-6.8310485,-5.3379183,0.47813243,0.6049417,-2.8980362,-2.8730426,-3.7948081,0.7511698,-2.8557584,-4.4399133
0 days 00:00:00.740000,0 days 00:00:00.800000,-0.00352983,-2.1233764e-06,-0.0006605477,0.0,-0.0008155051,0.026823498,0.022466743,0.066388145,0.0034999265,0.00031494052,-6.405264e-05,0.0652761,0.31992012,0.14247738,0.30496582,0.34855533,0.21264538,0.07316995,-0.0015455007,-0.0980079,-0.11665267,-0.11106543,0.005071056,0.14264734,0.11030905,0.12699077,0.2436289,0.18081185,-0.077421285,-0.058263708,0.031650744,-0.009045291,-0.0073151765,-0.04633092,-0.032735057,-0.023581337,0.040522315,-0.00046787257,17.226562,12.919922,25.839844,0.0,-0.01679409,-4.763257,-0.1265562,-94547.89,3.8856902,313.9436,-0.008483716,0.0042856215,0.031477243,1.8501606,1.7620332,0.38312492,-2.3406146,-3.5424278,-4.924863,-1.8894558,2.1952968,-2.1319747,-3.1750054,0.088138774,0.5561884,-1.5037688,-3.2084312
0 days 00:00:00.750000,0 days 00:00:00.810000,-0.00391244,-5.5881563e-05,-0.00045370974,-4.4607437e-05,-0.0005527926,0.021768281,0.008324802,0.004543805,0.00198209,0.0027084905,-0.0065789386,0.046129066,0.19755061,0.08905846,0.27056536,0.27065033,0.106186405,0.0071604014,-0.016611313,-0.08907025,-0.117560744,-0.10187545,0.04015548,0.057317246,-0.017256808,-0.2847858,-0.17406747,-0.04656105,-0.026194,-0.0313923,0.019580746,-0.0115610305,-0.021066833,-0.017359436,-0.011586088,-0.012686702,0.02739647,-0.0005259302,5.7421875,2.8710938,27.27539,0.0,-0.016794588,-3.1079803,-0.052317142,-43919.31,3.602546,300.85535,-0.0056367386,0.002809578,0.025623664,1.3641453,1.1244603,-1.2500446,-1.1315756,-0.32073173,-3.9558449,-2.983599,2.0083115,0.6193404,-2.4683354,2.125951,0.09071083,-1.4516048,-1.5213407
0 days 00:00:00.760000,0 days 00:00:00.820000,-0.009526874,-7.7293334e-05,-0.00021279727,-0.00012054115,-0.00021563581,0.008156268,0.025095124,-0.030521799,0.0009133203,0.0039808517,-0.008039489,0.023067225,0.04453963,0.025650859,0.18484864,0.1707449,0.02974863,-0.020343447,-0.008480454,-0.038074125,-0.05816257,-0.03506743,0.08337848,0.0048256516,-0.0735174,-0.5370723,-0.42570668,-0.19779451,0.03837975,0.024957513,0.007284558,-0.008466786,-0.022137582,0.0047801198,0.00450671,-0.0074152527,0.018065605,0.00046394445,0.0,0.0,27.27539,8.613281,0.0012501546,8.354752,0.049256466,449.28165,1.6037811,142.10416,-0.0034320485,0.009802923,0.01669943,0.5510658,-0.5735944,-1.5070595,-1.1896803,2.9030266,-3.1702828,-3.7358117,4.4136453,0.77398354,-2.5906973,2.9696946,-1.1245904,-0.3865118,-0.4796551
0 days 00:00:00.770000,0 days 00:00:00.830000,-0.017191557,-5.8143833e-05,-3.1898264e-05,-5.2439063e-05,0.00011444147,-0.001179458,0.08933865,-0.0044050813,0.001034509,0.0044343667,-0.0049068793,-0.0007086396,-0.076384746,-0.026477754,0.06555345,0.08477998,0.033826374,0.006086731,0.053165436,0.04167057,0.037012894,0.08757257,0.17731994,0.053473532,-0.0047363043,-0.528286,-0.42373443,-0.19061768,0.17308414,0.19380923,0.095191814,0.01019457,-0.010771262,0.021326352,0.018218685,-0.000194031,0.01355386,0.0051632607,2.8710938,22.96875,41.63086,67.4707,0.030794268,40.360676,0.19064796,60430.043,-1.4901508,-93.47099,-0.004132521,0.033616148,0.0149791,-0.60534936,-3.3452363,-1.1630592,-2.8473542,5.1542587,-1.3733228,-4.6358995,8.855455,-2.0317285,-2.2693634,3.3615272,-2.3529878,1.7343628,-0.1754446
0 days 00:00:00.780000,0 days 00:00:00.840000,-0.0228311,-4.218656e-06,1.875121e-05,1.9902724e-05,0.0002175232,-0.0070079374,0.18375318,0.1103274,0.0021813642,0.0047493065,-0.0007783443,-0.022296857,-0.14225313,-0.058525074,-0.052207112,0.04345913,0.18127362,0.15648875,0.24919741,0.16133463,0.15974295,0.26539502,0.3914644,0.26629552,0.22541459,-0.29246035,-0.24227123,0.016556907,0.46493688,0.5847085,0.36376268,0.055440027,0.0031621694,0.036054954,0.03502961,0.019586023,0.005528182,0.013286689,30.146484,63.164062,83.26172,186.6211,0.06373477,90.55544,0.35027653,118863.05,-4.703611,-343.6141,-0.007229415,0.07315204,0.020671297,-1.7539971,-6.850886,-1.7204449,-5.5241914,6.2202806,2.1529837,-3.70691,13.742267,-6.0716224,-3.1700144,2.7154143,-2.1023762,3.2917075,0.33146515
0 days 00:00:00.790000,0 days 00:00:00.850000,-0.021074258,5.9619466e-05,3.1517437e-05,2.902442e-05,0.00023470182,-0.011176663,0.25567013,0.30762932,0.0034340187,0.004472159,0.0023891316,-0.04062971,-0.1678324,-0.072820924,-0.14394942,0.026352739,0.43447876,0.46856293,0.67004615,0.35237163,0.32315978,0.48903647,0.73734474,0.65166765,0.5870273,0.09594588,0.035441898,0.40636864,0.9197645,1.1711408,0.7575036,0.13401605,0.010572446,0.047813434,0.05226151,0.050326638,-0.013123606,0.028006664,71.77734,117.71484,147.86133,317.25586,0.07104204,147.63606,0.43559933,160514.31,-6.0991874,-435.0166,-0.010425554,0.11603693,0.041693598,-2.2453368,-9.6149435,-2.1397228,-6.281823,5.9642663,6.0366273,-0.9330101,12.828863,-7.670967,-3.2330894,1.0029659,0.3770825,3.4428375,0.98113096
0 days 00:00:00.800000,0 days 00:00:00.860000,-0.013680846,8.984118e-05,2.1561567e-05,1.5117701e-05,0.00011181973,-0.012857892,0.2443974,0.49436927,0.0034994576,0.0037666925,0.002819419,-0.05340842,-0.18248239,-0.082735576,-0.20763882,-0.020691466,0.61900693,0.84017783,1.2322277,0.5654744,0.4968049,0.6981729,1.0725886,1.0719734,0.88929844,0.47496873,0.33605394,0.854722,1.3094177,1.5476189,0.9775524,0.22793229,0.011206615,0.046858244,0.05290004,0.0727802,-0.037333805,0.04245201,122.021484,143.55469,228.25195,368.93555,0.03729225,177.4623,0.3385599,146184.89,-4.7593946,-317.6079,-0.010322511,0.1365729,0.056561757,-1.6837263,-10.286187,-2.417059,-4.6253595,4.491764,7.2853227,1.8564556,6.615454,-5.0576134,-3.5935898,-1.9196312,4.703477,1.5282439,2.3522844
0 days 00:00:00.810000,0 days 00:00:00.870000,-0.006918657,8.003749e-05,-1.8138067e-05,-1.5649839e-05,-4.6102723e-05,-0.0071056513,0.15911421,0.54939395,0.0020104132,0.0026832968,0.00084593147,-0.057778407,-0.19110474,-0.09862964,-0.24993291,-0.124181986,0.5318592,1.0631151,1.6316468,0.6971295,0.5869184,0.8081479,1.2190123,1.3107725,0.8995546,0.6577595,0.5442766,1.1372579,1.3742292,1.3460901,0.78324825,0.28661323,0.006316793,0.026857728,0.027046233,0.06717208,-0.04887537,0.046867557,142.11914,126.328125,274.18945,295.72266,-0.0042065443,168.11996,0.14867786,111068.75,-2.4180713,-152.30115,-0.005990709,0.12579615,0.050960183,-0.79254115,-8.887147,-1.8568074,-1.48683,3.9139905,6.5065675,2.504333,0.9315683,-0.9332388,-3.827605,-3.2006142,7.8992186,0.07529833,2.9113865
0 days 00:00:00.820000,0 days 00:00:00.880000,-0.0026950901,4.9188944e-05,-4.6023448e-05,-3.4702345e-05,-9.23277e-05,0.00092117034,0.046954475,0.4009107,-0.0002829455,0.0016502906,-0.0022660345,-0.054544557,-0.19283187,-0.113791585,-0.2619968,-0.25983843,0.13441403,0.9180416,1.5021746,0.65407497,0.52116203,0.76907694,1.0943168,1.1376984,0.49868864,0.5331884,0.5427868,1.0334947,1.0049454,0.515021,0.19251347,0.25493973,-0.0063575865,-0.006109667,-0.01579212,0.030670483,-0.0441534,0.042669363,124.89258,126.328125,268.44727,150.73242,-0.02710348,137.56155,-0.003351736,49834.49,-0.502545,-13.888318,0.0009055339,0.098514035,0.021210382,-0.17661572,-6.296172,-1.5140477,1.4093884,3.8403366,4.3178835,0.19506286,-2.0192704,3.5079823,-3.302431,-2.3495927,8.713163,0.6750612,3.1696415
0 days 00:00:00.830000,0 days 00:00:00.890000,-0.0013811085,1.621766e-05,-4.56026e-05,-3.076471e-05,-0.000143522,0.005949443,-0.050176263,0.113495275,-0.0023979272,0.0006172847,-0.003889121,-0.04689815,-0.18272005,-0.12036617,-0.24466279,-0.35945702,-0.3680491,0.415337,0.7726712,0.43456072,0.32234845,0.6153863,0.7859715,0.541275,-0.14111209,0.15862241,0.2852374,0.53651017,0.41337115,-0.44997507,-0.43732572,0.13426574,-0.020010352,-0.032479804,-0.045931675,-0.011802554,-0.031437196,0.023832526,87.56836,139.24805,190.92773,20.097656,-0.023593146,98.65785,-0.03371172,38.73125,-0.20934077,-1.0645332,0.008783886,0.066685915,-0.025267228,-0.42835695,-3.4871876,-1.4844037,3.5638967,4.879561,2.8231277,-2.9381757,-1.6704323,6.0356584,-2.1552863,-0.17672043,6.950106,2.4408174,3.5333931
0 days 00:00:00.840000,0 days 00:00:00.900000,0.00066120015,-1.0658025e-05,-2.5993286e-05,-1.5732992e-05,-8.9692105e-05,0.004136943,-0.10506012,-0.16538878,-0.003643832,-0.00055429636,-0.0023494675,-0.03787253,-0.15657966,-0.1099035,-0.20016308,-0.3825071,-0.70027655,-0.20577303,-0.20079069,0.14637235,0.12564373,0.4210001,0.40239638,-0.24413267,-0.67258584,-0.25266773,-0.09613438,-0.1101429,-0.098576784,-1.0022429,-0.75924844,-0.017370056,-0.029443586,-0.03503009,-0.04528228,-0.0364467,-0.017983051,0.0015896156,14.355469,136.37695,78.95508,-50.24414,-0.010677412,51.556213,0.032766532,-35039.96,-0.3934366,-1.9834487,0.013577652,0.031340368,-0.056867234,-0.3936163,-0.928661,-1.5754249,4.345166,5.2436304,1.8901341,-5.486865,-2.7952328,6.837434,-0.48156434,1.3979726,3.4700217,3.440197,3.8611062
0 days 00:00:00.850000,0 days 00:00:00.910000,0.0031687722,-3.7557147e-05,-6.0947855e-06,-2.994079e-06,-7.803986e-05,0.0004025618,-0.13660887,-0.34314513,-0.0041247327,-0.0016502906,-6.148815e-05,-0.028277898,-0.11386053,-0.08558669,-0.14588487,-0.33255523,-0.7406061,-0.6544934,-0.9270109,-0.12011685,0.01856401,0.18437615,-0.061909772,-0.9147419,-0.90901613,-0.53046864,-0.43315667,-0.63689435,-0.43512902,-1.0609825,-0.7510184,-0.13352045,-0.02789699,-0.017693818,-0.024615202,-0.03921289,-0.009488296,-0.026057959,-38.759766,60.29297,-54.55078,-90.43945,-0.015862009,-19.91831,0.04196043,-66576.09,-0.15247297,7.8025794,0.014355962,-0.015063363,-0.06536602,0.30086327,1.6657982,-2.1100006,3.0508208,4.418098,1.4868009,-5.33978,-4.4116373,5.8276114,-0.349617,0.92834187,-0.6517006,1.4805464,3.584343
0 days 00:00:00.860000,0 days 00:00:00.920000,0.005301053,-5.596429e-05,-1.4939814e-06,-2.0609452e-06,-5.1947904e-05,-0.0009118738,-0.14736286,-0.40696222,-0.0041412218,-0.0028596628,0.00049495103,-0.015188192,-0.057236217,-0.057771016,-0.09777612,-0.23755983,-0.5640471,-0.7839872,-1.1392934,-0.31193918,-0.03834617,-0.136517,-0.61174875,-1.2461708,-0.86517704,-0.61550254,-0.61444426,-0.9054176,-0.6448868,-0.8468998,-0.5723798,-0.19068764,-0.014470804,0.01143344,0.002226323,-0.02772223,-0.0022343842,-0.048532255,-90.43945,-64.59961,-165.08789,-142.11914,-0.019814659,-92.614914,-0.007959986,-8641.453,0.32580853,12.465685,0.011872331,-0.05927565,-0.054940056,1.0192091,4.6804023,-3.1638598,1.1040838,1.4412527,2.0268538,-2.3748581,-5.917287,3.3163345,-1.1280817,-0.04183035,-4.8703947,-0.72044504,1.1811956
0 days 00:00:00.870000,0 days 00:00:00.930000,0.006891435,-5.4715347e-05,3.0798012e-06,-4.0513746e-07,-3.9422528e-05,-0.00089591695,-0.14258742,-0.40415198,-0.0038011305,-0.0037163019,-0.002086816,-0.0011324361,-0.007778683,-0.038026057,-0.062394314,-0.13145182,-0.31706008,-0.66102725,-0.94215125,-0.42510206,-0.12585518,-0.52033216,-1.1169308,-1.2411926,-0.7085614,-0.56410325,-0.63387203,-0.95250976,-0.8228237,-0.66499996,-0.41397095,-0.2085536,0.0035875677,0.041290026,0.024960643,-0.015870973,0.00021811742,-0.05233235,-67.4707,-124.89258,-222.50977,-198.10547,-0.021283217,-123.528885,-0.13490736,7815.1,1.0835619,26.488556,0.0078853015,-0.07362083,-0.036501683,1.2458849,6.19288,-4.621307,-1.1781683,-1.8577713,3.0907426,2.299914,-5.512287,2.2361634,-0.9200508,-0.36933652,-6.7091913,-1.2898058,-1.2571733
0 days 00:00:00.880000,0 days 00:00:00.940000,0.00739439,-3.4152756e-05,6.723898e-06,1.0907113e-06,-5.788639e-05,-0.00059245276,-0.13179667,-0.36639038,-0.0032903678,-0.004119425,-0.0052437102,0.006947714,0.0151761025,-0.034058906,-0.047894467,-0.041679256,-0.108098246,-0.46557206,-0.629872,-0.47091636,-0.2742964,-0.8337785,-1.3557961,-1.0158662,-0.5457673,-0.44389534,-0.54476047,-0.8719183,-0.93326104,-0.5447072,-0.2962612,-0.20999856,0.019591551,0.06408459,0.046408348,-0.004717606,-0.0012473033,-0.041774582,-30.146484,-117.71484,-199.54102,-213.89648,-0.013138751,-106.48027,-0.17175873,30737.49,1.4667336,27.562988,0.0058195675,-0.061157137,-0.026144236,0.7116054,6.0415106,-4.8873935,-1.589728,-4.3422136,3.4642797,5.3085265,-3.5970795,2.4348142,1.8086252,0.20509787,-6.5536375,0.5116677,-2.9795787
0 days 00:00:00.890000,0 days 00:00:00.950000,0.006822792,-1.7460317e-06,1.0028344e-05,3.137407e-06,-1.3522977e-05,-0.0022447326,-0.10925233,-0.30537826,-0.0025794732,-0.0034265555,-0.005574225,0.004375233,0.0057138084,-0.038996316,-0.040937692,0.014798033,0.026542937,-0.34183306,-0.43231088,-0.4482006,-0.39586365,-0.92370903,-1.2350388,-0.7199124,-0.39557537,-0.29481754,-0.39035922,-0.7165259,-0.9096373,-0.43443626,-0.20192091,-0.2030898,0.016952384,0.06634916,0.055195928,-0.0010250866,-0.0022375523,-0.020981533,-24.404297,-78.95508,-129.19922,-180.8789,-0.007647981,-80.320625,-0.12668248,-39151.926,1.4505258,33.09783,0.004352635,-0.050829373,-0.019138223,0.66121066,4.0224814,-2.5946445,-1.5327852,-4.833908,2.27016,4.8027496,-1.4526701,3.8679585,6.045079,1.4597095,-5.2928786,2.161037,-2.708812
0 days 00:00:00.900000,0 days 00:00:00.960000,0.0047405707,2.8646875e-05,6.4784685e-06,3.156498e-06,4.6761812e-05,-0.0038032038,-0.087086245,-0.23714288,-0.0016485432,-0.001902242,-0.0024839237,-0.0056544645,-0.018234333,-0.039449897,-0.029437399,0.036467783,0.08617322,-0.32863423,-0.40925956,-0.37503523,-0.4347263,-0.78362143,-0.88083774,-0.4615001,-0.26744238,-0.15521291,-0.23269793,-0.53348947,-0.7601986,-0.3085121,-0.13159454,-0.18447056,-0.0065722167,0.03516739,0.034479402,-0.008937168,-0.0007506361,-0.007980472,-54.55078,-76.083984,-76.083984,-122.021484,-0.009224499,-77.56713,-0.04685507,-111799.516,1.2319715,43.51004,0.0034823965,-0.059690464,-0.015331566,1.1067829,2.3675647,0.81830084,-1.1306939,-4.4207335,-0.7499876,1.8364149,-0.20658669,3.8757064,8.661703,1.8210901,-4.0728655,2.1962972,-1.8609474
0 days 00:00:00.910000,0 days 00:00:00.970000,0.001625649,4.8368598e-05,7.662138e-07,3.8587877e-06,0.00018973564,-0.0033673982,-0.0605321,-0.17280065,-0.00071929843,-5.0391256e-05,0.002827917,-0.011535963,-0.028988969,-0.021067515,-0.0011278928,0.0373586,0.08965695,-0.3688849,-0.4726421,-0.26471883,-0.40144482,-0.54255617,-0.5206767,-0.2805114,-0.15957685,-0.04424244,-0.10689851,-0.3634252,-0.54922295,-0.18299945,-0.07799431,-0.14939156,-0.036083363,-0.011301625,-0.0058955313,-0.021473179,0.0030416413,-0.002533678,-119.15039,-97.61719,-57.421875,-83.26172,-0.015304801,-92.94071,0.0032130003,-110890.67,0.727571,42.997307,0.0019892878,-0.079943046,-0.010714921,1.4903984,2.6228147,3.1895766,-0.7312635,-3.7826285,-2.8716617,0.052711964,-1.7204605,1.4911675,9.764971,2.1643395,-3.2740052,1.2277355,-1.7979639
0 days 00:00:00.920000,0 days 00:00:00.980000,-0.0011041599,4.5977155e-05,-2.572519e-06,3.0502224e-06,0.00018360643,0.00014725461,-0.02826708,-0.11544721,-2.8210134e-05,0.0012723599,0.0063629225,-0.009700547,-0.02188754,0.011588102,0.037526865,0.027870893,0.064790264,-0.36741886,-0.48402357,-0.12979074,-0.326209,-0.32635522,-0.27418363,-0.16879213,-0.077738784,0.030826855,-0.02874812,-0.23116699,-0.35452312,-0.085203074,-0.03419175,-0.09523083,-0.049357913,-0.045038402,-0.041865904,-0.029166931,0.004553522,-0.0004446393,-94.74609,-78.95508,-54.55078,-30.146484,-0.016792785,-69.92149,-0.008637619,-83043.984,0.3767663,34.79094,0.0005050475,-0.06175322,-0.0048698215,1.076944,1.9337231,2.2869802,-0.71502364,-2.3826122,-3.525785,-0.07270739,-3.9743028,-1.2178771,8.91173,1.4888475,-1.6294304,0.9104878,-1.3030227
0 days 00:00:00.930000,0 days 00:00:00.990000,-0.0029149412,1.8718056e-05,-3.2866267e-06,1.3838744e-06,0.00010451752,0.0044123568,0.007410139,-0.061915655,0.00020629149,0.0016250939,0.005520309,-0.003764379,-0.0077050654,0.04241278,0.066404216,0.014212752,0.029816842,-0.29429573,-0.38238853,0.0041398765,-0.2234163,-0.16970381,-0.13545883,-0.09528394,-0.014633727,0.07707469,0.019974971,-0.13927189,-0.21729574,-0.02770729,0.01587243,-0.027735729,-0.03503126,-0.04574092,-0.04443296,-0.021370187,0.0035857528,0.001597094,-38.759766,-31.582031,-14.355469,61.728516,-0.013654908,-9.127704,0.050639797,12187.872,-0.26279336,-3.7212129,-0.00014740527,-0.011050033,-0.00083048193,0.15053101,0.13679166,-0.16146985,-0.051037215,-0.5561155,-3.2583275,-0.465281,-4.523259,-2.756863,7.0157843,0.021891737,-0.25939813,1.1968645,-1.1537551
0 days 00:00:00.940000,0 days 00:00:01,-0.0037391395,-1.2317008e-05,-2.134906e-06,-1.8227297e-06,-8.660269e-05,0.005431461,0.036072213,-0.011024696,-6.192308e-05,0.0015998986,0.0012435116,-0.00024620147,-0.002380964,0.05274719,0.06602823,-0.0027647198,-0.006122744,-0.17506406,-0.20712832,0.090610325,-0.086517654,-0.023740035,-0.025007855,-0.019931948,0.037787996,0.100227,0.056981362,-0.060595714,-0.12271388,0.001439178,0.0660761,0.033958476,-0.009555006,-0.025088245,-0.019743096,-0.00714125,0.00013345368,0.00399647,25.839844,14.355469,73.21289,183.75,-0.004391768,56.98656,0.1302342,72198.875,-0.8622433,-40.295235,-0.0002614921,0.042398255,0.0015423317,-0.43437615,-3.0467827,-1.0762937,1.4609166,1.3648903,-3.3204606,-1.3288748,-1.0448116,-1.0040427,2.4143245,-1.8449223,1.4775385,1.8679616,-0.82166433
0 days 00:00:00.950000,0 days 00:00:01.010000,-0.004448051,-3.7965106e-05,6.709805e-07,-3.6673969e-06,-0.00014933037,0.0014605089,0.04440112,0.03035003,-0.0004443947,0.0019652315,-0.0035436885,0.0009558454,-0.00446538,0.040646322,0.0369143,-0.020547533,-0.04203285,-0.07193699,-0.05048138,0.08070405,0.033771586,0.12496932,0.12452891,0.0904031,0.090018064,0.101208135,0.07696744,0.023945654,-0.046040565,0.025203466,0.10041623,0.069230855,0.007713598,-0.007853949,0.006101057,0.0023049116,-0.0014610046,0.004811656,33.01758,14.355469,129.19922,264.14062,0.0029852868,83.771416,0.2209409,128987.65,-1.4257305,-64.55899,0.00018253914,0.059635997,0.0009382676,-0.5907734,-4.5251527,1.0292234,3.7107587,1.4819,-4.7700024,-2.1610057,3.9001107,0.2941758,-3.6886017,-2.6984386,2.892255,1.1395665,-1.1763942
