file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.570000,0 days 00:00:00.590000,0.19188493,-12.379163,21.659693,-0.03856731,0.015259407,0.0,0.0,0.0,0.0,0.0,0.0,996.34906,1105.6344,-201.0,1910.8348,-201.0,2991.9832,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.580000,0 days 00:00:00.600000,0.19040532,-12.711791,22.418627,-0.04550984,0.019057678,0.0,0.0,0.0,0.0,0.0,0.0,1031.6869,1237.1255,-201.0,1834.5024,-201.0,2908.11,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.590000,0 days 00:00:00.610000,0.19124849,-11.884501,22.19332,-0.037650276,0.016051993,0.0,0.0,0.0,0.0,0.0,0.0,843.3601,1368.4364,-201.0,1603.0675,-201.0,2609.1843,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.600000,0 days 00:00:00.620000,0.18722557,-11.067954,18.555841,-0.03592519,0.0104916515,0.0,0.0,0.0,0.0,0.0,0.0,827.8664,1541.2881,-201.0,1582.4395,-201.0,2659.3586,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.610000,0 days 00:00:00.630000,0.19231574,-11.715543,18.538757,-0.03404573,0.010164401,0.0,0.0,0.0,0.0,0.0,0.0,869.6706,1409.3331,-201.0,1720.7236,-201.0,2726.4158,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.620000,0 days 00:00:00.640000,0.18818885,-14.409818,22.272781,-0.04159439,0.013242557,0.0,0.0,0.0,0.0,0.0,0.0,1073.216,1248.2446,-201.0,1941.6613,-201.0,3054.6328,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.630000,0 days 00:00:00.650000,0.19561966,-15.218217,24.785162,-0.03984985,0.010617253,0.0,0.0,0.0,0.0,0.0,0.0,1138.9056,1222.5663,-201.0,1970.3765,-201.0,3082.2385,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.640000,0 days 00:00:00.660000,0.19336468,-14.258526,22.42505,-0.033261165,0.01068402,0.0,0.0,0.0,0.0,0.0,0.0,1116.496,1232.7219,-201.0,1937.2711,-201.0,3072.682,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.650000,0 days 00:00:00.670000,0.18986392,-14.009025,22.55604,-0.036117833,0.013093269,0.0,0.0,0.0,0.0,0.0,0.0,1134.0131,1307.522,-201.0,1893.0892,-201.0,2966.8586,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.660000,0 days 00:00:00.680000,0.18227406,-15.662913,25.881556,-0.03864585,0.017775184,0.0,0.0,0.0,0.0,0.0,0.0,997.09595,1359.8179,-201.0,1813.1149,-201.0,2883.0752,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.670000,0 days 00:00:00.690000,0.17078607,-17.263615,30.114511,-0.047416974,0.02009683,0.0,0.0,0.0,0.0,0.0,0.0,734.0269,1494.6212,-201.0,1565.7041,-201.0,2648.57,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.680000,0 days 00:00:00.700000,0.16698171,-15.679667,26.230707,-0.033405267,0.014266045,0.0,0.0,0.0,0.0,0.0,0.0,706.2034,2068.4065,-201.0,1578.9379,-201.0,2336.0684,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.690000,0 days 00:00:00.710000,0.16896163,-15.066376,24.940508,-0.025511565,0.012863479,0.0,0.0,0.0,0.0,0.0,0.0,726.42316,2137.7576,-201.0,1616.4777,-201.0,2484.6377,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.700000,0 days 00:00:00.720000,0.19998188,-14.225347,21.479185,-0.019511245,0.0038708963,0.0,0.0,0.0,0.0,0.0,0.0,758.2139,2012.915,-136.80284,1640.3671,-146.5708,2462.506,-141.40645
