start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:03.440000,0 days 00:00:03.460000,0.5750777,2.7510135,10.365701,0.020774098,-0.014859892,0.22079575,30.652359,-23.542456,-10.297089,11.569881,0.0,0.0,0.0,0.0,0.0,0.0,641.7049,1182.2521,-201.0,1565.7611,1036.2017,-201.0,2532.43,901.25604,-201.0
0 days 00:00:03.450000,0 days 00:00:03.470000,0.6918559,2.5975037,7.2658486,0.009847089,-0.014554475,0.25705183,30.666601,-29.039438,-9.877109,7.8450584,0.0,0.0,0.0,0.0,0.0,0.0,297.81027,1327.5746,-201.0,1340.4015,1031.3268,-201.0,2154.464,916.04535,-201.0
0 days 00:00:03.460000,0 days 00:00:03.480000,0.7799649,1.4809586,6.180296,-0.0041097994,-0.012295697,0.28948307,29.337288,-32.862843,-6.792977,3.7138326,0.0,0.0,0.0,0.0,0.0,0.0,322.8403,1237.9629,-201.0,1364.6737,1023.90643,-201.0,2171.9001,925.2735,-201.0
0 days 00:00:03.470000,0 days 00:00:03.490000,0.8272777,0.52254313,4.9350777,0.000122059755,-0.006018422,0.30156544,28.508558,-36.445316,-5.1870055,2.7936852,0.0,0.0,0.0,0.0,0.0,0.0,314.49228,1234.4521,-201.0,1371.5101,1033.3165,-201.0,2195.134,942.78546,-201.0
0 days 00:00:03.480000,0 days 00:00:03.500000,0.79863006,0.61711955,5.6232285,0.0026661402,-0.0012267041,0.29781494,28.0263,-37.884827,-2.6606033,4.6292024,0.0,0.0,0.0,0.0,0.0,0.0,425.23807,990.27094,-201.0,1381.0775,958.81226,-201.0,2206.0525,799.4465,-201.0
0 days 00:00:03.490000,0 days 00:00:03.510000,0.73297054,1.5630131,3.8994007,0.005560043,0.0011758792,0.2985064,26.443247,-38.921432,-3.404647,4.4535174,0.0,0.0,0.0,0.0,0.0,0.0,401.13144,1032.2042,-201.0,1371.7367,945.6519,-201.0,2233.4546,794.488,-201.0
0 days 00:00:03.500000,0 days 00:00:03.520000,0.6867456,1.4534216,4.777266,-0.0009969567,0.0021286258,0.2787719,26.65851,-38.8215,-2.9817078,4.396498,0.0,0.0,0.0,0.0,0.0,0.0,420.78818,970.0201,-201.0,1382.4146,904.20184,-201.0,2258.5154,779.9439,-201.0
0 days 00:00:03.510000,0 days 00:00:03.530000,0.6112182,0.39114606,6.568502,0.0034538403,0.0015359177,0.26858452,26.524584,-35.917866,-5.4543405,5.4699764,0.0,0.0,0.0,0.0,0.0,0.0,422.03687,1018.07355,-201.0,1391.8029,939.8305,-201.0,2294.2578,835.88965,-201.0
0 days 00:00:03.520000,0 days 00:00:03.540000,0.5504415,-1.7238574,10.604122,-0.008853135,0.002957953,0.2211969,28.072357,-32.502377,-7.8521934,10.037755,0.0,0.0,0.0,0.0,0.0,0.0,472.0533,952.0804,-201.0,1426.4316,970.95294,-201.0,2322.4492,900.36127,-201.0
0 days 00:00:03.530000,0 days 00:00:03.550000,0.42780852,-3.9743462,15.037117,-0.009254109,-0.0029326633,0.17576914,29.866632,-23.88282,-12.166344,10.488843,0.0,0.0,0.0,0.0,0.0,0.0,496.63864,1036.6707,-201.0,1463.4342,1083.0804,-201.0,2404.119,1001.97797,-201.0
0 days 00:00:03.540000,0 days 00:00:03.560000,0.35471305,-6.610519,20.14326,-0.020177305,-0.0003255213,0.1275896,30.33784,-16.739433,-11.555526,10.764863,0.0,0.0,0.0,0.0,0.0,0.0,501.94608,1095.9576,-201.0,1476.6777,1152.8783,-201.0,2356.7542,1172.5991,-201.0
0 days 00:00:03.550000,0 days 00:00:03.570000,0.27991283,-9.4644985,23.976128,-0.015988857,-0.0018274789,0.10739384,29.76414,-7.773869,-9.003792,9.340108,0.0,0.0,0.0,0.0,0.0,0.0,524.9489,1168.6973,-201.0,1558.2515,1171.2758,-201.0,2526.6086,1160.2689,-201.0
0 days 00:00:03.560000,0 days 00:00:03.580000,0.23225653,-10.906368,25.417429,-0.01540516,0.0015954208,0.089033484,28.642593,-2.3982441,-5.3010874,12.861014,0.0,0.0,0.0,0.0,0.0,0.0,633.0642,1199.5487,-201.0,1662.2441,1090.9481,-201.0,2667.1775,1121.3429,-201.0
0 days 00:00:03.570000,0 days 00:00:03.590000,0.20195211,-12.228522,25.43663,-0.019697187,0.0012123279,0.06901156,29.019163,-0.505655,-4.883159,13.758644,0.0,0.0,0.0,0.0,0.0,0.0,752.8138,1200.8561,-201.0,1813.4479,1023.12787,-201.0,2965.2822,1050.4574,-201.0
0 days 00:00:03.580000,0 days 00:00:03.600000,0.1781878,-14.356555,26.644041,-0.026047537,-0.004228173,0.07749065,28.913385,-0.13565896,-3.187953,14.590702,0.0,0.0,0.0,0.0,0.0,0.0,820.28876,1196.4142,-201.0,1869.1543,947.8234,-201.0,3020.3545,1007.73334,-201.0
0 days 00:00:03.590000,0 days 00:00:03.610000,0.16198169,-15.222206,27.462748,-0.034444485,-0.0004443936,0.08354109,26.89827,0.13722856,0.6608588,14.1707115,0.0,0.0,0.0,0.0,0.0,0.0,815.27277,1203.0507,-201.0,1862.8641,948.86115,-201.0,2980.6777,941.7534,-201.0
0 days 00:00:03.600000,0 days 00:00:03.620000,0.17010325,-14.572789,26.199308,-0.03483871,-0.003067196,0.06733986,21.653069,2.8693097,6.76882,12.270767,0.0,0.0,0.0,0.0,0.0,0.0,678.4922,1303.327,-201.0,1727.5078,984.5999,-201.0,2771.0713,1006.5635,-201.0
0 days 00:00:03.610000,0 days 00:00:03.630000,0.17971933,-14.093811,24.016283,-0.032501545,0.00011982877,0.06068954,19.416283,6.2912545,12.25946,12.9272585,0.0,0.0,0.0,0.0,0.0,0.0,557.36847,1338.1796,-201.0,1603.9781,995.44244,-201.0,2592.329,1079.7886,-201.0
0 days 00:00:03.620000,0 days 00:00:03.640000,0.193554,-14.388732,21.500282,-0.012471554,-0.008661467,0.068387054,22.027922,7.686615,17.025253,12.898036,0.0,0.0,0.0,0.0,0.0,0.0,423.60898,1279.9081,-201.0,1559.3185,867.5764,-201.0,2626.2634,1126.865,-201.0
0 days 00:00:03.630000,0 days 00:00:03.650000,0.1916861,-14.802163,20.57812,-0.006203389,-0.016618742,0.07659146,26.481247,6.4280457,18.50493,14.121604,0.0,0.0,0.0,0.0,0.0,0.0,415.15332,1158.9028,-201.0,1540.7872,786.136,-201.0,2574.7415,947.4355,-201.0
0 days 00:00:03.640000,0 days 00:00:03.660000,0.18176417,-15.664588,21.647749,-0.0031823535,-0.016276816,0.068410926,29.419218,8.913636,16.193605,15.6829605,0.0,0.0,0.0,0.0,0.0,0.0,383.10547,1290.4132,-201.0,1543.4059,834.64746,-201.0,2693.7524,1049.7573,-201.0
0 days 00:00:03.650000,0 days 00:00:03.670000,0.15791239,-17.18242,23.842436,-0.016925516,-0.014761298,0.060770024,28.402689,10.262937,10.12452,11.711963,0.0,0.0,0.0,0.0,0.0,0.0,405.736,1366.735,-201.0,1500.3273,1348.0803,-201.0,2365.5393,1157.687,-201.0
0 days 00:00:03.660000,0 days 00:00:03.680000,0.1323662,-20.622322,28.41417,-0.02565217,-0.009152426,0.059289906,29.71267,13.767064,6.504679,11.571958,0.0,0.0,0.0,0.0,0.0,0.0,400.48685,1488.7455,-201.0,1498.4315,1438.3854,-201.0,2501.574,1242.0306,-201.0
0 days 00:00:03.670000,0 days 00:00:03.690000,0.11641083,-22.504457,31.913864,-0.03479558,-0.009059825,0.06804061,30.069342,13.780628,6.6531677,11.710368,0.0,0.0,0.0,0.0,0.0,0.0,609.94904,1343.9847,-201.0,1693.3326,1455.3112,-201.0,2525.556,1316.3575,-201.0
0 days 00:00:03.680000,0 days 00:00:03.700000,0.10557126,-23.771948,34.802036,-0.043714758,-0.007315006,0.055987854,29.019554,16.244482,11.50648,16.281898,0.0,0.0,0.0,0.0,0.0,0.0,776.12885,1235.1768,-201.0,1898.0492,1020.96027,-201.0,2941.2249,1251.7545,-201.0
0 days 00:00:03.690000,0 days 00:00:03.710000,0.09911386,-23.75889,35.42722,-0.03949399,-0.005827509,0.05007265,28.117546,17.759941,12.817342,14.052279,0.0,0.0,0.0,0.0,0.0,0.0,990.0005,1357.167,-201.0,2197.29,1043.9911,-201.0,3373.2761,1397.6693,-201.0
0 days 00:00:03.700000,0 days 00:00:03.720000,0.09760622,-23.511711,35.809025,-0.035928827,-0.011064269,0.044659257,27.252481,17.94739,11.804062,8.333382,0.0,0.0,0.0,0.0,0.0,0.0,920.04395,1407.875,-201.0,2147.2854,1029.8787,-201.0,3383.1152,1186.9419,-201.0
0 days 00:00:03.710000,0 days 00:00:03.730000,0.10407942,-24.4041,35.82803,-0.033898972,-0.007682322,0.060550574,29.687668,17.939667,13.212364,10.144483,0.0,0.0,0.0,0.0,0.0,0.0,929.9726,1575.1913,-201.0,2080.3064,1189.1245,-201.0,3328.3313,1261.5461,-201.0
0 days 00:00:03.720000,0 days 00:00:03.740000,0.10798904,-26.702898,36.758236,-0.04073627,-0.010193308,0.06979658,30.398659,20.444538,16.769781,12.045714,0.0,0.0,0.0,0.0,0.0,0.0,808.966,1455.9388,-201.0,1917.7264,1075.3212,-201.0,2954.4463,990.31494,-201.0
0 days 00:00:03.730000,0 days 00:00:03.750000,0.11405384,-24.522041,35.244225,-0.034421045,-0.0033757181,0.07727944,31.080065,19.655098,15.639584,13.493754,0.0,0.0,0.0,0.0,0.0,0.0,695.1219,1552.1412,-201.0,1836.9595,1140.0499,-201.0,2966.3467,1066.5435,-201.0
0 days 00:00:03.740000,0 days 00:00:03.760000,0.15982081,-17.912182,31.752693,-0.020254819,-0.009395777,0.07789102,30.61988,15.936137,4.208663,4.5122123,0.0,0.0,0.0,0.0,0.0,0.0,496.08914,1605.4926,-201.0,1595.4268,1113.6747,-201.0,2762.823,899.8691,-201.0
0 days 00:00:03.750000,0 days 00:00:03.770000,0.18337281,-11.050784,28.040316,-0.013444301,-0.013474288,0.07847851,30.281776,11.974521,-7.6470723,-2.7542477,0.0,0.0,0.0,0.0,0.0,0.0,395.46414,1602.1115,-201.0,1343.1261,1193.03,-201.0,2541.8381,915.74664,-201.0
0 days 00:00:03.760000,0 days 00:00:03.780000,0.1986943,-11.257282,28.998224,-0.017750131,-0.019815251,0.082113035,32.79761,12.402408,-11.424561,-3.294449,0.0,0.0,0.0,0.0,0.0,0.0,577.698,1454.7777,-201.0,1473.606,1330.8512,-201.0,2507.077,868.8161,-201.0
0 days 00:00:03.770000,0 days 00:00:03.790000,0.18539749,-13.990163,30.624102,-0.029243728,-0.020567892,0.07814073,35.295254,12.128779,-8.337205,-2.575457,0.0,0.0,0.0,0.0,0.0,0.0,535.7687,1566.2399,-201.0,1407.8158,1365.8209,-201.0,2441.9753,945.54474,-201.0
0 days 00:00:03.780000,0 days 00:00:03.800000,0.22639571,-14.229514,29.51264,-0.031124482,-0.015808841,0.09091879,38.066696,4.1413493,-8.513844,2.3302405,0.0,0.0,0.0,0.0,0.0,0.0,581.01227,1438.6735,-201.0,1575.519,1422.9736,-201.0,2565.3826,1037.7592,-201.0
0 days 00:00:03.790000,0 days 00:00:03.810000,0.2875746,-10.104692,21.503523,-0.027674355,-0.011199363,0.09197182,37.328457,-8.751162,-8.637793,3.54533,0.0,0.0,0.0,0.0,0.0,0.0,423.36914,1378.9869,-201.0,1332.1935,1218.4362,-201.0,2356.9065,977.0698,-201.0
0 days 00:00:03.800000,0 days 00:00:03.820000,0.33681512,-7.470157,15.23496,-0.024572467,-0.002471898,0.09640455,36.238937,-18.021576,-7.315911,9.841952,0.0,0.0,0.0,0.0,0.0,0.0,478.41373,1033.9803,-201.0,1444.0492,1092.8406,-201.0,2369.873,882.1489,-201.0
0 days 00:00:03.810000,0 days 00:00:03.830000,0.35747758,-5.356829,12.626344,-0.0068449085,-0.00059314026,0.101697356,35.74199,-21.331999,-4.562784,15.292155,0.0,0.0,0.0,0.0,0.0,0.0,450.82358,1042.3485,-201.0,1357.4901,981.0469,-201.0,2266.8372,794.04913,-201.0
0 days 00:00:03.820000,0 days 00:00:03.840000,0.3455545,-5.0536294,12.687111,-0.00839793,-0.00054523564,0.1004048,35.653965,-20.526218,-2.6272385,18.184145,0.0,0.0,0.0,0.0,0.0,0.0,452.35,1032.895,-201.0,1378.7894,943.19824,-201.0,2303.8125,791.4389,-201.0
0 days 00:00:03.830000,0 days 00:00:03.850000,0.31524694,-7.3909645,15.7506485,-0.020481385,-0.008605341,0.09546268,35.3862,-16.779612,-0.18210904,17.30302,0.0,0.0,0.0,0.0,0.0,0.0,462.9503,1063.1249,-201.0,1445.9414,954.3223,-201.0,2414.8152,931.2398,-201.0
0 days 00:00:03.840000,0 days 00:00:03.860000,0.26056513,-8.761594,17.127672,-0.030736499,-0.007904107,0.09770688,31.15685,-13.370239,2.9651973,10.297442,0.0,0.0,0.0,0.0,0.0,0.0,476.10776,1126.9238,-201.0,1473.2969,1047.8461,-201.0,2435.366,1040.4054,-201.0
0 days 00:00:03.850000,0 days 00:00:03.870000,0.25284243,-9.344078,16.49653,-0.02638451,-0.013613754,0.090384506,24.600534,-5.9434657,9.366332,1.9686457,0.0,0.0,0.0,0.0,0.0,0.0,488.79355,1123.3722,-201.0,1584.318,1039.2333,-201.0,2343.7,1439.3003,-201.0
0 days 00:00:03.860000,0 days 00:00:03.880000,0.2683139,-6.541878,12.219242,-0.016222455,-0.008577016,0.08930238,14.571399,2.0832376,16.749784,-2.787858,0.0,0.0,0.0,0.0,0.0,0.0,473.6842,1345.1107,-201.0,1612.8477,1034.098,-201.0,2386.7012,1474.4287,-201.0
0 days 00:00:03.870000,0 days 00:00:03.890000,0.31475183,-4.4341927,8.199936,-0.023884118,-0.009172118,0.07625612,5.839012,12.266744,24.784113,-6.322725,0.0,0.0,0.0,0.0,0.0,0.0,617.12714,1388.898,-201.0,1762.6349,775.54376,-201.0,2559.5657,1234.21,-201.0
0 days 00:00:03.880000,0 days 00:00:03.900000,0.34918392,-0.5094163,3.8549557,-0.036675084,-0.0025871985,0.08837002,-1.9824702,17.410685,31.28659,-6.806871,0.0,0.0,0.0,0.0,0.0,0.0,585.36523,1469.0834,-201.0,1694.7396,486.11743,-201.0,2708.2754,856.3598,-201.0
0 days 00:00:03.890000,0 days 00:00:03.910000,0.39308724,3.5426903,-1.8061739,-0.044248745,-0.0051643206,0.09921416,-5.6476235,18.394524,35.526867,-9.76793,0.0,0.0,0.0,0.0,0.0,0.0,506.5977,1399.746,-201.0,1624.041,225.27771,-201.0,2612.1177,618.66455,-201.0
0 days 00:00:03.900000,0 days 00:00:03.920000,0.4318329,6.167274,-6.0536485,-0.049042862,-0.003990949,0.11853256,-8.003671,18.020086,39.6916,-8.843337,0.0,0.0,0.0,0.0,0.0,0.0,317.243,1404.8866,-201.0,1510.712,145.98784,-201.0,2498.364,809.9515,-201.0
0 days 00:00:03.910000,0 days 00:00:03.930000,0.4645784,9.143907,-9.6713915,-0.04224329,0.0006628546,0.13258159,-9.817371,19.806467,44.366352,-8.239376,0.0,0.0,0.0,0.0,0.0,0.0,628.399,1036.9645,-201.0,1644.4849,402.58267,-201.0,2677.4453,823.5002,-201.0
0 days 00:00:03.920000,0 days 00:00:03.940000,0.4475613,8.357166,-8.015828,-0.036036357,0.00265547,0.18856452,-10.610074,20.882483,44.860577,-9.244212,0.0,0.0,0.0,0.0,0.0,0.0,663.9462,953.2173,-201.0,1658.9174,350.50586,-201.0,2683.205,886.88477,-201.0
0 days 00:00:03.930000,0 days 00:00:03.950000,0.41668186,6.84754,-5.7769446,-0.03685031,0.0039422424,0.17329173,-10.234905,21.58007,45.91817,-6.638553,0.0,0.0,0.0,0.0,0.0,0.0,601.3272,1006.99316,-201.0,1608.3232,418.32104,-201.0,2669.237,793.9129,-201.0
0 days 00:00:03.940000,0 days 00:00:03.960000,0.38369942,6.185236,-5.292745,-0.030745251,0.0048960242,0.16933113,-8.700214,20.385635,42.49309,-6.7574635,0.0,0.0,0.0,0.0,0.0,0.0,607.1504,1110.3207,-201.0,1753.662,384.58994,-201.0,2732.8044,762.3311,-201.0
0 days 00:00:03.950000,0 days 00:00:03.970000,0.38052502,6.737587,-5.9802384,-0.03210335,0.008203211,0.11811761,-8.557429,20.358122,42.5367,-1.7823142,0.0,0.0,0.0,0.0,0.0,0.0,921.01465,747.8047,-201.0,2013.3724,539.6201,-201.0,2992.2366,875.2618,-201.0
0 days 00:00:03.960000,0 days 00:00:03.980000,0.3668288,6.2094502,-5.6864953,-0.029720977,0.009576797,0.1360569,-7.536712,18.55741,40.703064,-1.6558472,0.0,0.0,0.0,0.0,0.0,0.0,985.5275,643.1828,-201.0,2031.9672,470.89163,-201.0,2998.5774,850.39594,-201.0
0 days 00:00:03.970000,0 days 00:00:03.990000,0.31521845,-0.45432568,2.4470432,-0.036520895,0.0009820856,0.12280983,-1.7527424,17.13513,36.85452,1.103336,0.0,0.0,0.0,0.0,0.0,0.0,662.59454,834.41254,-201.0,1745.208,389.07224,-201.0,2772.5847,833.3703,-201.0
0 days 00:00:03.980000,0 days 00:00:04,0.26947948,-6.97863,10.905868,-0.02966936,-0.0071216356,0.1070897,7.572269,13.429062,28.64978,1.253935,0.0,0.0,0.0,0.0,0.0,0.0,381.24667,1089.2072,-201.0,1481.3986,441.04434,-201.0,2513.0842,788.4008,-201.0
0 days 00:00:03.990000,0 days 00:00:04.010000,0.2566993,-10.112087,16.958956,-0.015144811,-0.018135978,0.080086,17.587912,6.4637475,20.304338,-0.2691946,0.0,0.0,0.0,0.0,0.0,0.0,407.51443,1029.5483,-201.0,1479.5101,654.92395,-201.0,2474.9314,1017.3606,-201.0
0 days 00:00:04,0 days 00:00:04.020000,0.2760702,-8.920843,16.381836,0.0024725336,-0.020578735,0.07513672,22.740654,-3.1645708,15.058452,-1.4558959,0.0,0.0,0.0,0.0,0.0,0.0,421.5908,1008.6709,-201.0,1454.254,746.2968,-201.0,2424.4338,1040.6147,-201.0
0 days 00:00:04.010000,0 days 00:00:04.030000,0.2855645,-6.250689,16.011389,0.007507112,-0.018545562,0.07195463,24.457977,-9.686628,11.844719,-0.8502514,0.0,0.0,0.0,0.0,0.0,0.0,423.23438,1103.3374,-201.0,1421.5586,861.86993,-201.0,2377.478,1093.0913,-201.0
0 days 00:00:04.020000,0 days 00:00:04.040000,0.27899754,-7.6410995,19.012299,-0.00045726696,-0.014319579,0.102948226,26.022505,-10.274626,11.629166,1.0612375,0.0,0.0,0.0,0.0,0.0,0.0,425.00903,1101.3939,-201.0,1403.9233,853.39374,-201.0,2394.5461,906.4104,-201.0
0 days 00:00:04.030000,0 days 00:00:04.050000,0.25621942,-10.47369,24.466879,-0.02662691,-0.008791202,0.10154601,27.639206,-8.341069,12.631645,4.215205,0.0,0.0,0.0,0.0,0.0,0.0,422.87415,1118.1627,-201.0,1376.1914,862.71747,-201.0,2373.288,867.6165,-201.0
0 days 00:00:04.040000,0 days 00:00:04.060000,0.22866969,-12.817177,26.594574,-0.03270721,-0.0034881681,0.12877764,29.875032,-4.9342895,15.266743,7.134232,0.0,0.0,0.0,0.0,0.0,0.0,414.62698,1182.7882,-201.0,1375.3099,867.92755,-201.0,2420.8281,824.31525,-201.0
0 days 00:00:04.050000,0 days 00:00:04.070000,0.19857454,-13.4375,26.899343,-0.032235045,0.004009224,0.09992784,30.633919,-0.99966747,14.708772,9.842076,0.0,0.0,0.0,0.0,0.0,0.0,381.37436,1284.1372,-201.0,1330.4751,900.80756,-201.0,2415.0283,811.6216,-201.0
0 days 00:00:04.060000,0 days 00:00:04.080000,0.18204089,-12.7357,26.243937,-0.0035746105,0.0065887794,0.09672383,31.998056,1.4665564,12.829251,10.715412,0.0,0.0,0.0,0.0,0.0,0.0,353.76013,1415.2628,-201.0,1313.8776,953.0518,-201.0,2477.1165,777.9109,-201.0
0 days 00:00:04.070000,0 days 00:00:04.090000,0.16743733,-12.947036,26.65786,0.0017910973,0.00797061,0.062757134,30.863764,1.9994665,10.155486,9.223313,0.0,0.0,0.0,0.0,0.0,0.0,628.05743,1287.7831,-201.0,1629.9443,954.9458,-201.0,2712.725,735.3982,-201.0
0 days 00:00:04.080000,0 days 00:00:04.100000,0.15935741,-13.308586,26.04133,-0.0019194627,0.0074758003,0.058490098,30.277428,1.8753443,10.8059,8.944103,0.0,0.0,0.0,0.0,0.0,0.0,892.76373,1210.0186,-201.0,2026.8398,1264.0602,-201.0,2829.9524,988.7735,-201.0
0 days 00:00:04.090000,0 days 00:00:04.110000,0.14806162,-15.479711,27.639326,-0.016915528,0.007853971,0.059946198,29.584671,4.1897063,13.163991,9.952773,0.0,0.0,0.0,0.0,0.0,0.0,893.9897,1153.7452,-201.0,2035.8442,1231.2096,-201.0,2787.289,1035.8082,-201.0
0 days 00:00:04.100000,0 days 00:00:04.120000,0.14418186,-16.232834,28.694868,-0.023905002,0.010616175,0.059524205,30.165277,6.189215,14.30869,12.451396,0.0,0.0,0.0,0.0,0.0,0.0,881.51886,1162.5453,-201.0,2042.1406,2513.0298,-201.0,2619.3274,1048.7816,-201.0
0 days 00:00:04.110000,0 days 00:00:04.130000,0.13886765,-18.903976,30.830729,-0.025731483,0.008781971,0.06650639,30.81321,10.118692,15.530968,13.107907,0.0,0.0,0.0,0.0,0.0,0.0,633.1735,1169.9858,-201.0,1668.6593,2207.4077,-201.0,2493.515,777.4971,-201.0
0 days 00:00:04.120000,0 days 00:00:04.140000,0.13353913,-19.686676,31.531527,-0.029240549,0.009008986,0.06815956,30.39212,12.944169,14.2533865,10.753063,0.0,0.0,0.0,0.0,0.0,0.0,632.58014,1255.7358,-201.0,1676.0211,2303.223,-201.0,2537.5051,763.05707,-201.0
0 days 00:00:04.130000,0 days 00:00:04.150000,0.12458073,-22.567438,32.862804,-0.037241116,0.003940496,0.06562969,30.962767,16.689356,14.888962,9.7654915,0.0,0.0,0.0,0.0,0.0,0.0,581.8286,1506.4813,-201.0,1423.3804,1209.7902,-201.0,2594.201,753.1453,-201.0
0 days 00:00:04.140000,0 days 00:00:04.160000,0.11778801,-20.529554,31.068106,-0.025560984,0.0016075097,0.05655821,29.165354,15.516277,12.190173,7.466246,0.0,0.0,0.0,0.0,0.0,0.0,676.264,1810.0952,-201.0,1579.023,1320.7278,-201.0,2763.576,847.6103,-201.0
0 days 00:00:04.150000,0 days 00:00:04.170000,0.115786225,-22.982645,33.92702,-0.03551479,-0.0014302129,0.07580808,25.646627,19.80659,8.233794,13.646565,0.0,0.0,0.0,0.0,0.0,0.0,772.5086,1975.9137,-201.0,1726.7832,1498.9219,-201.0,2863.4817,955.96094,-201.0
0 days 00:00:04.160000,0 days 00:00:04.180000,0.12552553,-23.307287,35.64978,-0.03372276,-0.007399307,0.08708175,20.198536,25.505686,1.6364073,16.652922,0.0,0.0,0.0,0.0,0.0,0.0,572.45874,1752.9076,-201.0,1729.3451,1278.5236,-201.0,2801.2344,1083.2344,-201.0
0 days 00:00:04.170000,0 days 00:00:04.190000,0.13415699,-23.736221,35.556217,-0.04578024,-0.008580578,0.079974614,13.608551,33.152515,-3.6472223,17.67724,0.0,0.0,0.0,0.0,0.0,0.0,706.95905,1803.2867,-201.0,1959.0433,1404.0548,-201.0,2892.701,1665.8314,-201.0
0 days 00:00:04.180000,0 days 00:00:04.200000,0.15073285,-20.115072,28.798578,-0.036097992,-0.013235177,0.059166476,10.480861,36.618774,-4.9866204,13.303605,0.0,0.0,0.0,0.0,0.0,0.0,796.914,1726.1998,-201.0,2034.9918,1219.7323,-201.0,2996.7336,1517.0778,-201.0
0 days 00:00:04.190000,0 days 00:00:04.210000,0.1594847,-18.664845,24.592417,-0.046884123,-0.00420702,0.066071816,6.193783,37.86571,-0.6762449,13.855041,0.0,0.0,0.0,0.0,0.0,0.0,1095.3805,1826.353,-201.0,2369.544,1246.8424,-201.0,3374.2883,1742.2462,-201.0
0 days 00:00:04.200000,0 days 00:00:04.220000,0.17079818,-17.64058,22.570023,-0.049152,0.002744996,0.0737007,4.2844496,38.339134,2.2548745,19.602732,0.0,0.0,0.0,0.0,0.0,0.0,1114.7567,1562.6074,-201.0,2142.128,1180.1675,-201.0,3302.5442,1083.0519,-201.0
0 days 00:00:04.210000,0 days 00:00:04.230000,0.16914876,-19.133678,25.66583,-0.061027702,0.008138099,0.07854816,2.326619,38.094032,2.8689601,21.302713,0.0,0.0,0.0,0.0,0.0,0.0,1143.3057,1435.9437,-201.0,2108.5017,1263.0304,-201.0,3215.291,1132.1665,-201.0
0 days 00:00:04.220000,0 days 00:00:04.240000,0.17128868,-17.831778,24.698555,-0.052351817,0.0028225414,0.07389717,2.2502472,37.94429,2.0451024,18.323332,0.0,0.0,0.0,0.0,0.0,0.0,1032.826,1438.6338,-201.0,1941.7891,1248.4352,-201.0,2992.8806,675.9805,-201.0
0 days 00:00:04.230000,0 days 00:00:04.250000,0.17512204,-16.635834,24.153551,-0.046604503,-0.004686843,0.07074527,2.2816002,36.085556,2.2259858,14.509416,0.0,0.0,0.0,0.0,0.0,0.0,927.02386,1427.037,-201.0,1926.236,1094.5835,-201.0,2885.512,752.83325,-201.0
0 days 00:00:04.240000,0 days 00:00:04.260000,0.18772137,-13.466268,19.39216,-0.03282907,-0.00611153,0.052558053,1.797932,34.892696,3.7244651,13.39056,0.0,0.0,0.0,0.0,0.0,0.0,720.0019,1456.8959,-201.0,1745.5907,1078.2089,-201.0,2676.7727,829.1805,-201.0
0 days 00:00:04.250000,0 days 00:00:04.270000,0.19878441,-12.571013,17.970747,-0.029345343,-0.0063479845,0.03603936,1.8552547,34.062336,4.4053764,14.157997,0.0,0.0,0.0,0.0,0.0,0.0,599.0828,1636.838,-201.0,1676.938,1017.29034,-201.0,2649.2021,936.02435,-201.0
0 days 00:00:04.260000,0 days 00:00:04.280000,0.19905983,-11.65258,15.358551,-0.028635629,-0.0038003195,0.03247845,1.1964471,34.853535,2.0726554,12.427646,0.0,0.0,0.0,0.0,0.0,0.0,657.736,1631.5511,-201.0,1769.932,1063.412,-201.0,2779.3098,792.07855,-201.0
0 days 00:00:04.270000,0 days 00:00:04.290000,0.19117911,-13.438461,17.23913,-0.035276998,-0.0050367587,0.056653187,0.7950096,36.934345,2.7168534,11.013879,0.0,0.0,0.0,0.0,0.0,0.0,694.34393,1698.0612,-201.0,1880.294,1052.0966,-201.0,2996.4475,721.80566,-201.0
0 days 00:00:04.280000,0 days 00:00:04.300000,0.1859334,-14.615586,18.267519,-0.036171403,-0.0053810966,0.067907125,1.4029675,38.019623,1.7341195,8.171855,0.0,0.0,0.0,0.0,0.0,0.0,720.3117,1573.8798,-201.0,1858.39,1120.0986,-201.0,2967.3455,669.8659,-201.0
0 days 00:00:04.290000,0 days 00:00:04.310000,0.19093807,-16.555843,21.024382,-0.041125115,-0.0046252445,0.06801068,2.1143014,38.98016,2.5564654,9.4476595,0.0,0.0,0.0,0.0,0.0,0.0,717.48584,1523.3462,-201.0,1804.3373,1160.8927,-201.0,2923.4363,642.27405,-201.0
