,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,spectralFlux_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc1_sma3,mfcc2_sma3,mfcc2_sma3,mfcc3_sma3,mfcc3_sma3,mfcc4_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
118,0.5260381,0.8824931,-10.235126,-12.714948,30.44792,28.08297,0.0021689786,0.022956358,-0.006112142,-0.019172015,0.45149645,0.8482595,33.22826,29.408316,3.9622023,10.666703,-10.884339,-3.618806,17.292196,6.17963,13.002414,20.827814,0.23220588,0.0008548093,1.3808695,0.45785084,-2.6604986,-1.5028573,70.53653,-2.552268,17.113802,15.929212,416.66098,402.66537,1382.0372,1204.6586,2.0881631,-5.4095883,1432.3794,1408.7788,1055.0433,1038.1836,-10.691867,-17.158632,2244.536,2203.81,3327.1836,1195.0175,-14.969411,-19.335245
119,0.41548297,0.6333098,-15.1711855,-14.012009,30.79167,25.623627,-0.0141949905,-0.009200654,-0.0131929545,-0.020548692,0.41612634,0.7457091,27.94854,21.130674,10.17895,16.158705,-4.391872,4.3441186,9.240701,3.6781445,14.056019,13.838582,0.4623275,0.0008548093,2.3499656,0.45785084,-3.4130971,-5.279549,4.700379,-3.0182095,22.520798,18.609715,444.71414,412.4413,1328.7422,1148.5059,-2.5797055,-7.8567214,1535.514,1458.4336,1033.7157,940.57404,-14.154637,-19.033102,2490.8665,2372.8376,3492.4329,1161.3119,-20.342793,-23.046463
120,0.36914814,0.5180106,-17.957186,-14.564031,31.383535,22.971336,-0.029601589,-0.04654186,-0.01782358,-0.018968718,0.27138326,0.49906525,23.068155,14.288895,14.720292,19.959936,-0.3365315,7.9163613,7.7053857,2.4116023,14.501805,13.732765,0.69244915,0.0008548093,3.3190615,0.45785084,-6.0080757,-6.195629,5.346435,-1.8522401,25.213127,18.947727,451.88892,410.09692,1241.6736,1090.8805,-6.655255,-9.122269,1552.6318,1462.7128,1018.39307,893.69354,-15.633504,-19.336487,2536.7493,2424.206,3214.4297,790.61035,-24.347776,-23.264639
121,0.34884453,0.48491892,-19.393015,-12.058461,32.34446,19.954948,-0.054472823,-0.043186378,-0.015961668,-0.013829446,0.219468,0.31631508,19.683985,9.634447,16.057701,19.645517,6.855616,10.479612,13.770892,5.940067,14.413449,13.613089,0.69244915,0.0008548093,3.3190615,0.45785084,-6.6885924,-6.951264,5.0225444,-1.6396716,25.732504,19.446274,430.55002,397.52896,1161.1488,1117.9515,-8.450626,-73.01872,1487.7256,1454.8597,946.31323,788.31274,-14.941289,-79.059235,2537.8125,2389.8176,934.10986,665.7271,-26.034134,-82.74978
122,0.33545184,0.4546449,-18.073263,-12.046292,30.53073,19.416986,-0.06374189,-0.04475524,-0.013624989,-0.0092873825,0.2734481,0.20900403,19.510757,10.858249,15.16087,17.672668,5.3760343,10.361693,15.27798,5.398134,14.076478,0.0,0.69244915,0.0,3.3190615,0.0,-6.826542,0.0,5.883289,0.0,26.082697,0.0,424.83963,397.3075,1089.2305,1131.7971,-8.852283,-136.98586,1422.3512,1413.8854,872.9914,818.3051,-12.994184,-139.52934,2452.5215,2361.1418,708.33844,593.4645,-27.205177,-141.9409
123,0.31512138,0.3951504,-17.643677,-11.572497,29.310492,20.000998,-0.060201287,-0.029224986,-0.009760912,-0.0035220606,0.27343404,0.16650751,20.796412,12.832882,14.522618,13.802483,8.353344,13.208753,15.8014345,7.70842,13.884201,0.0,0.69244915,0.0,3.3190615,0.0,-5.5447974,0.0,5.8983006,0.0,28.311422,0.0,396.05276,688.1175,1149.5569,1017.8162,-9.645392,-201.0,1375.1725,1718.1825,829.86523,728.13007,-10.081151,-201.0,2491.737,2701.6624,706.1035,645.54486,-29.369072,-201.0
124,0.30683386,0.41043302,-14.96931,-9.893884,27.150793,21.844095,-0.044821497,-0.03208888,-0.0025770376,0.0023152127,0.25871173,0.1926949,25.11094,19.581324,11.088559,7.3352733,2.7699873,5.7711844,13.572754,7.0083604,13.719961,0.0,0.69244915,0.0,3.3190615,0.0,-5.637086,0.0,6.488039,0.0,29.226492,0.0,379.28256,708.68744,1295.6942,1069.3099,-73.9389,-201.0,1327.6707,1653.8417,923.0279,845.16534,-72.35521,-201.0,2513.752,2698.6738,864.80176,769.23065,-87.29421,-201.0
125,0.35859272,0.5758979,-12.802699,-4.945927,30.279127,24.481298,-0.058192004,-0.015463428,0.0030346278,0.003419786,0.26196113,0.35950783,28.439133,22.503458,5.7489376,0.101695694,-1.3049364,-6.568419,16.258142,4.006801,,,,,,,,,,,,,520.7932,705.5285,1449.7866,1173.8922,-137.64008,-201.0,1398.265,1632.7467,1116.8759,941.2759,-136.19817,-201.0,2638.0178,2639.7078,1018.0276,1041.1924,-144.89343,-201.0
126,0.38688588,0.67423576,-11.241523,-1.9881924,32.369286,24.944822,-0.065042645,-0.0128190005,0.00396677,-0.0007457705,0.29030594,0.48339877,31.0134,25.31806,3.13389,-3.5542202,-10.580498,-22.172707,14.771222,-5.5405025,,,,,,,,,,,,,573.36053,427.28604,1476.9854,1287.9362,,,1417.9642,1250.4761,1185.5087,1047.597,,,2771.2122,2371.152,1031.4719,1074.3657,,
127,0.39220485,0.6781265,-10.59806,-2.0795658,34.54027,22.98877,-0.077172495,-0.021627642,0.0018631652,-0.0045694537,0.3071296,0.4771949,28.267122,21.52075,2.7516756,-1.1847101,-15.548401,-24.970388,11.335006,-8.271132,,,,,,,,,,,,,629.7116,435.77664,1369.4501,1181.6151,-201.0,-134.63046,1416.5687,1258.726,1232.2183,1005.2661,-201.0,-138.85619,2777.0996,2409.5276,913.9939,935.43823,-201.0,-143.72778
128,0.3529718,0.5681733,-11.956355,-2.6315033,35.067856,21.345863,-0.07139612,-0.019496435,-0.0014564604,-0.003738884,0.2248677,0.34398594,26.303167,18.475946,7.72912,3.9419906,-14.517933,-23.437424,9.523484,-5.614105,0.0,38.32409,,,,,0.0,1.6844505,0.0,7.894172,0.0,30.118382,667.7714,454.21118,1287.5962,1121.0543,-201.0,-67.52311,1506.2799,1246.8619,1354.1852,984.13983,-201.0,-75.564156,2867.9133,2476.409,853.90625,832.4958,-201.0,-87.60203
129,0.34293866,0.51549363,-11.234012,-4.3080573,33.15388,20.580055,-0.061135978,-0.03407733,-0.0025283354,-0.006525527,0.21592063,0.2670348,25.576483,17.18901,10.684791,6.642245,-13.290343,-17.926222,9.0914345,-1.9030794,0.0,38.259186,,,,,0.0,4.101607,0.0,8.300376,0.0,35.76748,625.0583,456.74704,1460.43,1128.3773,-201.0,0.297933,1459.0146,1251.5503,1414.0797,1015.12695,-138.72998,-13.113336,2835.2595,2462.6228,2154.722,799.5759,-147.49554,-35.469543
130,0.33110502,0.5206465,-12.90855,-7.2112536,31.9434,25.60583,-0.05406319,-0.007733825,-0.00865032,-0.014510761,0.19199328,0.33066106,27.865088,22.244925,12.918962,8.456393,-10.758363,-14.820659,9.162482,-4.270195,38.093372,38.148647,,,,,6.6488757,8.811065,8.335012,9.050839,28.363111,35.427097,545.35284,381.40958,1708.4487,1338.6023,0.0,1.3925993,1403.0718,1197.6085,1453.6954,1043.8685,-76.06368,-11.867669,2784.2097,2429.5117,2207.1614,831.48785,-88.15107,-33.149807
131,0.3832051,0.67746335,-13.477855,-12.167165,30.167328,29.328238,-0.0345737,0.0005421955,-0.011408643,-0.022236481,0.27907497,0.72663087,33.026264,31.624353,11.226704,7.7651234,-12.969208,-14.507617,6.9926243,-8.709747,38.073444,38.084843,,,,,7.1854577,11.291779,11.712188,9.133973,22.81652,32.14693,358.50143,350.5166,1774.9957,1453.2272,,,1216.1884,1196.8134,1277.1371,1127.0859,-13.051529,-11.028239,2439.187,2282.1143,2297.971,877.68744,-26.655088,-28.247908
132,0.47236142,0.96840125,-14.240762,-14.67933,31.075678,34.027996,-0.02751677,0.017742103,-0.0138632255,-0.025675302,0.28233188,0.9497938,37.99793,39.061512,6.4958034,4.821379,-13.616641,-17.343231,5.7997365,-11.352317,38.05888,38.075092,0.0,0.039713766,0.0,3.4363945,7.590734,12.625272,11.132946,9.598551,14.043129,23.389038,363.25803,325.73294,1614.5189,1526.5153,,,1229.2134,1160.8965,1330.6831,1170.4805,-12.388667,-9.267602,2126.1128,2102.1157,1061.1548,846.1355,-18.287401,-18.25868
133,0.5902994,1.2936522,-11.938041,-13.926453,30.251291,33.22093,-0.018545855,0.029962806,-0.012998473,-0.024446404,0.3295673,0.9635062,41.63579,43.229244,0.3129886,-1.310298,-16.132347,-22.943726,9.045245,-12.537557,38.096607,38.109844,0.03661275,0.02935774,1.4567413,2.5657,6.8315024,12.84258,10.589364,10.762833,11.286695,21.122417,363.67612,362.23764,1521.2496,1405.0117,-3.9644551,0.0,1255.3724,1189.8857,1296.6626,1163.9386,-12.729496,-9.251404,2004.3756,1977.6771,1010.0654,818.7615,-14.923024,-14.979182
134,0.6686702,1.4848938,-9.906144,-12.844028,26.937616,29.818398,-0.02278621,0.030090244,-0.009532387,-0.020938633,0.22503877,0.6103396,41.618526,42.208996,-4.7193856,-5.928412,-14.120585,-21.917974,12.0465355,-11.170113,38.148354,38.179157,0.027367732,0.023057146,1.4265074,0.96524453,6.0302796,12.396945,6.37755,12.193829,11.0425,19.884417,334.33118,363.51608,1572.0137,1274.4987,,,1222.9437,1190.9991,1268.6451,1034.0922,-13.966484,-11.14326,1978.4777,1991.5717,878.4565,648.0571,-13.190593,-12.853878
135,0.7383663,1.5853666,-8.448408,-11.44162,20.984823,24.413788,-0.017932765,0.050058633,-0.013210599,-0.024245432,0.25865605,0.47847924,41.74473,41.569473,-7.6794586,-9.486915,-10.457771,-18.314737,14.788035,-7.8322105,38.19295,38.297413,0.010328741,0.0051057953,0.959603,0.5969772,5.873278,11.641048,5.9705715,13.327748,11.970833,18.990076,325.92712,364.32462,1473.0653,1200.9186,,,1212.642,1224.2803,1085.7535,950.3945,-14.937409,-11.962029,2044.0592,2028.7725,725.7763,625.15234,-12.326402,-11.057931
136,0.8155106,1.6522694,-7.827601,-10.729224,14.797665,19.91068,-0.019996125,0.043002497,-0.015878806,-0.027853096,0.24306415,0.48908272,41.15198,39.612614,-9.926612,-12.0952835,-5.6394863,-10.6342745,14.5428705,-4.071043,38.255566,38.462193,0.004363093,0.004035456,1.0408183,0.35978726,6.118852,10.425363,5.770087,13.947204,15.045451,17.49486,367.2941,369.04874,1281.1862,1111.995,,,1259.2648,1256.9987,987.4536,857.1494,-16.609833,-14.134713,2080.5042,2062.2864,678.87775,594.6799,-14.268271,-9.224225
137,0.87566537,1.6833872,-8.438365,-11.27007,10.792912,16.940886,0.0009214282,0.042090535,-0.025181504,-0.03605278,0.33244216,0.6567506,40.335503,37.638226,-10.659703,-13.937758,1.4607124,-2.630181,12.314498,-3.0255616,38.42568,38.5685,0.002350063,0.004357043,0.99286485,0.37136593,5.733064,8.700002,5.7676997,14.36562,14.801106,17.584902,399.4634,369.8453,1185.004,1100.4103,,,1351.0469,1332.3065,1027.5736,852.0955,-17.875875,-16.884718,2104.2346,2103.5576,749.75055,692.0334,-14.114586,-10.314943
138,0.9728641,1.7896751,-7.8979945,-10.326298,8.705281,14.0891075,-0.00058135827,0.031779353,-0.02947741,-0.038181428,0.39528027,0.79113483,38.330006,35.343575,-13.661885,-16.71511,6.9305396,6.2688527,9.718159,-4.6427093,38.60464,38.535263,0.0032085746,0.0053085866,0.86956745,0.45247725,5.1686435,6.970595,10.617963,14.315521,14.657208,17.84445,409.1725,374.20096,1163.6456,1057.7544,,,1413.9559,1391.2582,1028.118,789.59766,-20.666948,-22.766073,2160.7053,2160.1316,852.5002,771.1018,-15.234881,-14.078143
139,0.98482054,1.7544203,-8.055804,-9.714645,7.2529845,11.553376,0.0066534304,0.03491768,-0.03778066,-0.045487747,0.5071276,1.082829,37.724747,35.434494,-13.590978,-17.664248,12.444866,15.513658,8.849568,-4.4045534,38.78816,38.46221,0.0050083846,0.005781159,0.67984074,0.53598493,5.030842,5.6143527,14.991872,13.7005205,14.494792,19.536552,420.36337,385.7517,1209.6322,1071.2228,,,1508.9567,1469.5421,1175.6918,819.2016,-22.178154,-27.480362,2147.6782,2215.6672,1067.2063,968.466,-16.650152,-21.046549
140,0.89015406,1.4479733,-8.458689,-10.037769,9.032943,12.007611,-0.023089394,0.035558302,-0.039312713,-0.046336904,0.5674638,1.5774542,37.469646,35.567993,-12.113509,-12.595082,14.664504,21.059168,12.640579,2.1356375,38.805878,34.672462,0.012400108,0.1750658,0.83634776,2.1374652,3.7711535,2.4642382,17.16194,12.459877,16.692007,20.419004,435.611,395.0525,1243.3439,1113.6216,,,1567.1195,1517.7252,1073.9279,809.542,-24.194288,-25.575743,2270.7834,2297.6094,1030.8636,962.9886,-19.438656,-18.423443
141,0.71039575,1.015068,-12.658803,-14.719612,14.280998,17.113918,-0.023825124,0.027348196,-0.041232686,-0.04529701,0.4998329,1.3868831,38.320377,36.217136,-4.000813,-1.1173859,13.034978,22.835253,11.738331,4.9369445,38.821205,30.957245,0.0162234,0.17968756,1.0822238,2.7380695,3.3158169,-0.60391337,15.581385,9.424554,18.151798,18.971716,559.865,530.07,1302.6523,1178.3341,-101.68492,11.588171,1729.2797,1693.4746,982.52325,749.36127,-83.36517,-15.365439,2652.946,2638.4114,1035.6279,898.01263,-81.054695,-12.862434
142,0.5888018,0.77169245,-15.131687,-16.04313,19.203806,19.905155,-0.026991745,0.048394594,-0.036214348,-0.035644885,0.44206357,1.1707892,35.783844,31.538248,0.62725717,5.1264176,13.512225,23.055931,4.7712207,-0.28528437,0.0,32.602375,0.0,0.18370694,0.0,3.4016984,0.0,0.5232372,0.0,16.108759,0.0,19.39931,558.10486,496.9265,1300.5255,1342.94,-101.68492,11.588171,1710.4767,1774.2377,926.1069,1005.20483,-83.889824,-12.611917,2843.3132,2604.1274,938.65967,945.737,-78.130394,-8.939647
143,0.5897493,0.92199355,-15.4129715,-16.124117,18.629087,19.59128,-0.0067961006,0.04304345,-0.03847045,-0.040832564,0.39809823,0.87244606,32.820038,29.30394,1.7644624,3.6159432,16.854029,26.474495,-4.6045785,-14.677983,43.67119,38.17628,0.0,0.34522462,0.0,1.8898343,2.8354414,4.062369,26.916641,24.587389,21.930546,19.9807,558.3729,575.87476,1204.007,1292.6383,,,1767.3304,1871.2529,1238.5342,841.6668,-81.1855,-13.791137,2638.973,2771.2483,963.48486,846.0948,-77.52667,-13.294858
144,0.64355695,1.1507384,-12.172128,-12.669563,14.625075,16.198524,-0.0022657134,0.037845466,-0.037135854,-0.043583248,0.4077835,1.0417088,28.672869,25.709246,-2.3883913,-3.7798135,22.360815,29.010874,-12.560844,-26.437872,43.956264,43.9424,0.0,0.3615252,0.0,1.6098608,3.068673,7.8526635,29.334734,34.158997,22.796183,22.818007,458.31226,472.7863,1122.5923,1237.0239,0.0,4.042361,1666.9229,1767.3003,2230.5916,2519.9944,-23.284689,-27.37996,2119.294,2297.159,833.8388,789.5942,-16.846634,-19.433882
145,0.69066924,1.2703185,-12.310044,-13.278081,14.521592,17.344442,-0.008554663,0.009119031,-0.038301248,-0.049274106,0.39921117,1.0928179,27.823492,25.881516,-3.134721,-5.6188025,24.583899,30.192398,-16.618093,-37.088306,44.349792,44.432297,0.0,0.35897923,0.0,0.93230265,3.8139164,8.047215,31.48201,33.210762,22.143631,19.732,516.5239,553.9808,1069.6616,1088.3527,,,1806.3247,1839.9146,2018.2363,2094.868,-22.5642,-28.099205,2179.2698,2583.4475,786.2912,656.5003,-17.434053,-18.93145
146,0.69925314,1.2369367,-12.490314,-12.299441,16.217049,17.133087,-0.012825318,0.007665562,-0.036789477,-0.042132378,0.40734518,0.94199914,25.731926,22.665909,-2.3808372,-5.6304545,24.031265,29.205194,-22.627268,-43.257328,44.70514,44.872326,0.007760998,0.031492557,1.3659596,0.9149384,4.273029,8.374698,32.510494,27.939669,20.902315,14.461665,525.91547,525.8025,1004.8498,1094.5594,,,1814.9486,1901.9799,1559.6405,2050.2551,-27.421593,-31.467154,2482.4592,2648.1875,805.5893,806.7399,-19.455116,-17.953371
147,0.679854,1.1511394,-12.355945,-11.08255,15.981194,14.543935,-0.01171251,0.01892668,-0.033029232,-0.035031836,0.39590606,0.7936649,25.015022,20.717829,-2.238655,-4.1569347,23.726927,29.764938,-24.377401,-44.836975,44.84201,45.26129,0.00950152,0.011333483,1.0926818,0.49468458,4.7954144,8.392531,29.513435,21.787943,20.089333,11.559682,568.8486,619.6421,1043.441,1092.3282,,,1938.3926,2041.8177,516.4537,255.01433,-29.96875,-29.2895,2812.1218,3005.9841,900.1883,902.9655,-22.654457,-18.153233
148,0.6354559,1.0150975,-12.194203,-10.355237,15.254855,13.126743,-0.0058098123,0.019446649,-0.030808711,-0.03037974,0.37232193,0.72397137,24.895792,19.523024,-1.1965913,-3.0440767,21.43116,28.434591,-22.850328,-38.675106,44.95602,46.02331,0.019311197,0.06446891,0.89263296,0.772191,4.4987445,7.6877747,25.48372,12.720497,21.310186,14.072185,593.7365,728.4815,1260.226,1143.402,-7.38353,-11.999725,2092.5579,2098.5051,664.17584,236.1051,-34.32486,-32.688816,2727.4695,3013.501,1222.5492,957.1319,-27.284296,-25.016808
149,0.59493726,0.8852182,-15.1418495,-12.879772,19.052227,17.485985,0.0034948855,0.034331508,-0.026471237,-0.02423779,0.29313338,0.509561,27.826853,22.13053,1.28308,-0.060243607,15.931394,21.0339,-18.273863,-30.857447,45.016953,46.679974,0.023176184,0.09289635,0.93924135,0.6084514,4.2742653,7.548986,22.800095,5.719898,21.807295,17.62496,707.8989,860.576,1333.8646,1121.1046,-71.922356,-13.273869,2170.6318,2203.5647,781.4487,331.72192,-90.66479,-34.800716,2767.0999,3058.3718,1189.2389,1052.41,-86.46055,-30.898829
150,0.5381146,0.7313021,-17.132547,-15.326134,24.35243,24.119497,0.012349055,0.04221535,-0.020546403,-0.01970409,0.29920304,0.5986165,31.11245,25.783377,4.405962,2.4581568,8.105229,10.299373,-10.455813,-23.32775,0.0,47.198795,0.0,0.09435556,0.0,0.92976207,0.0,7.7435126,0.0,0.32890287,0.0,19.26808,620.86774,690.1355,1438.6865,1300.0297,-67.27607,-15.651535,1907.8877,1906.0685,1006.5208,629.3444,-81.27996,-28.78106,2588.4822,2907.7793,1328.8198,1086.8718,-83.94926,-34.79275
151,0.4795787,0.6529216,-17.15082,-16.389933,28.24645,29.887777,0.026335752,0.048289027,-0.017314635,-0.013840504,0.2685999,0.46666,32.399532,28.768158,5.8511887,4.810702,0.5205963,-1.7417058,-6.398045,-17.7797,13.764854,47.207764,0.0,0.06155486,3.476445,0.95141906,-4.3330836,7.9918895,4.7777634,-0.96046734,23.857529,19.592104,506.2103,512.3806,1340.0905,1302.4879,-64.75883,0.0,1515.2108,1596.4181,1025.4598,826.91797,-71.58744,-21.210884,2551.6477,2731.97,974.4262,946.9864,-81.411125,-34.692184
152,0.42310882,0.5738222,-15.172253,-14.4738,27.429209,31.165983,0.022307403,0.052239645,-0.014406267,-0.009971488,0.24209239,0.47779536,32.19949,29.093706,7.8554444,4.8813405,-2.8969765,-5.3504195,-2.5029774,-10.199116,13.211539,47.150223,0.0,0.036977198,3.476445,1.0935267,-6.1142616,6.853538,6.2654214,-0.8824981,23.621347,20.459673,352.1497,588.0202,1469.6691,1278.9951,3.3241231,0.0,1236.4529,1576.7578,1146.5448,943.8992,-6.68,-18.792284,2360.3591,2732.8662,1011.6546,765.8559,-20.822365,-34.280384
153,0.37276697,0.5258704,-14.213595,-13.636544,26.242203,30.49758,0.015255175,0.04052046,-0.013573903,-0.004374383,0.18891768,0.31041273,29.823164,27.442175,7.9384217,4.3185215,-4.024285,-5.2062354,-1.1693474,-3.696228,12.730312,47.10971,0.0,0.049609408,3.476445,1.03159,-8.36364,6.138304,8.872442,-0.6930833,23.7167,21.048965,361.24277,590.75824,1474.0553,1310.6432,0.22160058,-106.48825,1230.7554,1591.7802,1184.243,988.26276,-7.273669,-81.12241,2312.2083,2658.671,907.0074,847.49194,-20.778389,-89.76304
154,0.34374866,0.47448406,-13.188503,-12.519486,24.878145,27.65948,0.0036066386,0.028698528,-0.010667595,-0.0012862339,0.17392606,0.26868317,29.076216,26.271852,7.6619124,2.848348,-1.4958843,-3.266194,5.0431113,0.20085895,12.790868,0.0,,,3.476445,0.0,-8.299071,0.0,8.996853,0.0,22.25399,0.0,368.26596,606.71954,1483.9803,1307.9388,-1.4181476,-72.71475,1236.7091,1609.623,1198.9,1015.31354,-8.83516,-80.62446,2261.9846,2661.461,999.87866,888.89185,-20.161255,-86.19016
155,0.31681535,0.426914,-12.073382,-12.023708,23.661299,24.033476,-0.008431885,0.009272939,-0.005723501,0.00038802568,0.1526017,0.19536279,27.358473,24.7189,5.6537476,2.7540143,-1.0553535,0.51400393,9.02333,1.7113074,13.42343,13.544695,,,3.476445,2.6794574,-6.284321,-2.3639398,7.636505,9.275734,21.489359,23.866365,351.39584,310.63522,1561.4442,1498.8584,-4.654867,-71.70225,1211.9702,1248.0234,1192.1561,1070.8513,-10.781995,-75.06722,2224.2275,2342.5964,981.779,958.6777,-20.440313,-82.53556
156,0.29886732,0.38205704,-11.260585,-11.7783785,24.852018,23.873339,-0.008669809,-0.01261432,-0.005667658,-0.0011387018,0.14016674,0.18323313,26.892288,24.442228,6.9353714,4.8526692,-1.9500576,2.0847242,7.221529,2.6603584,13.881612,13.52139,,,2.975932,2.1179192,-5.623731,-3.4769104,5.850075,9.586316,22.318491,23.71878,351.85388,550.4428,1554.1481,1348.1647,-6.643078,-8.859452,1221.293,1520.7041,1123.9862,1117.6967,-12.533248,-14.994111,2332.1174,2622.0234,1089.9297,766.3132,-21.407545,-23.632574
157,0.2973745,0.36522698,-10.918822,-10.611285,23.684977,22.0613,-0.012258396,-0.02325216,-0.0046589472,-0.0014613207,0.12169063,0.17124091,25.69046,21.439707,7.8094788,5.7272925,-2.9887388,2.677845,6.1029243,4.5857124,13.745899,13.559087,0.010093581,0.016438149,2.2028978,1.5563809,-8.418202,-5.612133,6.779449,10.520766,26.383875,22.802338,555.1543,696.8235,1462.558,1357.1705,-11.824075,-9.448722,1456.6559,1727.397,1144.3384,1163.711,-16.386736,-17.676283,2571.2964,2799.573,987.3028,717.4878,-25.049097,-22.808716
158,0.29187274,0.3759,-12.66423,-12.203293,23.48993,23.140345,-0.020177025,-0.042245116,-0.0065508797,-0.010955568,0.12813354,0.17662245,25.45992,21.578964,9.219054,6.7560477,-0.12710126,2.4308484,7.240856,2.5001323,13.627652,13.749227,0.010093581,0.0,1.4298636,0.9948427,-11.293479,-9.006135,9.163941,12.402326,29.37853,22.170012,754.24243,780.02295,1277.0441,1253.6671,-14.555392,-6.720625,1729.236,1902.9857,1015.5074,1175.3243,-17.954414,-17.025778,2926.3271,3009.9932,880.7969,701.6304,-26.025635,-20.820429
159,0.296061,0.39814016,-14.890976,-12.78222,24.106516,22.006536,-0.041517153,-0.025481047,-0.01043333,-0.018532705,0.12066161,0.18480013,26.687988,22.745796,10.190258,7.0258737,1.796745,1.4240623,10.177375,-3.6321583,13.700236,13.729056,,,1.1573427,0.9948427,-11.412987,-11.289937,9.200482,14.931896,30.558167,22.280655,774.70996,590.413,1182.3782,1238.391,-13.356872,-4.478378,1779.4979,1659.6343,1004.42255,1065.4574,-19.378088,-14.20831,2948.0544,2819.3079,808.1453,789.8754,-27.555962,-20.495174
160,0.27994427,0.3736007,-15.520817,-13.7959175,24.53438,21.915247,-0.040529955,-0.023636907,-0.012709348,-0.02120094,0.14577234,0.20717543,26.335749,24.317995,9.844327,6.6959147,0.41963974,2.7467098,10.2258,-5.478372,13.735728,13.735219,,,1.1573427,0.9948427,-8.842267,-9.576892,7.609018,13.6477995,28.733421,21.5568,592.18134,465.7339,1165.0508,1186.9972,-11.543312,-6.8171744,1577.7299,1499.7393,947.6218,1036.1663,-18.902803,-13.647723,2700.814,2685.9502,898.3466,863.05536,-27.02662,-22.468252
161,0.27663746,0.3357168,-15.979893,-11.554898,28.269423,20.688726,-0.043801975,-0.0032855717,-0.016338719,-0.014171097,0.16515172,0.17234254,26.929739,23.686523,10.619452,5.436081,-2.3725028,-0.24162912,6.8645034,-5.8887305,13.742167,13.731861,,,1.1573427,0.9948427,-9.429994,-6.702652,6.2570825,14.171097,28.388437,22.99758,443.77444,437.86008,1247.5509,1136.7526,-11.015317,-11.920437,1392.3356,1368.3369,1146.8636,1002.0423,-21.537153,-17.791178,2507.9685,2569.6702,1210.3661,842.86115,-29.21138,-27.79769
162,0.2569286,0.2931841,-16.056572,-11.409329,29.124506,21.368502,-0.039010014,-0.017610786,-0.012869987,-0.009992505,0.16905105,0.16059583,24.97405,20.886292,10.153038,5.176142,-0.86335486,-0.6309124,7.4229107,-2.746359,13.205995,13.859824,,,1.1573427,0.9948427,-10.272805,-4.448719,6.228648,73.30077,27.846804,23.59443,445.86746,445.56442,1351.8052,1126.0024,-76.61292,-15.382743,1387.5088,1353.8564,1283.785,983.3909,-82.507034,-21.67546,2454.7559,2539.7522,1271.9962,724.198,-86.74979,-30.146225
163,0.24302495,0.28162158,-19.107811,-14.56071,32.804684,25.432358,-0.06350822,-0.03421239,-0.014997487,-0.013696109,0.15115328,0.13594382,24.16439,18.844639,12.893611,10.286561,2.6188111,-0.6077371,7.6890664,-2.9969804,12.673522,13.596978,,,1.1573427,1.6855903,-9.951213,-4.2410407,0.0,74.90916,0.0,26.615423,593.98627,459.54385,1471.8961,1112.6561,-76.734245,-16.001587,1548.1774,1410.9291,1372.985,1057.5634,-83.796196,-23.842178,2663.1267,2588.5918,1216.0413,707.0789,-86.06283,-31.493143
164,0.22437769,0.2770388,-21.27448,-17.396032,33.29646,28.772583,-0.07740911,-0.05577457,-0.013101223,-0.01392183,0.14399444,0.15699546,23.172447,19.052025,14.406133,12.354001,5.312258,3.8490784,11.095357,1.7391787,12.312404,13.193329,0.0,0.084533304,1.1573427,2.1440535,-5.997469,-3.4950619,7.472429,73.63897,33.680756,27.77521,775.4296,450.48862,1467.8999,1212.81,-79.20824,-16.674799,1791.4663,1449.6051,1335.3038,1081.3466,-85.60727,-23.464327,2955.1785,2612.0017,1033.7169,944.75165,-87.49756,-30.387085
